Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
23.08.2026;Bayer IHS 4,625 % 26.05.33 ;A351U1;4,503%;EUR;0,019%;0,384%;26.05.2033;4,6250%;5,9514;3,9953%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;BMW IHS 3,75 % 20.11.34;A4EBBT;4,837%;EUR;-0,046%;-0,978%;20.11.2034;3,7500%;7,1087;4,1288%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;Deutsche Börse IHS 3,25 % 24.03.31;A460QR;3,996%;EUR;0,041%;1,037%;24.03.2031;3,2500%;4,2818;3,3936%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;Deutsche Post IHS 3,0 % 25.11.31;A460PH;4,037%;EUR;-0,013%;-0,339%;25.11.2031;3,0000%;4,8411;3,4451%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;Dt. Bahn IHS 1,875 % 24.05.30;A30VH4;4,308%;EUR;-0,005%;-0,141%;24.05.2030;1,8750%;3,6373;3,2076%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;Dt. Telekom IHS 1,375 % 05.07.34;A2YNSK;3,878%;EUR;0,028%;0,657%;05.07.2034;1,3750%;7,4737;3,6282%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;3,493%;EUR;-0,023%;-0,685%;12.01.2035;3,8750%;7,2267;3,9837%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;EnBW Green Bond IHS 4,049 % 22.11.29;A3LBKC;4,513%;EUR;0,021%;0,456%;22.11.2029;4,0490%;3,0262;3,3909%;Corporates;Europa ohne Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;3,584%;EUR;0,040%;1,128%;31.03.2028;1,8750%;1,5815;3,2906%;Corporates;Deutschland;Renten;5;Muster konservativ cVV
23.08.2026;Fresenius IHS 0,5 % 01.10.28;A3KN0S;4,449%;EUR;0,029%;0,623%;01.10.2028;0,5000%;2,0887;3,3320%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;4,657%;EUR;0,025%;0,511%;01.11.2028;2,0000%;2,1301;3,1456%;Financials;Nordamerika;Renten;3;Muster konservativ cVV
23.08.2026;Grenke Finance IHS 5,75 % 06.07.29 ;A3LY39;4,739%;EUR;0,094%;1,920%;06.07.2029;5,7500%;2,7130;3,9993%;Financials;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;Heidelberg Materials IHS 3,75 % 31.05.32 ;A30V5U;4,076%;EUR;0,007%;0,116%;31.05.2032;3,7500%;5,2700;3,7096%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;Hochtief IHS 1,25 % 03.09.31;A2YN2V;3,841%;EUR;-0,065%;-1,684%;03.09.2031;1,2500%;4,8372;3,8877%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;KfW staatsg. Green Bond IHS 2,875 % 31.03.32;A38J3W;3,620%;EUR;-0,008%;-0,200%;31.03.2032;2,8750%;5,2009;3,1870%;staatsgarantiert;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;Knorr Bremse Green Bond IHS 3,25 % 30.09.32;A383RY;3,827%;EUR;0,006%;0,123%;30.09.2032;3,2500%;5,4908;3,4981%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;NordLB Green Bond IHS 4,875 % 11.07.28;NLB4RS;4,523%;EUR;0,055%;1,206%;11.07.2028;4,8750%;1,8340;3,1287%;Financials;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;Porsche IHS 4,25 % 27.09.30;A351SX;4,597%;EUR;0,075%;1,638%;27.09.2030;4,2500%;3,7189;3,8451%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;RCI Banque IHS 4,875 % 02.10.29;A3LNYD;4,550%;EUR;0,036%;0,779%;02.10.2029;4,8750%;2,8491;3,7652%;Financials;Europa ohne Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;RWE Green Bond IHS 0,5 % 26.11.28;A3MP70;4,827%;EUR;0,046%;0,954%;26.11.2028;0,5000%;2,2421;3,0742%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;VW Green Bond IHS 3,875 % 10.09.30;A383ET;4,808%;EUR;0,019%;0,370%;10.09.2030;3,8750%;3,6997;3,8177%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
23.08.2026;XETRA Gold;A0S9GB;8,925%;EUR;0,528%;5,408%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Muster konservativ cVV
;;;;;;;;;;;;;;;
