Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
23.08.2026;Allianz SE;840400;3,096%;EUR;0,206%;7,046%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster ausgewogen cVV
23.08.2026;Alphabet Inc. A;A14Y6F;3,834%;USD;0,422%;10,969%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster ausgewogen cVV
23.08.2026;Amazon.com Inc.;906866;3,045%;USD;0,378%;12,723%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster ausgewogen cVV
23.08.2026;Arista Networks Inc.;A40V33;3,143%;USD;1,509%;44,841%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster ausgewogen cVV
23.08.2026;Bayer IHS 4,625 % 26.05.33 ;A351U1;3,970%;EUR;0,020%;0,384%;26.05.2033;4,6250%;5,9514;3,9953%;Corporates;Deutschland;Renten;3;Muster ausgewogen cVV
23.08.2026;Booking Holdings Inc.;A2JEXP;3,248%;USD;0,120%;5,017%;-;0%;-;-;Dienstleistungen;Nordamerika;Aktien;5;Muster ausgewogen cVV
23.08.2026;Deutsche Börse AG;581005;2,975%;EUR;0,702%;28,862%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster ausgewogen cVV
23.08.2026;Deutsche Börse IHS 3,25 % 24.03.31;A460QR;2,916%;EUR;-0,012%;-0,423%;24.03.2031;3,2500%;4,2818;3,3936%;Corporates;Deutschland;Renten;3;Muster ausgewogen cVV
23.08.2026;Dt. Pfandbriefbk. Green Bond IHS 5 % 05.02.27;A30WF8;1,890%;EUR;0,031%;1,597%;05.02.2027;5,0000%;0,4521;3,7908%;Financials;Deutschland;Renten;3;Muster ausgewogen cVV
23.08.2026;Eli Lilly and Company;858560;3,707%;USD;0,565%;17,897%;-;0%;-;-;Chemie,Pharma;Nordamerika;Aktien;5;Muster ausgewogen cVV
23.08.2026;European Dividend ETF (Franklin);A2DTF2;3,341%;EUR;0,205%;5,894%;-;0%;-;-;Index;Europa;Aktien;3;Muster ausgewogen cVV
23.08.2026;Future of Defence UCITS ETF (HanETF);A3EB9T;4,660%;USD;0,796%;19,098%;-;0%;-;-;Index;Global;Aktien;5;Muster ausgewogen cVV
23.08.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;3,928%;EUR;0,022%;0,511%;01.11.2028;2,0000%;2,1301;3,1456%;Financials;Nordamerika;Renten;3;Muster ausgewogen cVV
23.08.2026;Hochtief IHS 0,625 % 26.04.29;A3E5S0;2,936%;EUR;0,033%;1,028%;26.04.2029;0,6250%;2,6521;3,4114%;Corporates;Deutschland;Renten;3;Muster ausgewogen cVV
23.08.2026;Japan Equity Active ETF (GS);A4135A;3,447%;JPY;0,060%;1,624%;-;0%;-;-;Index;Japan;Aktien;4;Muster ausgewogen cVV
23.08.2026;Linde plc;A3D7VW;2,720%;USD;0,411%;15,770%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster ausgewogen cVV
23.08.2026;McDonalds Corp.;856958;2,311%;USD;-0,517%;-17,542%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster ausgewogen cVV
23.08.2026;Microsoft Corp.;870747;3,858%;USD;0,209%;1,108%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster ausgewogen cVV
23.08.2026;MSCI World Healthcare ETF (Xtrackers);A113FD;3,014%;EUR;0,288%;10,421%;-;0%;-;-;Chemie,Pharma;Global;Aktien;4;Muster ausgewogen cVV
23.08.2026;MSCI World Momentum ESG  ETF (iShares);A3CUJS;3,766%;EUR;-0,196%;-4,927%;-;0%;-;-;Index;Global;Aktien;4;Muster ausgewogen cVV
23.08.2026;Münchener Rückvers.-Ges. AG;843002;2,792%;EUR;-0,124%;-3,810%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster ausgewogen cVV
23.08.2026;Porsche IHS 4,25 % 27.09.30;A351SX;3,543%;EUR;0,062%;1,638%;27.09.2030;4,2500%;3,7189;3,8451%;Corporates;Deutschland;Renten;3;Muster ausgewogen cVV
23.08.2026;Semiconductor ETF (VanEck);A2QC5J;4,017%;EUR;3,249%;69,066%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;6;Muster ausgewogen cVV
23.08.2026;Siemens AG;723610;3,461%;EUR;0,615%;19,897%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster ausgewogen cVV
23.08.2026;SLB Ltd.;853390;2,721%;EUR;-0,159%;-5,315%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Nordamerika;Aktien;5;Muster ausgewogen cVV
23.08.2026;VISA Inc.;A0NC7B;2,665%;USD;0,163%;6,879%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Muster ausgewogen cVV
23.08.2026;VW IHS 1,625 % 16.01.30;A1ZUTM;2,615%;EUR;0,003%;0,048%;16.01.2030;1,6250%;3,3005;3,6864%;Corporates;Deutschland;Renten;3;Muster ausgewogen cVV
23.08.2026;XETRA Gold;A0S9GB;8,236%;EUR;0,574%;5,408%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Muster ausgewogen cVV
;;;;;;;;;;;;;;;
