Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
23.08.2026;Alphabet Inc. A;A14Y6F;2,055%;USD;0,215%;10,972%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Substanz
23.08.2026;ASML Holding N.V.;A1J4U4;2,846%;EUR;2,337%;63,758%;-;0%;-;-;Elektro;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Substanz
23.08.2026;Berkshire Hathaway Inc. B;A0YJQ2;2,891%;USD;-0,025%;-0,765%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Muster SCHWEIZ Substanz
23.08.2026;DAX Discountzert. 22.650 Pkt. 28.12.26 (DZ);DY4XYM;5,949%;EUR;0,202%;3,350%;-;0%;-;-;Index;Europa;Aktien;3;Muster SCHWEIZ Substanz
23.08.2026;Develop. Markets Divid. Leaders ETF (VanEck);A2JAHJ;3,048%;EUR;0,206%;7,050%;-;0%;-;-;Index;Global;Aktien;4;Muster SCHWEIZ Substanz
23.08.2026;Dt. Bahn IHS 1,625 % 16.08.33;A2G8U8;3,885%;EUR;0,005%;0,059%;16.08.2033;1,6250%;6,6395;3,5220%;Corporates;Deutschland;Renten;3;Muster SCHWEIZ Substanz
23.08.2026;E.ON SE;ENAG99;2,290%;EUR;0,260%;11,221%;-;0%;-;-;Versorger;Deutschland;Aktien;5;Muster SCHWEIZ Substanz
23.08.2026;EDF IHS 5,625 % 21.02.33;755460;3,519%;EUR;0,053%;1,342%;21.02.2033;5,6250%;5,5722;3,7473%;Corporates;Europa ohne Deutschland;Renten;3;Muster SCHWEIZ Substanz
23.08.2026;Equal-weight Commodity exAgricu. ETF (Amundi);LYX0Z2;5,014%;EUR;1,321%;34,029%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Global;Edelmetalle;4;Muster SCHWEIZ Substanz
23.08.2026;EUR Ultrashort Bond ETF (iShares);A3DJQJ;5,373%;EUR;0,081%;1,484%;-;0%;-;-;Index;Europa;Renten;2;Muster SCHWEIZ Substanz
23.08.2026;EuroStoxx50 Discountzert. 5.200 Pkt. 28.12.26;DY9KHZ;5,976%;EUR;0,218%;3,636%;-;0%;-;-;Index;Europa;Aktien;3;Muster SCHWEIZ Substanz
23.08.2026;Flossbach v. Storch Bond Opportunities R;A0RCKL;2,899%;EUR;-0,004%;-1,220%;-;0%;-;-;Rentenfonds;Global;Renten;2;Muster SCHWEIZ Substanz
23.08.2026;Fresenius IHS 0,875 % 01.10.31;A3KN0R;4,516%;EUR;-0,005%;-0,173%;01.10.2031;0,8750%;4,9679;3,7174%;Corporates;Deutschland;Renten;3;Muster SCHWEIZ Substanz
23.08.2026;Holcim Ltd.;869898;2,711%;CHF;-0,240%;-8,027%;-;0%;-;-;Bau,Baustoffe;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Substanz
23.08.2026;iBonds Dec 2031 EUR Corp. ETF (iShares);A40MD5;2,758%;EUR;0,011%;0,304%;-;0%;-;-;Index;Europa;Renten;3;Muster SCHWEIZ Substanz
23.08.2026;Microsoft Corp.;870747;2,567%;USD;0,011%;0,986%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Substanz
23.08.2026;MSCI World Value ETF (Xtrackers);A1103E;3,599%;USD;0,724%;24,320%;-;0%;-;-;Index;Global;Aktien;4;Muster SCHWEIZ Substanz
23.08.2026;Physical Gold ETC (Invesco);A1AA5X;14,357%;EUR;0,765%;5,304%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;Muster SCHWEIZ Substanz
23.08.2026;Physical Silber ETC (Xtrackers);A1E0HS;1,676%;EUR;-0,203%;-10,896%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Global;Edelmetalle;5;Muster SCHWEIZ Substanz
23.08.2026;Roche Holding PS AG;A424UK;3,280%;CHF;0,540%;19,146%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Substanz
23.08.2026;UBAM - Global High Yield Solution I;A2P55C;4,113%;CHF;-0,006%;-0,253%;-;0%;-;-;Rentenfonds;Global;Renten;3;Muster SCHWEIZ Substanz
23.08.2026;VW Leasing Green Bond IHS 4,625 % 25.03.29;A3514U;3,082%;EUR;0,027%;0,828%;25.03.2029;4,6250%;2,4570;3,5691%;Corporates;Deutschland;Renten;3;Muster SCHWEIZ Substanz
23.08.2026;Walmart Inc.;860853;1,713%;USD;-0,096%;-5,785%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster SCHWEIZ Substanz
;;;;;;;;;;;;;;;
