Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
17.09.2026;Airbus SE;938914;5,531%;EUR;0,078%;0,597%;-;0%;-;-;Prod. Gew. & Industrie;Europa ohne Deutschland;Aktien;5;Comdirect 70
17.09.2026;Amazon.com Inc.;906866;4,266%;USD;0,475%;11,379%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 70
17.09.2026;Apple Inc.;865985;3,214%;USD;0,311%;10,654%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 70
17.09.2026;Belgien Staat 0,0 % 22.10.31;A287RJ;2,768%;EUR;-0,055%;-1,977%;22.10.2031;0%;5,0932;3,6198%;Staat/ Governments;Europa ohne Deutschland;Renten;3;Comdirect 70
17.09.2026;Berkshire Hathaway Inc. B;A0YJQ2;6,991%;USD;0,272%;3,680%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Comdirect 70
17.09.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;1,985%;EUR;-0,051%;-2,529%;12.01.2035;3,8750%;7,1502;4,3000%;Corporates;Deutschland;Renten;3;Comdirect 70
17.09.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;2,440%;EUR;0,016%;0,597%;31.03.2028;1,8750%;1,5130;3,8028%;Corporates;Deutschland;Renten;5;Comdirect 70
17.09.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;7,135%;USD;0,304%;4,141%;-;0%;-;-;Index;Global;Aktien;4;Comdirect 70
17.09.2026;Heidelberg Materials IHS 3,75 % 31.05.32 ;A30V5U;2,718%;EUR;-0,043%;-1,612%;31.05.2032;3,7500%;5,1991;4,1112%;Corporates;Deutschland;Renten;3;Comdirect 70
17.09.2026;Johnson & Johnson;853260;4,393%;USD;0,561%;14,235%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 70
17.09.2026;Microsoft Corp.;870747;5,575%;USD;0,355%;5,822%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 70
17.09.2026;Münchener Rückvers.-Ges. AG;843002;5,209%;EUR;-0,266%;-4,894%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Comdirect 70
17.09.2026;NVIDIA Corp.;918422;5,088%;USD;1,208%;20,529%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 70
17.09.2026;RCI Banque IHS 4,875 % 02.10.29;A3LNYD;2,029%;EUR;-0,005%;-0,304%;02.10.2029;4,8750%;2,7798;4,2653%;Financials;Europa ohne Deutschland;Renten;3;Comdirect 70
17.09.2026;Rheinmetall AG;703000;2,192%;EUR;-1,117%;-33,925%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Comdirect 70
17.09.2026;Shell PLC;A3C99G;5,157%;GBP;1,355%;34,604%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Europa ohne Deutschland;Aktien;5;Comdirect 70
17.09.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;7,099%;EUR;0,073%;1,035%;-;0%;-;-;Index;Europa;Aktien;4;Comdirect 70
17.09.2026;VW Green Bond IHS 3,875 % 10.09.30;A383ET;2,718%;EUR;-0,028%;-1,054%;10.09.2030;3,8750%;3,7652;4,3017%;Corporates;Deutschland;Renten;3;Comdirect 70
17.09.2026;Walmart Inc.;860853;4,445%;USD;0,105%;-1,299%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 70
17.09.2026;XETRA Gold;A0S9GB;12,685%;EUR;0,710%;1,487%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Comdirect 70
;;;;;;;;;;;;;;;
