Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
07.07.2026;Allianz SE;840400;2,517%;EUR;0,066%;2,675%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster Defensiv Plus cVV
07.07.2026;Alphabet Inc. A;A14Y6F;3,676%;USD;0,684%;20,781%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster Defensiv Plus cVV
07.07.2026;Amazon.com Inc.;906866;3,022%;USD;0,311%;9,692%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster Defensiv Plus cVV
07.07.2026;Bayer IHS 4,625 % 26.05.33 ;A351U1;4,228%;EUR;0,044%;1,045%;26.05.2033;4,6250%;6,0854;3,7910%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
07.07.2026;Deutsche Börse AG;581005;2,487%;EUR;0,375%;16,891%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster Defensiv Plus cVV
07.07.2026;Deutsche Börse IHS 3,25 % 24.03.31;A460QR;3,933%;EUR;0,065%;1,608%;24.03.2031;3,2500%;4,4120;3,1606%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
07.07.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;3,464%;EUR;0,023%;0,649%;12.01.2035;3,8750%;7,3651;3,7217%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
07.07.2026;Eli Lilly and Company;858560;3,129%;USD;0,487%;18,544%;-;0%;-;-;Chemie,Pharma;Nordamerika;Aktien;5;Muster Defensiv Plus cVV
07.07.2026;European Dividend ETF (Franklin);A2DTF2;2,943%;EUR;0,091%;2,932%;-;0%;-;-;Index;Europa;Aktien;3;Muster Defensiv Plus cVV
07.07.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;3,566%;EUR;0,035%;0,971%;31.03.2028;1,8750%;1,7103;3,1330%;Corporates;Deutschland;Renten;5;Muster Defensiv Plus cVV
07.07.2026;Future of Defence UCITS ETF (HanETF);A3EB9T;3,853%;USD;0,675%;20,701%;-;0%;-;-;Index;Global;Aktien;5;Muster Defensiv Plus cVV
