Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
20.07.2026;3M Co.;851745;2,936%;USD;0,094%;3,315%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;AbbVie Inc.;A1J84E;3,690%;USD;0,504%;15,939%;-;0%;-;-;Chemie,Pharma;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Ahold Delhaize N.V., Konkinkl.;A2ANT0;3,431%;EUR;0,181%;4,992%;-;0%;-;-;Handel,Konsum;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Allianz SE;840400;4,145%;EUR;0,512%;13,252%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;AT & T Inc.;A0HL9Z;2,810%;USD;-0,216%;-7,140%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Banco Santander S.A.;858872;3,534%;EUR;0,441%;13,109%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Cisco Systems Inc.;878841;3,580%;USD;1,102%;37,518%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Coca-Cola Co.;850663;3,257%;USD;0,660%;22,498%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Dell Technologies Inc.;A2N6WP;3,536%;USD;3,429%;113,527%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Deutsche Telekom AG;555750;2,859%;EUR;0,045%;1,118%;-;0%;-;-;Informationstechnologie;Deutschland;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;ENEL S.p.A.;928624;4,017%;EUR;0,600%;15,308%;-;0%;-;-;Versorger;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Generali S.p.A.;850312;4,610%;EUR;0,994%;24,227%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;HSBC Holdings PLC;923893;5,037%;GBP;1,393%;33,219%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Iberdrola Inh. -Anr-;A41Z5S;0,090%;EUR;0%;0%;-;0%;-;-;Versorger;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Iberdrola S.A.;A0M46B;4,531%;EUR;0,679%;16,003%;-;0%;-;-;Versorger;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;ING Groep N.V.;A2ANV3;3,646%;EUR;0,650%;19,637%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Intl Business Machines Corp.;851399;2,530%;USD;-0,865%;-25,035%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Johnson & Johnson;853260;4,191%;USD;0,914%;25,099%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Münchener Rückvers.-Ges. AG;843002;4,273%;EUR;0,027%;-2,255%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Nordea Bank Abp;A2N6F4;4,555%;EUR;0,569%;13,047%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Novartis AG;904278;3,660%;CHF;0,588%;16,404%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Philip Morris Internat. Inc.;A0NDBJ;3,686%;USD;0,821%;25,854%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Roche Holding PS AG;A424UK;3,571%;CHF;0,763%;23,116%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Shell PLC;A3C99G;3,576%;GBP;0,711%;22,685%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Siemens AG;723610;4,203%;EUR;0,577%;13,396%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster FFPB Pro Dividende
20.07.2026;Waste Management Inc.;893579;2,807%;USD;0,229%;9,167%;-;0%;-;-;Versorger;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
;;;;;;;;;;;;;;;
