Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
23.08.2026;Allianz SE;840400;2,604%;EUR;0,172%;7,046%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster Defensiv Plus cVV
23.08.2026;Alphabet Inc. A;A14Y6F;3,351%;USD;0,385%;10,969%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster Defensiv Plus cVV
23.08.2026;Amazon.com Inc.;906866;3,082%;USD;0,395%;12,723%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster Defensiv Plus cVV
23.08.2026;Bayer IHS 4,625 % 26.05.33 ;A351U1;3,993%;EUR;0,017%;0,384%;26.05.2033;4,6250%;5,9514;3,9953%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
23.08.2026;Deutsche Börse AG;581005;2,678%;EUR;0,627%;28,862%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster Defensiv Plus cVV
23.08.2026;Deutsche Börse IHS 3,25 % 24.03.31;A460QR;3,882%;EUR;0,043%;1,037%;24.03.2031;3,2500%;4,2818;3,3936%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
23.08.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;3,393%;EUR;-0,023%;-0,685%;12.01.2035;3,8750%;7,2267;3,9837%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
23.08.2026;Eli Lilly and Company;858560;3,084%;USD;0,468%;17,897%;-;0%;-;-;Chemie,Pharma;Nordamerika;Aktien;5;Muster Defensiv Plus cVV
23.08.2026;European Dividend ETF (Franklin);A2DTF2;2,944%;EUR;0,176%;5,894%;-;0%;-;-;Index;Europa;Aktien;3;Muster Defensiv Plus cVV
23.08.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;3,545%;EUR;0,041%;1,128%;31.03.2028;1,8750%;1,5815;3,2906%;Corporates;Deutschland;Renten;5;Muster Defensiv Plus cVV
23.08.2026;Future of Defence UCITS ETF (HanETF);A3EB9T;3,774%;USD;0,624%;19,098%;-;0%;-;-;Index;Global;Aktien;5;Muster Defensiv Plus cVV
23.08.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;4,079%;EUR;0,022%;0,511%;01.11.2028;2,0000%;2,1301;3,1456%;Financials;Nordamerika;Renten;3;Muster Defensiv Plus cVV
23.08.2026;Grenke Finance IHS 5,75 % 06.07.29 ;A3LY39;4,288%;EUR;0,087%;1,920%;06.07.2029;5,7500%;2,7130;3,9993%;Financials;Deutschland;Renten;3;Muster Defensiv Plus cVV
23.08.2026;Heidelberg Materials IHS 3 % 10.07.30;A4EA9Y;4,442%;EUR;-0,013%;-0,272%;10.07.2030;3,0000%;3,7071;3,5764%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
23.08.2026;Japan Equity Active ETF (GS);A4135A;2,506%;JPY;0,042%;1,624%;-;0%;-;-;Index;Japan;Aktien;4;Muster Defensiv Plus cVV
23.08.2026;KfW staatsg. Green Bond IHS 2,875 % 31.03.32;A38J3W;3,368%;EUR;-0,007%;-0,200%;31.03.2032;2,8750%;5,2009;3,1870%;staatsgarantiert;Deutschland;Renten;3;Muster Defensiv Plus cVV
23.08.2026;Mercedes-Benz Green Bond IHS 3,7 % 30.05.31;A3LH6U;3,434%;EUR;0,006%;0,093%;30.05.2031;3,7000%;4,4306;3,5443%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
23.08.2026;Microsoft Corp.;870747;2,357%;USD;0,016%;0,986%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster Defensiv Plus cVV
23.08.2026;MSCI World Healthcare ETF (Xtrackers);A113FD;2,558%;EUR;0,240%;10,421%;-;0%;-;-;Chemie,Pharma;Global;Aktien;4;Muster Defensiv Plus cVV
23.08.2026;MSCI World Momentum ESG  ETF (iShares);A3CUJS;3,342%;EUR;-0,174%;-4,927%;-;0%;-;-;Index;Global;Aktien;4;Muster Defensiv Plus cVV
23.08.2026;Münchener Rückvers.-Ges. AG;843002;2,322%;EUR;-0,104%;-3,810%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster Defensiv Plus cVV
23.08.2026;Porsche IHS 4,25 % 27.09.30;A351SX;3,203%;EUR;0,054%;1,638%;27.09.2030;4,2500%;3,7189;3,8451%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
