Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
17.09.2026; STOXX Europe 600 SRI ETF (SPDR);A2PPQZ;7,770%;EUR;-0,320%;-4,030%;-;0%;-;-;Index;Europa;Aktien;4;ETF Muster 40/60 ausgew.
17.09.2026;Deutschland Staatsanl. ETF 5-10 J. (Deka);ETFL20;8,301%;EUR;-0,249%;-2,993%;-;0%;-;-;Staat/ Governments;Deutschland;Renten;3;ETF Muster 40/60 ausgew.
17.09.2026;Environmental Impact 100 ETF (Rize);A3CN9S;3,225%;USD;0,365%;12,251%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ETF Muster 40/60 ausgew.
17.09.2026;EUR Corp. Bond SRI 3-5Y ETF (BNPP Easy);A2PP8C;11,987%;EUR;-0,122%;-0,861%;-;0%;-;-;Index;Europa;Renten;2;ETF Muster 40/60 ausgew.
17.09.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;21,015%;USD;3,881%;18,819%;-;0%;-;-;Index;Global;Aktien;4;ETF Muster 40/60 ausgew.
17.09.2026;Physical Gold ETC (Invesco);A1AA5X;13,536%;EUR;0,182%;1,398%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;ETF Muster 40/60 ausgew.
17.09.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;4,035%;EUR;0,773%;23,438%;-;0%;-;-;Index;Europa;Aktien;4;ETF Muster 40/60 ausgew.
17.09.2026;Sustainable Euro Green Bond ETF (Franklin);A2PB5T;12,618%;EUR;-0,160%;-1,311%;-;0%;-;-;Index;Europa;Renten;3;ETF Muster 40/60 ausgew.
17.09.2026;USD Corp. Greenbond ETF EUR Hdgd (Xtrackers);DBX0KF;12,984%;EUR;-0,243%;-1,869%;-;0%;-;-;Nachhaltigkeit;Nordamerika;Renten;2;ETF Muster 40/60 ausgew.
;;;;;;;;;;;;;;;
