Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
15.09.2026;Airbus SE;938914;4,016%;EUR;0,024%;0,366%;-;0%;-;-;Prod. Gew. & Industrie;Europa ohne Deutschland;Aktien;5;Muster Dynamic cVV
15.09.2026;Allianz SE;840400;5,514%;EUR;0,898%;19,092%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster Dynamic cVV
15.09.2026;Alphabet Inc. A;A14Y6F;4,347%;USD;0,674%;12,333%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster Dynamic cVV
15.09.2026;Amazon.com Inc.;906866;2,832%;USD;-0,665%;-23,083%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster Dynamic cVV
15.09.2026;Apple Inc.;865985;3,922%;USD;0,754%;24,299%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster Dynamic cVV
15.09.2026;ASML Holding N.V.;A1J4U4;3,881%;EUR;0,277%;7,316%;-;0%;-;-;Elektro;Europa ohne Deutschland;Aktien;5;Muster Dynamic cVV
15.09.2026;Broadcom Inc.;A2JG9Z;2,665%;USD;-0,800%;-30,859%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster Dynamic cVV
15.09.2026;Cisco Systems Inc.;878841;2,840%;USD;-0,167%;-5,756%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster Dynamic cVV
15.09.2026;Coca-Cola Co.;850663;3,460%;USD;0,456%;15,332%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster Dynamic cVV
15.09.2026;E.ON SE;ENAG99;3,241%;EUR;0,354%;11,100%;-;0%;-;-;Versorger;Deutschland;Aktien;5;Muster Dynamic cVV
15.09.2026;Eli Lilly and Company;858560;4,276%;USD;0,322%;7,956%;-;0%;-;-;Chemie,Pharma;Nordamerika;Aktien;5;Muster Dynamic cVV
15.09.2026;ING Groep N.V.;A2ANV3;3,475%;EUR;-0,003%;-0,099%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster Dynamic cVV
15.09.2026;Johnson & Johnson;853260;2,959%;USD;-0,083%;-2,792%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster Dynamic cVV
15.09.2026;Lam Research Corp.;A40L1V;2,187%;USD;-0,828%;-28,082%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster Dynamic cVV
15.09.2026;Meta Platforms Inc. A;A1JWVX;3,583%;USD;0,126%;3,558%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster Dynamic cVV
15.09.2026;Microsoft Corp.;870747;3,797%;USD;-0,241%;-8,426%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster Dynamic cVV
15.09.2026;Münchener Rückvers.-Ges. AG;843002;3,777%;EUR;-0,168%;-4,481%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster Dynamic cVV
15.09.2026;NVIDIA Corp.;918422;4,931%;USD;0,665%;15,957%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster Dynamic cVV
15.09.2026;Palo Alto Networks Inc.;A1JZ0Q;2,251%;USD;0,119%;5,377%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster Dynamic cVV
15.09.2026;Philip Morris Internat. Inc.;A0NDBJ;4,553%;USD;0,901%;25,367%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster Dynamic cVV
15.09.2026;Rheinmetall AG;703000;2,266%;EUR;-0,873%;-33,160%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster Dynamic cVV
15.09.2026;Samsung Electronics Co. Ltd. (GDRs);896360;4,476%;EUR;3,231%;96,751%;-;0%;-;-;Elektro;Asien;Aktien;5;Muster Dynamic cVV
15.09.2026;Schneider Electric SE;860180;2,600%;EUR;0,431%;19,054%;-;0%;-;-;Elektro;Europa ohne Deutschland;Aktien;5;Muster Dynamic cVV
15.09.2026;Siemens AG;723610;3,144%;EUR;0,326%;10,681%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster Dynamic cVV
15.09.2026;Siemens Energy AG;ENER6Y;2,244%;EUR;-0,636%;-22,683%;-;0%;-;-;Versorger;Deutschland;Aktien;5;Muster Dynamic cVV
15.09.2026;Taiwan Semiconduct.Manufact.Co (ADRs);909800;3,205%;EUR;0,126%;3,913%;-;0%;-;-;Informationstechnologie;Asien;Aktien;5;Muster Dynamic cVV
15.09.2026;VISA Inc.;A0NC7B;3,688%;USD;0,311%;9,478%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Muster Dynamic cVV
15.09.2026;Walmart Inc.;860853;3,821%;USD;-0,005%;-0,634%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster Dynamic cVV
;;;;;;;;;;;;;;;
