Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
19.08.2026;BMW IHS 3,125 % 22.07.29;A4D5RW;3,675%;EUR;0,016%;0,413%;22.07.2029;3,1250%;2,8314;3,4253%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
19.08.2026;Deutsche Post IHS 3,0 % 25.11.31;A460PH;4,767%;EUR;0,033%;0,651%;25.11.2031;3,0000%;4,8521;3,4320%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
19.08.2026;Dt. Bahn IHS 1,875 % 24.05.30;A30VH4;3,165%;EUR;-0,005%;-0,178%;24.05.2030;1,8750%;3,6483;3,2083%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
19.08.2026;Dt. Telekom IHS 1,375 % 05.07.34;A2YNSK;3,233%;EUR;0,020%;0,518%;05.07.2034;1,3750%;7,4847;3,6421%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
19.08.2026;E.ON IHS 3,448 % 19.01.34;A460EP;3,988%;EUR;-0,029%;-0,742%;19.01.2034;3,4480%;6,5762;3,9383%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
19.08.2026;EnBW Green Bond IHS 3,5 % 22.07.31;A3L1LT;3,538%;EUR;0,009%;0,216%;22.07.2031;3,5000%;4,6021;3,5442%;Corporates;Europa ohne Deutschland;Renten;3;Muster defensiv cVV
19.08.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;4,028%;EUR;0,044%;1,079%;31.03.2028;1,8750%;1,5924;3,2989%;Corporates;Deutschland;Renten;5;Muster defensiv cVV
19.08.2026;Fresenius IHS 0,875 % 01.10.31;A3KN0R;3,340%;EUR;-0,007%;-0,250%;01.10.2031;0,8750%;4,9789;3,7251%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
19.08.2026;Future of Defence UCITS ETF (HanETF);A3EB9T;3,103%;USD;0,602%;23,442%;-;0%;-;-;Index;Global;Aktien;5;Muster defensiv cVV
19.08.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;3,387%;EUR;0,016%;0,444%;01.11.2028;2,0000%;2,1411;3,1612%;Financials;Nordamerika;Renten;3;Muster defensiv cVV
19.08.2026;Grenke Finance IHS 5,75 % 06.07.29 ;A3LY39;2,832%;EUR;0,021%;0,692%;06.07.2029;5,7500%;2,7240;4,0057%;Financials;Deutschland;Renten;3;Muster defensiv cVV
19.08.2026;Heidelberg Materials IHS 3,75 % 31.05.32 ;A30V5U;3,509%;EUR;0,007%;0,114%;31.05.2032;3,7500%;5,2810;3,7022%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
19.08.2026;Hochtief IHS 1,25 % 03.09.31;A2YN2V;3,462%;EUR;-0,053%;-1,436%;03.09.2031;1,2500%;4,8482;3,8247%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
19.08.2026;Japan Equity Active ETF (GS);A4135A;2,576%;JPY;0,108%;4,288%;-;0%;-;-;Index;Japan;Aktien;4;Muster defensiv cVV
19.08.2026;Knorr-Bremse IHS 3 % 30.09.29;A383RX;3,532%;EUR;-0,032%;-0,893%;30.09.2029;3,0000%;2,9427;3,3226%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
19.08.2026;MSCI Europe Industrials Sector ETF (iShares);A2QBZ6;3,883%;EUR;0,471%;13,114%;-;0%;-;-;Index;Europa;Aktien;4;Muster defensiv cVV
19.08.2026;MSCI World Healthcare ETF (Xtrackers);A113FD;2,591%;EUR;0,232%;9,982%;-;0%;-;-;Chemie,Pharma;Global;Aktien;4;Muster defensiv cVV
19.08.2026;MSCI World IT ETF (Xtrackers);A113FM;3,307%;USD;0,653%;23,508%;-;0%;-;-;Informationstechnologie;Global;Aktien;5;Muster defensiv cVV
19.08.2026;Nestle Finance IHS 2,875 % 14.01.32;A3L71X;3,937%;EUR;-0,044%;-1,098%;14.01.2032;2,8750%;5,0037;3,4288%;Corporates;Europa ohne Deutschland;Renten;3;Muster defensiv cVV
19.08.2026;Porsche IHS 4,25 % 27.09.30;A351SX;4,131%;EUR;0,070%;1,655%;27.09.2030;4,2500%;3,7299;3,8290%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
19.08.2026;RCI Banque IHS 1,125 % 15.01.27;A28R15;3,915%;EUR;0,059%;1,509%;15.01.2027;1,1250%;0,4055;3,1103%;Financials;Europa ohne Deutschland;Renten;3;Muster defensiv cVV
19.08.2026;Semiconductor ETF (VanEck);A2QC5J;3,177%;EUR;2,598%;68,991%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;6;Muster defensiv cVV
19.08.2026;Stoxx Europe 600 Insurance ETF (iShares);A0H08K;2,303%;EUR;0,144%;6,466%;-;0%;-;-;Index;Europa;Aktien;4;Muster defensiv cVV
19.08.2026;VW IHS 1,625 % 16.01.30;A1ZUTM;3,332%;EUR;0,000%;-0,023%;16.01.2030;1,6250%;3,3114;3,6961%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
19.08.2026;Würth Finance IHS 3 % 28.08.31;A3L4ZS;3,644%;EUR;0,036%;0,948%;28.08.2031;3,0000%;4,6083;3,2742%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
19.08.2026;XETRA Gold;A0S9GB;8,416%;EUR;0,334%;2,758%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Muster defensiv cVV
;;;;;;;;;;;;;;;
