Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
15.09.2026;3M Co.;851745;2,954%;USD;0,164%;5,749%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;AbbVie Inc.;A1J84E;3,723%;USD;0,604%;19,036%;-;0%;-;-;Chemie,Pharma;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Ahold Delhaize N.V., Konkinkl.;A2ANT0;2,995%;EUR;-0,195%;-6,738%;-;0%;-;-;Handel,Konsum;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Allianz SE;840400;4,283%;EUR;0,724%;19,092%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;AT & T Inc.;A0HL9Z;3,325%;USD;0,350%;11,797%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Banco Santander S.A.;858872;3,771%;EUR;0,741%;22,812%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Canadian National Railway Co.;897879;2,805%;CAD;-0,225%;-7,441%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Cisco Systems Inc.;878841;3,460%;USD;1,045%;35,232%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Coca-Cola Co.;850663;3,419%;USD;0,882%;30,873%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Dell Technologies Inc.;A2N6WP;4,892%;USD;4,897%;200,560%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Deutsche Telekom AG;555750;2,997%;EUR;0,233%;7,874%;-;0%;-;-;Informationstechnologie;Deutschland;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;ENEL S.p.A.;928624;3,459%;EUR;0,109%;1,042%;-;0%;-;-;Versorger;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Generali S.p.A.;850312;4,868%;EUR;1,336%;33,478%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;HSBC Holdings PLC;923893;4,990%;GBP;1,432%;34,277%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Iberdrola S.A.;A0M46B;4,185%;EUR;0,412%;9,035%;-;0%;-;-;Versorger;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;ING Groep N.V.;A2ANV3;3,990%;EUR;1,057%;33,215%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Johnson & Johnson;853260;4,374%;USD;1,177%;32,863%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Münchener Rückvers.-Ges. AG;843002;4,169%;EUR;-0,003%;-2,974%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Nordea Bank Abp;A2N6F4;4,616%;EUR;0,710%;16,582%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Novartis AG;904278;3,256%;CHF;0,247%;5,365%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Philip Morris Internat. Inc.;A0NDBJ;3,608%;USD;0,810%;25,368%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Realty Income Corp.;899744;2,680%;USD;-0,332%;-11,070%;-;0%;-;-;Immobilien-Aktien/Fonds;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Roche Holding PS AG;A424UK;3,734%;CHF;0,993%;31,005%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Shell PLC;A3C99G;3,957%;GBP;1,154%;38,123%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Siemens AG;723610;4,032%;EUR;0,476%;10,681%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster FFPB Pro Dividende
15.09.2026;Waste Management Inc.;893579;2,480%;USD;-0,047%;-1,879%;-;0%;-;-;Versorger;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
;;;;;;;;;;;;;;;
