Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
17.09.2026;Allianz SE;840400;3,206%;EUR;0,278%;9,547%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster ausgewogen cVV
17.09.2026;Alphabet Inc. A;A14Y6F;3,976%;USD;0,520%;13,715%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster ausgewogen cVV
17.09.2026;Amazon.com Inc.;906866;3,045%;USD;0,344%;11,379%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster ausgewogen cVV
17.09.2026;Arista Networks Inc.;A40V33;3,422%;USD;1,757%;55,852%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster ausgewogen cVV
17.09.2026;Bayer IHS 4,625 % 26.05.33 ;A351U1;3,958%;EUR;-0,036%;-1,101%;26.05.2033;4,6250%;5,8786;4,3092%;Corporates;Deutschland;Renten;3;Muster ausgewogen cVV
17.09.2026;Booking Holdings Inc.;A2JEXP;2,720%;USD;-0,432%;-13,090%;-;0%;-;-;Dienstleistungen;Nordamerika;Aktien;5;Muster ausgewogen cVV
17.09.2026;Deutsche Börse AG;581005;2,975%;EUR;0,665%;27,314%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster ausgewogen cVV
17.09.2026;Deutsche Börse IHS 3,25 % 24.03.31;A460QR;2,915%;EUR;-0,047%;-1,624%;24.03.2031;3,2500%;4,2120;3,7486%;Corporates;Deutschland;Renten;3;Muster ausgewogen cVV
17.09.2026;Dt. Pfandbriefbk. Green Bond IHS 5 % 05.02.27;A30WF8;1,918%;EUR;0,037%;1,899%;05.02.2027;5,0000%;0,3836;3,6784%;Financials;Deutschland;Renten;3;Muster ausgewogen cVV
17.09.2026;Eli Lilly and Company;858560;3,503%;USD;0,323%;10,105%;-;0%;-;-;Chemie,Pharma;Nordamerika;Aktien;5;Muster ausgewogen cVV
17.09.2026;European Dividend ETF (Franklin);A2DTF2;3,402%;EUR;0,226%;6,558%;-;0%;-;-;Index;Europa;Aktien;3;Muster ausgewogen cVV
17.09.2026;Future of Defence UCITS ETF (HanETF);A3EB9T;4,631%;USD;0,715%;16,959%;-;0%;-;-;Index;Global;Aktien;5;Muster ausgewogen cVV
17.09.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;3,954%;EUR;0,002%;-0,021%;01.11.2028;2,0000%;2,0615;3,5179%;Financials;Nordamerika;Renten;3;Muster ausgewogen cVV
17.09.2026;Hochtief IHS 0,625 % 26.04.29;A3E5S0;2,946%;EUR;0,009%;0,189%;26.04.2029;0,6250%;2,5835;3,8382%;Corporates;Deutschland;Renten;3;Muster ausgewogen cVV
17.09.2026;Japan Equity Active ETF (GS);A4135A;3,609%;JPY;0,178%;5,146%;-;0%;-;-;Index;Japan;Aktien;4;Muster ausgewogen cVV
17.09.2026;Linde plc;A3D7VW;2,633%;USD;0,294%;10,751%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster ausgewogen cVV
17.09.2026;McDonalds Corp.;856958;2,182%;USD;-0,669%;-23,068%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster ausgewogen cVV
17.09.2026;Microsoft Corp.;870747;4,091%;USD;0,392%;5,950%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster ausgewogen cVV
17.09.2026;MSCI World Healthcare ETF (Xtrackers);A113FD;2,971%;EUR;0,212%;7,566%;-;0%;-;-;Chemie,Pharma;Global;Aktien;4;Muster ausgewogen cVV
17.09.2026;MSCI World Momentum ESG  ETF (iShares);A3CUJS;3,814%;EUR;-0,193%;-4,835%;-;0%;-;-;Index;Global;Aktien;4;Muster ausgewogen cVV
17.09.2026;Münchener Rückvers.-Ges. AG;843002;2,793%;EUR;-0,154%;-4,891%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster ausgewogen cVV
17.09.2026;Porsche IHS 4,25 % 27.09.30;A351SX;3,537%;EUR;0,016%;0,281%;27.09.2030;4,2500%;3,6489;4,3040%;Corporates;Deutschland;Renten;3;Muster ausgewogen cVV
17.09.2026;Semiconductor ETF (VanEck);A2QC5J;4,147%;EUR;3,341%;72,468%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;6;Muster ausgewogen cVV
17.09.2026;Siemens AG;723610;3,330%;EUR;0,454%;14,017%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster ausgewogen cVV
17.09.2026;SLB Ltd.;853390;2,753%;EUR;-0,160%;-5,347%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Nordamerika;Aktien;5;Muster ausgewogen cVV
17.09.2026;VISA Inc.;A0NC7B;2,735%;USD;0,202%;8,408%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Muster ausgewogen cVV
17.09.2026;VW IHS 1,625 % 16.01.30;A1ZUTM;2,608%;EUR;-0,034%;-1,397%;16.01.2030;1,6250%;3,2317;4,2346%;Corporates;Deutschland;Renten;3;Muster ausgewogen cVV
17.09.2026;XETRA Gold;A0S9GB;8,025%;EUR;0,274%;1,487%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Muster ausgewogen cVV
;;;;;;;;;;;;;;;
