Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
15.09.2026;Advanced Micro Devices Inc.;863186;2,854%;USD;0,403%;16,326%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro
15.09.2026;Allianz SE;840400;4,769%;EUR;0,745%;19,092%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster FFPB Pro
15.09.2026;Alphabet Inc. A;A14Y6F;3,386%;USD;0,615%;12,333%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro
15.09.2026;Amazon.com Inc.;906866;3,277%;USD;0,312%;9,553%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster FFPB Pro
15.09.2026;American Electric Power Co.Inc;850222;2,956%;USD;0,274%;8,028%;-;0%;-;-;Versorger;Nordamerika;Aktien;5;Muster FFPB Pro
15.09.2026;Applied Materials Inc.;865177;1,268%;USD;0,367%;0,189%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro
15.09.2026;AstraZeneca PLC;886455;2,094%;GBP;-0,435%;-17,659%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro
15.09.2026;Barclays plc;850403;3,760%;GBP;0,076%;2,026%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro
15.09.2026;Broadcom Inc.;A2JG9Z;2,044%;USD;0,380%;0,350%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro
15.09.2026;Corning Inc.;850808;1,469%;USD;-0,524%;-27,759%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro
15.09.2026;Eli Lilly and Company;858560;4,248%;USD;0,268%;7,956%;-;0%;-;-;Chemie,Pharma;Nordamerika;Aktien;5;Muster FFPB Pro
15.09.2026;Engie S.A.;A0ER6Q;3,479%;EUR;0,492%;10,520%;-;0%;-;-;Versorger;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro
15.09.2026;Hermes International S.C.A.;886670;2,142%;EUR;-1,155%;-34,533%;-;0%;-;-;Handel,Konsum;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro
15.09.2026;Hitachi Ltd.;853219;3,403%;JPY;0,035%;2,249%;-;0%;-;-;Elektro;Asien;Aktien;5;Muster FFPB Pro
15.09.2026;Holcim Ltd.;869898;3,048%;CHF;-0,390%;-11,807%;-;0%;-;-;Bau,Baustoffe;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro
15.09.2026;Howmet Aerospace Inc.;A2PZ2D;3,698%;USD;0,763%;11,638%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;Muster FFPB Pro
