Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
06.07.2026;Allianz SE;840400;2,362%;EUR;0,180%;7,606%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;ESG Muster offensiv
06.07.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;3,558%;EUR;0,039%;0,976%;12.01.2035;3,8750%;7,3679;3,6742%;Corporates;Deutschland;Renten;3;ESG Muster offensiv
06.07.2026;E.ON SE;ENAG99;3,329%;EUR;0,523%;17,798%;-;0%;-;-;Versorger;Deutschland;Aktien;5;ESG Muster offensiv
06.07.2026;Environmental Impact 100 ETF (Rize);A3CN9S;5,685%;Sonstige Währungen;0,540%;16,163%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ESG Muster offensiv
06.07.2026;First Solar Inc.;A0LEKM;4,130%;USD;-0,397%;-8,393%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;ESG Muster offensiv
06.07.2026;GE Vernova Inc.;A404PC;3,012%;USD;0,167%;5,712%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Nordamerika;Aktien;5;ESG Muster offensiv
06.07.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;9,032%;Sonstige Währungen;1,584%;19,060%;-;0%;-;-;Index;Global;Aktien;4;ESG Muster offensiv
06.07.2026;Intuitive Surgical Inc.;888024;2,275%;USD;-0,681%;-21,529%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;ESG Muster offensiv
06.07.2026;Johnson & Johnson;853260;1,952%;USD;-0,009%;-0,440%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster offensiv
06.07.2026;Knorr-Bremse AG;KBX100;3,449%;EUR;0,454%;13,715%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;ESG Muster offensiv
06.07.2026;London Stock Exchange GroupPLC;A0JEJF;1,715%;GBP;0,011%;0,893%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;ESG Muster offensiv
06.07.2026;Microsoft Corp.;870747;2,707%;USD;-0,630%;-17,702%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;ESG Muster offensiv
06.07.2026;MSCI World Healthcare ETF (Xtrackers);A113FD;3,288%;Sonstige Währungen;0,100%;3,760%;-;0%;-;-;Chemie,Pharma;Global;Aktien;4;ESG Muster offensiv
06.07.2026;Nikkei 225 ETF Acc. (iShares);A0YEDQ;4,959%;JPY;1,515%;38,222%;-;0%;-;-;Index;Japan;Aktien;5;ESG Muster offensiv
06.07.2026;Novartis AG;904278;4,901%;CHF;0,835%;18,793%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;ESG Muster offensiv
06.07.2026;Physical Gold ETC (Invesco);A1AA5X;4,437%;EUR;-0,140%;-3,002%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;ESG Muster offensiv
06.07.2026;Procter & Gamble Co., The;852062;2,946%;USD;0,086%;2,926%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster offensiv
06.07.2026;Schneider Electric SE;860180;2,708%;EUR;0,478%;18,497%;-;0%;-;-;Elektro;Europa ohne Deutschland;Aktien;5;ESG Muster offensiv
06.07.2026;Semiconductor ETF (VanEck);A2QC5J;6,898%;USD;4,891%;91,881%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;6;ESG Muster offensiv
06.07.2026;Siemens AG;723610;3,693%;EUR;0,700%;20,432%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;ESG Muster offensiv
06.07.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;8,400%;Sonstige Währungen;1,146%;14,693%;-;0%;-;-;Index;Europa;Aktien;4;ESG Muster offensiv
06.07.2026;StoxxEuro.600 Paris Align.Clim. ETF (Frankl.);A2P5CM;6,249%;Sonstige Währungen;0,651%;10,639%;-;0%;-;-;Nachhaltigkeit;Europa;Aktien;4;ESG Muster offensiv
06.07.2026;US Equity Research Enhanced ETF (Fidelity);A2P0ZN;2,978%;USD;-0,002%;-0,066%;-;0%;-;-;Index;Nordamerika;Aktien;4;ESG Muster offensiv
;;;;;;;;;;;;;;;
