Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
15.09.2026;Airbus SE;938914;5,547%;EUR;0,063%;0,340%;-;0%;-;-;Prod. Gew. & Industrie;Europa ohne Deutschland;Aktien;5;Comdirect 70
15.09.2026;Amazon.com Inc.;906866;4,218%;USD;0,405%;9,553%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 70
15.09.2026;Apple Inc.;865985;3,160%;USD;0,240%;8,205%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 70
15.09.2026;Belgien Staat 0,0 % 22.10.31;A287RJ;2,773%;EUR;-0,064%;-2,324%;22.10.2031;0%;5,0986;3,6878%;Staat/ Governments;Europa ohne Deutschland;Renten;3;Comdirect 70
15.09.2026;Berkshire Hathaway Inc. B;A0YJQ2;7,094%;USD;0,337%;4,649%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Comdirect 70
15.09.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;1,985%;EUR;-0,061%;-3,037%;12.01.2035;3,8750%;7,1555;4,3739%;Corporates;Deutschland;Renten;3;Comdirect 70
15.09.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;2,453%;EUR;0,015%;0,591%;31.03.2028;1,8750%;1,5184;3,7925%;Corporates;Deutschland;Renten;5;Comdirect 70
15.09.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;7,195%;USD;0,325%;4,449%;-;0%;-;-;Index;Global;Aktien;4;Comdirect 70
15.09.2026;Heidelberg Materials IHS 3,75 % 31.05.32 ;A30V5U;2,724%;EUR;-0,051%;-1,932%;31.05.2032;3,7500%;5,2045;4,1723%;Corporates;Deutschland;Renten;3;Comdirect 70
15.09.2026;Johnson & Johnson;853260;4,344%;USD;0,488%;12,346%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 70
15.09.2026;Microsoft Corp.;870747;5,568%;USD;0,318%;5,115%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 70
15.09.2026;Münchener Rückvers.-Ges. AG;843002;5,259%;EUR;-0,244%;-4,484%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Comdirect 70
15.09.2026;NVIDIA Corp.;918422;4,921%;USD;1,014%;15,957%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 70
15.09.2026;RCI Banque IHS 4,875 % 02.10.29;A3LNYD;2,037%;EUR;-0,008%;-0,463%;02.10.2029;4,8750%;2,7852;4,3166%;Financials;Europa ohne Deutschland;Renten;3;Comdirect 70
15.09.2026;Rheinmetall AG;703000;2,230%;EUR;-1,092%;-33,145%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Comdirect 70
15.09.2026;Shell PLC;A3C99G;5,319%;GBP;1,490%;38,096%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Europa ohne Deutschland;Aktien;5;Comdirect 70
15.09.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;7,087%;EUR;0,023%;0,333%;-;0%;-;-;Index;Europa;Aktien;4;Comdirect 70
15.09.2026;VW Green Bond IHS 3,875 % 10.09.30;A383ET;2,728%;EUR;-0,033%;-1,249%;10.09.2030;3,8750%;3,7706;4,3523%;Corporates;Deutschland;Renten;3;Comdirect 70
15.09.2026;Walmart Inc.;860853;4,499%;USD;0,134%;-0,639%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 70
15.09.2026;XETRA Gold;A0S9GB;12,462%;EUR;0,418%;-0,831%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Comdirect 70
;;;;;;;;;;;;;;;
