Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
07.07.2026;Allianz SE;840400;2,395%;EUR;0,194%;8,271%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;ESG Muster offensiv
07.07.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;3,574%;EUR;0,028%;0,649%;12.01.2035;3,8750%;7,3651;3,7217%;Corporates;Deutschland;Renten;3;ESG Muster offensiv
07.07.2026;E.ON SE;ENAG99;3,366%;EUR;0,534%;18,171%;-;0%;-;-;Versorger;Deutschland;Aktien;5;ESG Muster offensiv
07.07.2026;Environmental Impact 100 ETF (Rize);A3CN9S;5,740%;USD;0,551%;16,379%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ESG Muster offensiv
07.07.2026;First Solar Inc.;A0LEKM;4,077%;USD;-0,482%;-10,272%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;ESG Muster offensiv
07.07.2026;GE Vernova Inc.;A404PC;2,845%;USD;-0,024%;-0,924%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Nordamerika;Aktien;5;ESG Muster offensiv
07.07.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;9,150%;USD;1,633%;19,690%;-;0%;-;-;Index;Global;Aktien;4;ESG Muster offensiv
07.07.2026;Intuitive Surgical Inc.;888024;2,269%;USD;-0,705%;-22,341%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;ESG Muster offensiv
07.07.2026;Johnson & Johnson;853260;2,032%;USD;0,056%;2,849%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster offensiv
07.07.2026;Knorr-Bremse AG;KBX100;3,389%;EUR;0,367%;10,878%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;ESG Muster offensiv
07.07.2026;London Stock Exchange GroupPLC;A0JEJF;1,764%;GBP;0,046%;2,981%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;ESG Muster offensiv
07.07.2026;Microsoft Corp.;870747;2,749%;USD;-0,608%;-17,052%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;ESG Muster offensiv
07.07.2026;MSCI World Healthcare ETF (Xtrackers);A113FD;3,364%;EUR;0,150%;5,343%;-;0%;-;-;Chemie,Pharma;Global;Aktien;4;ESG Muster offensiv
07.07.2026;Nikkei 225 ETF Acc. (iShares);A0YEDQ;5,006%;JPY;1,524%;38,476%;-;0%;-;-;Index;Japan;Aktien;5;ESG Muster offensiv
07.07.2026;Novartis AG;904278;4,996%;CHF;0,893%;20,180%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;ESG Muster offensiv
07.07.2026;Physical Gold ETC (Invesco);A1AA5X;4,462%;EUR;-0,149%;-3,196%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;ESG Muster offensiv
07.07.2026;Procter & Gamble Co., The;852062;3,044%;USD;0,162%;5,556%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster offensiv
07.07.2026;Schneider Electric SE;860180;2,628%;EUR;0,376%;14,091%;-;0%;-;-;Elektro;Europa ohne Deutschland;Aktien;5;ESG Muster offensiv
07.07.2026;Semiconductor ETF (VanEck);A2QC5J;6,423%;EUR;4,336%;77,298%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;6;ESG Muster offensiv
07.07.2026;Siemens AG;723610;3,563%;EUR;0,541%;15,300%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;ESG Muster offensiv
07.07.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;8,488%;EUR;1,169%;15,007%;-;0%;-;-;Index;Europa;Aktien;4;ESG Muster offensiv
07.07.2026;StoxxEuro.600 Paris Align.Clim. ETF (Frankl.);A2P5CM;6,269%;EUR;0,622%;10,141%;-;0%;-;-;Nachhaltigkeit;Europa;Aktien;4;ESG Muster offensiv
07.07.2026;US Equity Research Enhanced ETF (Fidelity);A2P0ZN;3,028%;USD;0,025%;0,820%;-;0%;-;-;Index;Nordamerika;Aktien;4;ESG Muster offensiv
;;;;;;;;;;;;;;;
