Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
06.07.2026;Bayer IHS 4 % 26.08.26;A351UZ;3,221%;EUR;0,043%;1,307%;26.08.2026;4,0000%;0,1370;3,1507%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
06.07.2026;BMW IHS 3,125 % 22.07.29;A4D5RW;3,654%;EUR;0,024%;0,636%;22.07.2029;3,1250%;2,8659;3,2014%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
06.07.2026;Deutsche Post IHS 3,0 % 25.11.31;A460PH;4,769%;EUR;0,074%;1,505%;25.11.2031;3,0000%;4,9751;3,1715%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
06.07.2026;Dt. Bahn IHS 1,875 % 24.05.30;A30VH4;3,223%;EUR;0,017%;0,517%;24.05.2030;1,8750%;3,7693;2,9104%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
06.07.2026;Dt. Telekom IHS 1,375 % 05.07.34;A2YNSK;3,317%;EUR;0,079%;2,363%;05.07.2034;1,3750%;7,6085;3,3355%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
06.07.2026;E.ON IHS 3,448% 19.01.34;A460EP;4,006%;EUR;0,022%;0,533%;19.01.2034;3,4480%;6,7030;3,6664%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
06.07.2026;EnBW Green Bond IHS 3,5 % 22.07.31;A3L1LT;3,541%;EUR;0,040%;1,115%;22.07.2031;3,5000%;4,5738;3,2485%;Corporates;Europa ohne Deutschland;Renten;3;Muster defensiv cVV
06.07.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;3,994%;EUR;0,043%;1,035%;31.03.2028;1,8750%;1,7130;3,0895%;Corporates;Deutschland;Renten;5;Muster defensiv cVV
06.07.2026;Fresenius IHS 0,875 % 01.10.31;A3KN0R;3,346%;EUR;0,025%;0,730%;01.10.2031;0,8750%;5,1003;3,4367%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
06.07.2026;Future of Defence UCITS ETF (HanETF);A3EB9T;2,961%;Sonstige Währungen;0,483%;18,776%;-;0%;-;-;Index;Global;Aktien;5;Muster defensiv cVV
06.07.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;3,372%;EUR;0,027%;0,782%;01.11.2028;2,0000%;2,2618;2,8372%;Financials;Nordamerika;Renten;3;Muster defensiv cVV
06.07.2026;Grenke Finance IHS 5,75 % 06.07.29 ;A3LY39;2,959%;EUR;0,017%;0,566%;06.07.2029;5,7500%;2,8449;3,8798%;Financials;Deutschland;Renten;3;Muster defensiv cVV
06.07.2026;Heidelberg Materials IHS 3,75 % 31.05.32 ;A30V5U;3,645%;EUR;0,042%;1,111%;31.05.2032;3,7500%;5,4044;3,4259%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
06.07.2026;Hochtief IHS 1,25 % 03.09.31;A2YN2V;3,450%;EUR;-0,037%;-0,982%;03.09.2031;1,2500%;4,9699;3,6341%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
06.07.2026;Japan Equity Active ETF (GS);A4135A;2,550%;JPY;0,102%;4,053%;-;0%;-;-;Index;Japan;Aktien;4;Muster defensiv cVV
06.07.2026;MSCI Europe Industrials Sector ETF (iShares);A2QBZ6;3,893%;EUR;0,511%;14,316%;-;0%;-;-;Index;Europa;Aktien;4;Muster defensiv cVV
06.07.2026;MSCI World Healthcare ETF (Xtrackers);A113FD;2,477%;Sonstige Währungen;0,138%;5,969%;-;0%;-;-;Chemie,Pharma;Global;Aktien;4;Muster defensiv cVV
06.07.2026;MSCI World IT ETF (Xtrackers);A113FM;3,213%;USD;0,586%;20,993%;-;0%;-;-;Informationstechnologie;Global;Aktien;5;Muster defensiv cVV
06.07.2026;Nestle Finance IHS 2,875 % 14.01.32;A3L71X;3,949%;EUR;0,000%;0,011%;14.01.2032;2,8750%;5,1265;3,1215%;Corporates;Europa ohne Deutschland;Renten;3;Muster defensiv cVV
06.07.2026;Porsche IHS 4,25 % 27.09.30;A351SX;4,092%;EUR;0,065%;1,515%;27.09.2030;4,2500%;3,8522;3,7438%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
06.07.2026;RCI Banque IHS 1,125 % 15.01.27;A28R15;3,871%;EUR;0,047%;1,181%;15.01.2027;1,1250%;0,5260;3,0208%;Financials;Europa ohne Deutschland;Renten;3;Muster defensiv cVV
06.07.2026;Semiconductor ETF (VanEck);A2QC5J;5,167%;USD;3,072%;91,881%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;6;Muster defensiv cVV
06.07.2026;Stoxx Europe 600 Insurance ETF (iShares);A0H08K;2,319%;EUR;0,179%;8,072%;-;0%;-;-;Index;Europa;Aktien;4;Muster defensiv cVV
06.07.2026;VW IHS 1,625 % 16.01.30;A1ZUTM;3,318%;EUR;0,013%;0,367%;16.01.2030;1,6250%;3,4324;3,4465%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
06.07.2026;Würth Finance IHS 3 % 28.08.31;A3L4ZS;3,653%;EUR;0,075%;2,021%;28.08.2031;3,0000%;4,7312;2,9585%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
06.07.2026;XETRA Gold;A0S9GB;7,890%;EUR;-0,131%;-2,883%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Muster defensiv cVV
;;;;;;;;;;;;;;;
