Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
15.09.2026; STOXX Europe 600 SRI ETF (SPDR);A2PPQZ;4,851%;EUR;-0,207%;-4,167%;-;0%;-;-;Index;Europa;Aktien;4;ESG Muster defensiv
15.09.2026;Artificial Intelligence ETF (WisdomTree);A2N7KX;2,710%;USD;-0,367%;-12,152%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ESG Muster defensiv
15.09.2026;Commerzbank IHS 0,5 % 04.12.26;CZ45VC;4,601%;EUR;0,071%;1,575%;04.12.2026;0,5000%;0,2164;3,1641%;Financials;Deutschland;Renten;3;ESG Muster defensiv
15.09.2026;Deutsche Post IHS 3,0 % 25.11.31;A460PH;3,928%;EUR;-0,091%;-2,355%;25.11.2031;3,0000%;4,7760;3,8862%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
15.09.2026;Deutschland Green Bond 0 % 15.08.31;103073;4,135%;EUR;-0,094%;-2,298%;15.08.2031;0%;4,9123;3,3234%;Staat/ Governments;Deutschland;Renten;3;ESG Muster defensiv
15.09.2026;Dt. Bahn IHS 1,875 % 24.05.30;A30VH4;3,484%;EUR;-0,052%;-1,548%;24.05.2030;1,8750%;3,5740;3,6764%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
15.09.2026;Dt. Pfandbriefbk. Green Bond IHS 5 % 05.02.27;A30WF8;2,164%;EUR;0,041%;1,908%;05.02.2027;5,0000%;0,3890;3,6010%;Financials;Deutschland;Renten;3;ESG Muster defensiv
15.09.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;4,328%;EUR;0,040%;0,481%;12.01.2035;3,8750%;7,1555;4,3739%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
15.09.2026;EnBW Green Bond IHS 4,3 % 23.05.34;A3LREF;4,229%;EUR;-0,077%;-1,901%;23.05.2034;4,3000%;6,6846;4,3256%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
15.09.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;3,495%;EUR;0,022%;0,592%;31.03.2028;1,8750%;1,5184;3,7925%;Corporates;Deutschland;Renten;5;ESG Muster defensiv
15.09.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;5,415%;USD;0,886%;19,171%;-;0%;-;-;Index;Global;Aktien;4;ESG Muster defensiv
15.09.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;1,757%;EUR;-0,002%;-0,158%;01.11.2028;2,0000%;2,0670;3,5770%;Financials;Nordamerika;Renten;3;ESG Muster defensiv
15.09.2026;Grenke Finance IHS 5,75 % 06.07.29 ;A3LY39;2,806%;EUR;0,098%;3,305%;06.07.2029;5,7500%;2,6496;4,7208%;Financials;Deutschland;Renten;3;ESG Muster defensiv
15.09.2026;Heidelberg Mat. Green Bd. IHS 3,95 % 19.07.34;A383EX;3,542%;EUR;-0,078%;-2,291%;19.07.2034;3,9500%;6,9010;4,4850%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
15.09.2026;Hochtief IHS 1,25 % 03.09.31;A2YN2V;4,128%;EUR;-0,171%;-4,040%;03.09.2031;1,2500%;4,8374;4,4704%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
15.09.2026;iBonds Dec 2031 EUR Corp. ETF (iShares);A40MD5;3,269%;EUR;-0,047%;-1,503%;-;0%;-;-;Index;Europa;Renten;3;ESG Muster defensiv
15.09.2026;Japan Equity Active ETF (GS);A4135A;3,063%;JPY;-0,021%;-0,687%;-;0%;-;-;Index;Japan;Aktien;4;ESG Muster defensiv
15.09.2026;Mercedes-Benz Green Bond IHS 3,7 % 30.05.31;A3LH6U;3,741%;EUR;-0,112%;-2,999%;30.05.2031;3,7000%;4,3663;4,0110%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
15.09.2026;NordLB Green Bond IHS 4,875 % 11.07.28;NLB4RS;4,382%;EUR;0,032%;0,679%;11.07.2028;4,8750%;1,7709;3,5613%;Financials;Deutschland;Renten;3;ESG Muster defensiv
15.09.2026;Physical Gold ETC (Invesco);A1AA5X;10,095%;EUR;-0,096%;-0,932%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;ESG Muster defensiv
15.09.2026;RWE Green Bond IHS 0,5 % 26.11.28;A3MP70;2,830%;EUR;0,002%;0,038%;26.11.2028;0,5000%;2,1791;3,5970%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
15.09.2026;Siemens IHS 1,75 % 28.02.39;A2RYDQ;3,747%;EUR;-0,164%;-4,354%;28.02.2039;1,7500%;11,1076;4,3668%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
15.09.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;4,458%;EUR;0,831%;22,580%;-;0%;-;-;Index;Europa;Aktien;4;ESG Muster defensiv
15.09.2026;US Equity Research Enhanced ETF (Fidelity);A2P0ZN;3,081%;USD;0,042%;1,416%;-;0%;-;-;Index;Nordamerika;Aktien;4;ESG Muster defensiv
;;;;;;;;;;;;;;;
