Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
17.09.2026;Alphabet Inc. A;A14Y6F;3,375%;USD;0,359%;13,718%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
17.09.2026;Apple Inc.;865985;2,624%;USD;0,477%;27,050%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
17.09.2026;ASML Holding N.V.;A1J4U4;2,199%;EUR;0,358%;18,515%;-;0%;-;-;Elektro;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Aktien
17.09.2026;BAE Systems PLC;866131;4,127%;GBP;0,796%;22,386%;-;0%;-;-;Prod. Gew. & Industrie;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Aktien
17.09.2026;Berkshire Hathaway Inc. B;A0YJQ2;4,030%;USD;0,139%;3,680%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
17.09.2026;Bitcoin ETP (21Shares);A3GZ2Z;2,262%;EUR;-0,049%;-11,013%;-;0%;-;-;Index;Global;Alternative Investments;7;Muster SCHWEIZ Aktien
17.09.2026;Coca-Cola Co.;850663;2,675%;USD;0,864%;30,662%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
17.09.2026;Develop. Markets Divid. Leaders ETF (VanEck);A2JAHJ;5,121%;EUR;0,651%;17,266%;-;0%;-;-;Index;Global;Aktien;4;Muster SCHWEIZ Aktien
17.09.2026;E.ON SE;ENAG99;4,299%;EUR;0,567%;13,553%;-;0%;-;-;Versorger;Deutschland;Aktien;5;Muster SCHWEIZ Aktien
17.09.2026;Equal-weight Commodity exAgricu. ETF (Amundi);LYX0Z2;3,826%;EUR;1,021%;34,301%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Global;Edelmetalle;4;Muster SCHWEIZ Aktien
17.09.2026;EUR Ultrashort Bond ETF (iShares);A3DJQJ;7,705%;EUR;0,125%;1,605%;-;0%;-;-;Index;Europa;Renten;2;Muster SCHWEIZ Aktien
17.09.2026;Future of Defence UCITS ETF (HanETF);A3EB9T;3,019%;USD;0,084%;2,500%;-;0%;-;-;Index;Global;Aktien;5;Muster SCHWEIZ Aktien
17.09.2026;Global Robotics and Automation ETF (L&G);A12DB1;2,056%;USD;0,158%;7,561%;-;0%;-;-;Index;Global;Aktien;5;Muster SCHWEIZ Aktien
17.09.2026;Green Bond ETF EUR Hdgd (Amundi);LYX0WQ;3,711%;EUR;-0,135%;-3,470%;-;0%;-;-;Index;Global;Renten;3;Muster SCHWEIZ Aktien
17.09.2026;Holcim Ltd.;869898;2,653%;CHF;-0,343%;-11,698%;-;0%;-;-;Bau,Baustoffe;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Aktien
17.09.2026;Microsoft Corp.;870747;2,466%;USD;-0,288%;5,822%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
17.09.2026;Monster Beverage Corp.;A14U5Z;1,157%;USD;-0,572%;-40,584%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
17.09.2026;MSCI Poland ETF (iShares);A1H5UP;2,271%;USD;0,383%;19,893%;-;0%;-;-;Index;Osteuropa;Aktien;5;Muster SCHWEIZ Aktien
17.09.2026;MSCI World Value ETF (Xtrackers);A1103E;4,802%;USD;1,203%;32,172%;-;0%;-;-;Index;Global;Aktien;4;Muster SCHWEIZ Aktien
17.09.2026;Novo-Nordisk AS;A3EU6F;2,252%;DKK;-0,305%;-11,258%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Aktien
17.09.2026;Physical Gold ETC (Invesco);A1AA5X;12,336%;EUR;0,179%;1,398%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;Muster SCHWEIZ Aktien
17.09.2026;Siemens AG;723610;3,268%;EUR;0,250%;7,543%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster SCHWEIZ Aktien
17.09.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;4,349%;EUR;0,681%;19,138%;-;0%;-;-;Index;Europa;Aktien;4;Muster SCHWEIZ Aktien
17.09.2026;Taiwan Semiconduct.Manufact.Co (ADRs);909800;3,461%;EUR;1,593%;44,678%;-;0%;-;-;Informationstechnologie;Asien;Aktien;5;Muster SCHWEIZ Aktien
;;;;;;;;;;;;;;;
