Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
06.07.2026;Alphabet Inc. A;A14Y6F;3,572%;USD;0,551%;20,300%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
06.07.2026;Apple Inc.;865985;2,442%;USD;0,297%;18,151%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
06.07.2026;Arista Networks Inc.;A40V33;2,517%;USD;0,696%;35,789%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
06.07.2026;ASML Holding N.V.;A1J4U4;2,481%;EUR;0,651%;33,433%;-;0%;-;-;Elektro;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Aktien
06.07.2026;BAE Systems PLC;866131;4,113%;GBP;0,732%;20,546%;-;0%;-;-;Prod. Gew. & Industrie;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Aktien
06.07.2026;Berkshire Hathaway Inc. B;A0YJQ2;4,022%;USD;0,139%;3,483%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
06.07.2026;Bitcoin ETP (21Shares);A3GZ2Z;1,893%;Sonstige Währungen;-0,438%;-25,547%;-;0%;-;-;Index;Global;Alternative Investments;7;Muster SCHWEIZ Aktien
06.07.2026;Coca-Cola Co.;850663;2,528%;USD;0,707%;22,696%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
06.07.2026;Develop. Markets Divid. Leaders ETF (VanEck);A2JAHJ;4,904%;Sonstige Währungen;0,356%;10,572%;-;0%;-;-;Index;Global;Aktien;4;Muster SCHWEIZ Aktien
06.07.2026;E.ON SE;ENAG99;4,594%;EUR;0,719%;17,798%;-;0%;-;-;Versorger;Deutschland;Aktien;5;Muster SCHWEIZ Aktien
06.07.2026;Equal-weight Commodity exAgricu. ETF (Amundi);LYX0Z2;3,282%;USD;0,457%;15,189%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Global;Edelmetalle;4;Muster SCHWEIZ Aktien
06.07.2026;EUR Ultrashort Bond ETF (iShares);A3DJQJ;7,673%;EUR;0,093%;1,176%;-;0%;-;-;Index;Europa;Renten;2;Muster SCHWEIZ Aktien
06.07.2026;Future of Defence UCITS ETF (HanETF);A3EB9T;3,066%;Sonstige Währungen;0,140%;4,092%;-;0%;-;-;Index;Global;Aktien;5;Muster SCHWEIZ Aktien
06.07.2026;Global Robotics and Automation ETF (L&G);A12DB1;2,257%;Sonstige Währungen;0,361%;18,099%;-;0%;-;-;Index;Global;Aktien;5;Muster SCHWEIZ Aktien
06.07.2026;Green Bond ETF EUR Hdgd (Amundi);LYX0WQ;3,831%;EUR;-0,014%;-0,352%;-;0%;-;-;Index;Global;Renten;3;Muster SCHWEIZ Aktien
06.07.2026;Holcim Ltd.;869898;3,094%;CHF;0,030%;0,625%;-;0%;-;-;Bau,Baustoffe;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Aktien
06.07.2026;Microsoft Corp.;870747;1,922%;USD;-0,840%;-17,703%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
06.07.2026;Monster Beverage Corp.;A14U5Z;2,540%;USD;0,853%;30,402%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
06.07.2026;MSCI Poland ETF (iShares);A1H5UP;2,004%;Sonstige Währungen;0,117%;5,809%;-;0%;-;-;Index;Osteuropa;Aktien;5;Muster SCHWEIZ Aktien
06.07.2026;MSCI World Value ETF (Xtrackers);A1103E;4,653%;Sonstige Währungen;1,060%;28,061%;-;0%;-;-;Index;Global;Aktien;4;Muster SCHWEIZ Aktien
06.07.2026;Novo-Nordisk AS;A3EU6F;2,589%;DKK;0,032%;2,052%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Aktien
06.07.2026;Physical Gold ETC (Invesco);A1AA5X;11,801%;EUR;-0,398%;-3,002%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;Muster SCHWEIZ Aktien
06.07.2026;Siemens AG;723610;3,452%;EUR;0,436%;13,594%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster SCHWEIZ Aktien
06.07.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;4,041%;Sonstige Währungen;0,375%;10,697%;-;0%;-;-;Index;Europa;Aktien;4;Muster SCHWEIZ Aktien
;;;;;;;;;;;;;;;
