Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
06.07.2026;Allianz SE;840400;2,991%;EUR;0,211%;7,606%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Comdirect 30
06.07.2026;Bayer IHS 4 % 26.08.26;A351UZ;6,203%;EUR;0,080%;1,307%;26.08.2026;4,0000%;0,1370;3,1507%;Corporates;Deutschland;Renten;3;Comdirect 30
06.07.2026;Belgien Staat 0,0 % 22.10.31;A287RJ;6,202%;EUR;0,041%;0,643%;22.10.2031;0%;5,2932;2,9663%;Staat/ Governments;Europa ohne Deutschland;Renten;3;Comdirect 30
06.07.2026;Berkshire Hathaway Inc. B;A0YJQ2;3,075%;USD;0,105%;3,483%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Comdirect 30
06.07.2026;Deutsche Telekom AG;555750;2,674%;EUR;-0,127%;-5,104%;-;0%;-;-;Informationstechnologie;Deutschland;Aktien;5;Comdirect 30
06.07.2026;Dt. Pfandbriefbk. Green Bond IHS 5 % 05.02.27;A30WF8;5,430%;EUR;0,064%;1,157%;05.02.2027;5,0000%;0,5836;3,6932%;Financials;Deutschland;Renten;3;Comdirect 30
06.07.2026;EnBW Green Bond IHS 4,3 % 23.05.34;A3LREF;6,330%;EUR;0,111%;1,773%;23.05.2034;4,3000%;6,8926;3,6316%;Corporates;Deutschland;Renten;3;Comdirect 30
06.07.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;7,223%;EUR;0,075%;1,035%;31.03.2028;1,8750%;1,7130;3,0895%;Corporates;Deutschland;Renten;5;Comdirect 30
06.07.2026;Grenke Finance IHS 5,75 % 06.07.29 ;A3LY39;5,875%;EUR;0,101%;1,732%;06.07.2029;5,7500%;2,8449;3,8798%;Financials;Deutschland;Renten;3;Comdirect 30
06.07.2026;Heidelberg Materials IHS 3,75 % 31.05.32 ;A30V5U;5,787%;EUR;0,064%;1,111%;31.05.2032;3,7500%;5,4044;3,4259%;Corporates;Deutschland;Renten;3;Comdirect 30
06.07.2026;Hochtief IHS 4,25 % 31.05.30;A383EL;6,079%;EUR;0,084%;1,411%;31.05.2030;4,2500%;3,6698;3,3953%;Corporates;Deutschland;Renten;3;Comdirect 30
06.07.2026;Johnson & Johnson;853260;4,329%;USD;0,370%;9,377%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 30
06.07.2026;Microsoft Corp.;870747;2,377%;USD;-0,510%;-17,703%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 30
06.07.2026;Philip Morris Internat. Inc.;A0NDBJ;2,888%;USD;0,495%;20,382%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 30
06.07.2026;Porsche IHS 4,25 % 27.09.30;A351SX;6,165%;EUR;0,094%;1,515%;27.09.2030;4,2500%;3,8522;3,7438%;Corporates;Deutschland;Renten;3;Comdirect 30
06.07.2026;Shell PLC;A3C99G;3,175%;GBP;0,267%;9,305%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Europa ohne Deutschland;Aktien;5;Comdirect 30
06.07.2026;Walmart Inc.;860853;3,761%;USD;0,096%;2,389%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 30
06.07.2026;Waste Management Inc.;893579;2,641%;USD;0,186%;7,449%;-;0%;-;-;Versorger;Nordamerika;Aktien;5;Comdirect 30
06.07.2026;XETRA Gold;A0S9GB;12,420%;EUR;0,217%;-2,883%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Comdirect 30
;;;;;;;;;;;;;;;
