Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
20.07.2026;Artificial Intelligence ETF (WisdomTree);A2N7KX;2,626%;USD;-0,434%;-14,343%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ESG Muster defensiv
20.07.2026;Commerzbank IHS 0,5 % 04.12.26;CZ45VC;4,559%;EUR;0,058%;1,279%;04.12.2026;0,5000%;0,3726;2,6269%;Financials;Deutschland;Renten;3;ESG Muster defensiv
20.07.2026;Deutsche Post IHS 3,0 % 25.11.31;A460PH;3,981%;EUR;-0,014%;-0,393%;25.11.2031;3,0000%;4,9346;3,3418%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
20.07.2026;Deutschland Green Bond 0 % 15.08.31;103073;4,181%;EUR;-0,023%;-0,593%;15.08.2031;0%;5,0685;2,8677%;Staat/ Governments;Deutschland;Renten;3;ESG Muster defensiv
20.07.2026;Dt. Bahn IHS 1,875 % 24.05.30;A30VH4;3,510%;EUR;-0,005%;-0,194%;24.05.2030;1,8750%;3,7306;3,1409%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
20.07.2026;Dt. Pfandbriefbk. Green Bond IHS 5 % 05.02.27;A30WF8;2,137%;EUR;0,028%;1,290%;05.02.2027;5,0000%;0,5452;3,7067%;Financials;Deutschland;Renten;3;ESG Muster defensiv
20.07.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;4,428%;EUR;0,165%;3,444%;12.01.2035;3,8750%;7,3211;3,8594%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
20.07.2026;EnBW Green Bond IHS 4,3 % 23.05.34;A3LREF;4,311%;EUR;0,031%;0,650%;23.05.2034;4,3000%;6,8479;3,8304%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
20.07.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;3,482%;EUR;0,031%;0,860%;31.03.2028;1,8750%;1,6746;3,2686%;Corporates;Deutschland;Renten;5;ESG Muster defensiv
20.07.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;5,335%;USD;0,840%;18,150%;-;0%;-;-;Index;Global;Aktien;4;ESG Muster defensiv
20.07.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;1,754%;EUR;0,006%;0,308%;01.11.2028;2,0000%;2,2233;3,1055%;Financials;Nordamerika;Renten;3;ESG Muster defensiv
20.07.2026;Grenke Finance IHS 5,75 % 06.07.29 ;A3LY39;2,817%;EUR;0,127%;4,391%;06.07.2029;5,7500%;2,8062;4,0627%;Financials;Deutschland;Renten;3;ESG Muster defensiv
20.07.2026;Heidelberg Mat. Green Bd. IHS 3,95 % 19.07.34;A383EX;3,621%;EUR;0,022%;0,516%;19.07.2034;3,9500%;7,0640;3,9443%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
20.07.2026;Hochtief IHS 1,25 % 03.09.31;A2YN2V;4,194%;EUR;-0,081%;-1,899%;03.09.2031;1,2500%;4,9305;3,8589%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
20.07.2026;iBonds Dec 2031 EUR Corp. ETF (iShares);A40MD5;3,309%;EUR;0,014%;0,350%;-;0%;-;-;Index;Europa;Renten;3;ESG Muster defensiv
20.07.2026;Mercedes-Benz Green Bond IHS 3,7 % 30.05.31;A3LH6U;3,785%;EUR;-0,046%;-1,232%;30.05.2031;3,7000%;4,5240;3,4550%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
20.07.2026;Nikkei 225 ETF Acc. (iShares);A0YEDQ;2,891%;JPY;0,633%;27,056%;-;0%;-;-;Index;Japan;Aktien;5;ESG Muster defensiv
20.07.2026;NordLB Green Bond IHS 4,875 % 11.07.28;NLB4RS;4,370%;EUR;0,047%;1,038%;11.07.2028;4,8750%;1,9271;3,0682%;Financials;Deutschland;Renten;3;ESG Muster defensiv
20.07.2026;Physical Gold ETC (Invesco);A1AA5X;9,506%;EUR;-0,613%;-6,126%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;ESG Muster defensiv
20.07.2026;RWE Green Bond IHS 0,5 % 26.11.28;A3MP70;2,831%;EUR;0,021%;0,716%;26.11.2028;0,5000%;2,3353;3,0539%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
20.07.2026;Siemens IHS 1,75 % 28.02.39;A2RYDQ;3,867%;EUR;-0,022%;-0,669%;28.02.2039;1,7500%;11,2808;3,9500%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
20.07.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;4,232%;EUR;0,635%;17,101%;-;0%;-;-;Index;Europa;Aktien;4;ESG Muster defensiv
20.07.2026;StoxxEuro.600 Paris Align.Clim. ETF (Frankl.);A2P5CM;4,700%;EUR;0,389%;8,656%;-;0%;-;-;Nachhaltigkeit;Europa;Aktien;4;ESG Muster defensiv
20.07.2026;US Equity Research Enhanced ETF (Fidelity);A2P0ZN;3,052%;USD;0,033%;1,113%;-;0%;-;-;Index;Nordamerika;Aktien;4;ESG Muster defensiv
;;;;;;;;;;;;;;;
