Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
06.07.2026;Allianz SE;840400;2,495%;EUR;0,050%;2,043%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster Defensiv Plus cVV
06.07.2026;Alphabet Inc. A;A14Y6F;3,653%;USD;0,670%;20,299%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster Defensiv Plus cVV
06.07.2026;Amazon.com Inc.;906866;2,985%;USD;0,281%;8,614%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster Defensiv Plus cVV
06.07.2026;Bayer IHS 4,625 % 26.05.33 ;A351U1;4,227%;EUR;0,054%;1,264%;26.05.2033;4,6250%;6,0882;3,7504%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
06.07.2026;Deutsche Börse AG;581005;2,418%;EUR;0,312%;13,934%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster Defensiv Plus cVV
06.07.2026;Deutsche Börse IHS 3,25 % 24.03.31;A460QR;3,931%;EUR;0,072%;1,798%;24.03.2031;3,2500%;4,4147;3,1150%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
06.07.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;3,467%;EUR;0,034%;0,976%;12.01.2035;3,8750%;7,3679;3,6742%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
06.07.2026;Eli Lilly and Company;858560;3,024%;USD;0,389%;14,856%;-;0%;-;-;Chemie,Pharma;Nordamerika;Aktien;5;Muster Defensiv Plus cVV
06.07.2026;European Dividend ETF (Franklin);A2DTF2;2,949%;EUR;0,105%;3,391%;-;0%;-;-;Index;Europa;Aktien;3;Muster Defensiv Plus cVV
06.07.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;3,559%;EUR;0,038%;1,035%;31.03.2028;1,8750%;1,7130;3,0895%;Corporates;Deutschland;Renten;5;Muster Defensiv Plus cVV
06.07.2026;Future of Defence UCITS ETF (HanETF);A3EB9T;3,783%;Sonstige Währungen;0,613%;18,776%;-;0%;-;-;Index;Global;Aktien;5;Muster Defensiv Plus cVV
06.07.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;4,110%;EUR;0,033%;0,782%;01.11.2028;2,0000%;2,2618;2,8372%;Financials;Nordamerika;Renten;3;Muster Defensiv Plus cVV
06.07.2026;Grenke Finance IHS 5,75 % 06.07.29 ;A3LY39;4,536%;EUR;0,079%;1,732%;06.07.2029;5,7500%;2,8449;3,8798%;Financials;Deutschland;Renten;3;Muster Defensiv Plus cVV
06.07.2026;Heidelberg Materials IHS 3 % 10.07.30;A4EA9Y;4,488%;EUR;0,011%;0,256%;10.07.2030;3,0000%;3,7304;3,3042%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
06.07.2026;Japan Equity Active ETF (GS);A4135A;2,578%;JPY;0,103%;4,053%;-;0%;-;-;Index;Japan;Aktien;4;Muster Defensiv Plus cVV
06.07.2026;KfW staatsg. Green Bond IHS 2,875 % 31.03.32;A38J3W;3,423%;EUR;0,031%;0,930%;31.03.2032;2,8750%;5,3348;2,8892%;staatsgarantiert;Deutschland;Renten;3;Muster Defensiv Plus cVV
06.07.2026;Mercedes-Benz Green Bond IHS 3,7 % 30.05.31;A3LH6U;3,602%;EUR;0,030%;0,814%;30.05.2031;3,7000%;4,5638;3,2769%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
06.07.2026;Microsoft Corp.;870747;1,935%;USD;-0,423%;-17,702%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster Defensiv Plus cVV
06.07.2026;MSCI World Healthcare ETF (Xtrackers);A113FD;2,467%;Sonstige Währungen;0,136%;5,969%;-;0%;-;-;Chemie,Pharma;Global;Aktien;4;Muster Defensiv Plus cVV
06.07.2026;MSCI World Momentum ESG  ETF (iShares);A3CUJS;3,438%;Sonstige Währungen;-0,096%;-2,704%;-;0%;-;-;Index;Global;Aktien;4;Muster Defensiv Plus cVV
06.07.2026;Münchener Rückvers.-Ges. AG;843002;2,240%;EUR;-0,312%;-11,793%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster Defensiv Plus cVV
06.07.2026;Porsche IHS 4,25 % 27.09.30;A351SX;3,215%;EUR;0,050%;1,515%;27.09.2030;4,2500%;3,8522;3,7438%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
