Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
20.07.2026;Airbus SE;938914;5,563%;EUR;-0,059%;-1,399%;-;0%;-;-;Prod. Gew. & Industrie;Europa ohne Deutschland;Aktien;5;Comdirect 70
20.07.2026;Amazon.com Inc.;906866;4,381%;USD;0,463%;11,471%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 70
20.07.2026;Apple Inc.;865985;3,214%;USD;0,241%;7,840%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 70
20.07.2026;Bayer IHS 4 % 26.08.26;A351UZ;2,647%;EUR;0,037%;1,413%;26.08.2026;4,0000%;0,0986;3,3006%;Corporates;Deutschland;Renten;3;Comdirect 70
20.07.2026;Belgien Staat 0,0 % 22.10.31;A287RJ;2,887%;EUR;-0,009%;-0,354%;22.10.2031;0%;5,2548;3,1834%;Staat/ Governments;Europa ohne Deutschland;Renten;3;Comdirect 70
20.07.2026;Berkshire Hathaway Inc. B;A0YJQ2;6,960%;USD;0,050%;0,589%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Comdirect 70
20.07.2026;Deutsche Telekom AG;555750;5,425%;EUR;0,057%;1,050%;-;0%;-;-;Informationstechnologie;Deutschland;Aktien;5;Comdirect 70
20.07.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;2,086%;EUR;-0,003%;-0,178%;12.01.2035;3,8750%;7,3211;3,8594%;Corporates;Deutschland;Renten;3;Comdirect 70
20.07.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;2,510%;EUR;0,022%;0,859%;31.03.2028;1,8750%;1,6746;3,2686%;Corporates;Deutschland;Renten;5;Comdirect 70
20.07.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;7,280%;USD;0,253%;3,554%;-;0%;-;-;Index;Global;Aktien;4;Comdirect 70
20.07.2026;Heidelberg Materials IHS 3,75 % 31.05.32 ;A30V5U;2,840%;EUR;0,007%;0,203%;31.05.2032;3,7500%;5,3635;3,6291%;Corporates;Deutschland;Renten;3;Comdirect 70
20.07.2026;Johnson & Johnson;853260;4,174%;USD;0,230%;5,781%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 70
20.07.2026;LVMH Moët Henn. L. Vuitton SE;853292;3,271%;EUR;-0,919%;-22,362%;-;0%;-;-;Handel,Konsum;Europa ohne Deutschland;Aktien;5;Comdirect 70
20.07.2026;Microsoft Corp.;870747;4,650%;USD;-0,727%;-13,991%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 70
20.07.2026;Münchener Rückvers.-Ges. AG;843002;5,408%;EUR;-0,204%;-3,777%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Comdirect 70
20.07.2026;NVIDIA Corp.;918422;4,866%;USD;0,847%;12,334%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 70
20.07.2026;RCI Banque IHS 4,875 % 02.10.29;A3LNYD;2,095%;EUR;0,007%;0,300%;02.10.2029;4,8750%;2,9424;3,8119%;Financials;Europa ohne Deutschland;Renten;3;Comdirect 70
20.07.2026;Rheinmetall AG;703000;2,187%;EUR;-1,191%;-35,738%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Comdirect 70
20.07.2026;Shell PLC;A3C99G;4,822%;GBP;0,887%;22,661%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Europa ohne Deutschland;Aktien;5;Comdirect 70
20.07.2026;VW Green Bond IHS 3,875 % 10.09.30;A383ET;2,821%;EUR;0,003%;0,079%;10.09.2030;3,8750%;3,7931;3,8018%;Corporates;Deutschland;Renten;3;Comdirect 70
20.07.2026;Walmart Inc.;860853;4,819%;USD;0,357%;4,286%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 70
20.07.2026;XETRA Gold;A0S9GB;12,055%;EUR;-0,266%;-6,006%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Comdirect 70
;;;;;;;;;;;;;;;
