Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
07.07.2026;3M Co.;851745;2,896%;USD;0,059%;2,109%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;AbbVie Inc.;A1J84E;3,683%;USD;0,509%;15,577%;-;0%;-;-;Chemie,Pharma;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Ahold Delhaize N.V., Konkinkl.;A2ANT0;3,441%;EUR;0,213%;6,014%;-;0%;-;-;Handel,Konsum;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Allianz SE;840400;4,117%;EUR;0,335%;8,271%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;AT & T Inc.;A0HL9Z;2,682%;USD;-0,370%;-11,705%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Banco Santander S.A.;858872;3,749%;EUR;0,655%;19,306%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Cisco Systems Inc.;878841;3,592%;USD;1,128%;38,884%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Coca-Cola Co.;850663;3,311%;USD;0,719%;24,604%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Dell Technologies Inc.;A2N6WP;3,838%;USD;3,827%;132,895%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Deutsche Telekom AG;555750;2,698%;EUR;-0,099%;-3,921%;-;0%;-;-;Informationstechnologie;Deutschland;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;ENEL S.p.A.;928624;4,079%;EUR;0,692%;17,887%;-;0%;-;-;Versorger;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Generali S.p.A.;850312;4,619%;EUR;0,849%;20,062%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;HSBC Holdings PLC;923893;4,886%;GBP;1,143%;26,353%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Iberdrola S.A.;A0M46B;4,462%;EUR;0,639%;14,993%;-;0%;-;-;Versorger;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;ING Groep N.V.;A2ANV3;3,608%;EUR;0,648%;19,175%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Intl Business Machines Corp.;851399;3,612%;USD;0,263%;7,092%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Johnson & Johnson;853260;4,471%;USD;1,218%;33,625%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Münchener Rückvers.-Ges. AG;843002;4,173%;EUR;-0,257%;-9,641%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Nordea Bank Abp;A2N6F4;4,521%;EUR;0,580%;12,980%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Novartis AG;904278;3,753%;CHF;0,709%;20,180%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Philip Morris Internat. Inc.;A0NDBJ;3,567%;USD;0,727%;22,644%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Roche Holding PS AG;A424UK;3,639%;CHF;0,857%;26,303%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Shell PLC;A3C99G;3,305%;GBP;0,433%;13,024%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Siemens AG;723610;4,245%;EUR;0,650%;15,300%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster FFPB Pro Dividende
07.07.2026;Waste Management Inc.;893579;2,767%;USD;0,206%;7,863%;-;0%;-;-;Versorger;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
;;;;;;;;;;;;;;;
