Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
20.07.2026;Allianz SE;840400;2,440%;EUR;0,291%;13,252%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;ESG Muster offensiv
20.07.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;3,612%;EUR;-0,003%;-0,184%;12.01.2035;3,8750%;7,3211;3,8594%;Corporates;Deutschland;Renten;3;ESG Muster offensiv
20.07.2026;E.ON SE;ENAG99;3,464%;EUR;0,690%;22,987%;-;0%;-;-;Versorger;Deutschland;Aktien;5;ESG Muster offensiv
20.07.2026;Environmental Impact 100 ETF (Rize);A3CN9S;5,701%;USD;0,391%;13,415%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ESG Muster offensiv
20.07.2026;First Solar Inc.;A0LEKM;3,746%;USD;-0,895%;-19,109%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;ESG Muster offensiv
20.07.2026;GE Vernova Inc.;A404PC;2,905%;USD;-0,032%;-0,739%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Nordamerika;Aktien;5;ESG Muster offensiv
20.07.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;9,205%;USD;1,496%;18,150%;-;0%;-;-;Index;Global;Aktien;4;ESG Muster offensiv
20.07.2026;Intuitive Surgical Inc.;888024;1,911%;USD;-1,086%;-35,819%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;ESG Muster offensiv
20.07.2026;Johnson & Johnson;853260;1,928%;USD;-0,083%;-4,248%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster offensiv
20.07.2026;Knorr-Bremse AG;KBX100;3,329%;EUR;0,301%;8,931%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;ESG Muster offensiv
20.07.2026;London Stock Exchange GroupPLC;A0JEJF;1,769%;GBP;0,051%;2,421%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;ESG Muster offensiv
20.07.2026;Microsoft Corp.;870747;2,898%;USD;-0,502%;-13,991%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;ESG Muster offensiv
20.07.2026;MSCI World Healthcare ETF (Xtrackers);A113FD;3,328%;EUR;0,053%;2,274%;-;0%;-;-;Chemie,Pharma;Global;Aktien;4;ESG Muster offensiv
20.07.2026;Nikkei 225 ETF Acc. (iShares);A0YEDQ;4,681%;JPY;1,075%;27,056%;-;0%;-;-;Index;Japan;Aktien;5;ESG Muster offensiv
20.07.2026;Novartis AG;904278;4,932%;CHF;0,736%;16,404%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;ESG Muster offensiv
20.07.2026;Physical Gold ETC (Invesco);A1AA5X;4,410%;EUR;-0,284%;-6,126%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;ESG Muster offensiv
20.07.2026;Procter & Gamble Co., The;852062;3,029%;USD;0,088%;3,046%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster offensiv
20.07.2026;Schneider Electric SE;860180;2,645%;EUR;0,379%;14,470%;-;0%;-;-;Elektro;Europa ohne Deutschland;Aktien;5;ESG Muster offensiv
20.07.2026;Semiconductor ETF (VanEck);A2QC5J;6,475%;EUR;4,217%;75,381%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;6;ESG Muster offensiv
20.07.2026;Siemens AG;723610;3,571%;EUR;0,467%;13,396%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;ESG Muster offensiv
20.07.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;8,807%;EUR;1,314%;17,101%;-;0%;-;-;Index;Europa;Aktien;4;ESG Muster offensiv
20.07.2026;StoxxEuro.600 Paris Align.Clim. ETF (Frankl.);A2P5CM;6,303%;EUR;0,528%;8,656%;-;0%;-;-;Nachhaltigkeit;Europa;Aktien;4;ESG Muster offensiv
20.07.2026;US Equity Research Enhanced ETF (Fidelity);A2P0ZN;3,095%;USD;0,033%;1,113%;-;0%;-;-;Index;Nordamerika;Aktien;4;ESG Muster offensiv
;;;;;;;;;;;;;;;
