Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
06.07.2026;Allianz SE;840400;2,990%;EUR;0,060%;2,043%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster ausgewogen cVV
06.07.2026;Alphabet Inc. A;A14Y6F;4,213%;USD;0,756%;20,299%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster ausgewogen cVV
06.07.2026;Amazon.com Inc.;906866;2,973%;USD;0,263%;8,614%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster ausgewogen cVV
06.07.2026;Arista Networks Inc.;A40V33;4,030%;USD;1,103%;35,789%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster ausgewogen cVV
06.07.2026;Bayer IHS 4,625 % 26.05.33 ;A351U1;4,236%;EUR;0,056%;1,264%;26.05.2033;4,6250%;6,0882;3,7504%;Corporates;Deutschland;Renten;3;Muster ausgewogen cVV
06.07.2026;Booking Holdings Inc.;A2JEXP;2,900%;USD;-0,276%;-7,644%;-;0%;-;-;Dienstleistungen;Nordamerika;Aktien;5;Muster ausgewogen cVV
06.07.2026;Deutsche Börse AG;581005;2,709%;EUR;0,350%;13,934%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster ausgewogen cVV
06.07.2026;Dt. Pfandbriefbk. Green Bond IHS 5 % 05.02.27;A30WF8;1,906%;EUR;0,023%;1,157%;05.02.2027;5,0000%;0,5836;3,6932%;Financials;Deutschland;Renten;3;Muster ausgewogen cVV
06.07.2026;Eli Lilly and Company;858560;3,664%;USD;0,474%;14,856%;-;0%;-;-;Chemie,Pharma;Nordamerika;Aktien;5;Muster ausgewogen cVV
06.07.2026;European Dividend ETF (Franklin);A2DTF2;3,373%;EUR;0,122%;3,391%;-;0%;-;-;Index;Europa;Aktien;3;Muster ausgewogen cVV
06.07.2026;Future of Defence UCITS ETF (HanETF);A3EB9T;4,708%;Sonstige Währungen;0,781%;18,776%;-;0%;-;-;Index;Global;Aktien;5;Muster ausgewogen cVV
06.07.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;3,991%;EUR;0,033%;0,782%;01.11.2028;2,0000%;2,2618;2,8372%;Financials;Nordamerika;Renten;3;Muster ausgewogen cVV
06.07.2026;Hochtief IHS 0,625 % 26.04.29;A3E5S0;3,003%;EUR;0,042%;1,331%;26.04.2029;0,6250%;2,7836;3,1345%;Corporates;Deutschland;Renten;3;Muster ausgewogen cVV
06.07.2026;Japan Equity Active ETF (GS);A4135A;3,576%;JPY;0,145%;4,053%;-;0%;-;-;Index;Japan;Aktien;4;Muster ausgewogen cVV
06.07.2026;Linde plc;A3D7VW;3,118%;USD;0,765%;30,587%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster ausgewogen cVV
06.07.2026;McDonalds Corp.;856958;2,466%;USD;-0,412%;-13,741%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster ausgewogen cVV
06.07.2026;Microsoft Corp.;870747;3,193%;USD;-0,517%;-17,602%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster ausgewogen cVV
06.07.2026;MSCI World Healthcare ETF (Xtrackers);A113FD;2,930%;Sonstige Währungen;0,166%;5,969%;-;0%;-;-;Chemie,Pharma;Global;Aktien;4;Muster ausgewogen cVV
06.07.2026;MSCI World Momentum ESG  ETF (iShares);A3CUJS;3,904%;Sonstige Währungen;-0,109%;-2,704%;-;0%;-;-;Index;Global;Aktien;4;Muster ausgewogen cVV
06.07.2026;Münchener Rückvers.-Ges. AG;843002;2,716%;EUR;-0,373%;-11,793%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster ausgewogen cVV
06.07.2026;Porsche IHS 4,25 % 27.09.30;A351SX;3,585%;EUR;0,058%;1,515%;27.09.2030;4,2500%;3,8522;3,7438%;Corporates;Deutschland;Renten;3;Muster ausgewogen cVV
06.07.2026;Semiconductor ETF (VanEck);A2QC5J;6,468%;USD;3,861%;91,881%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;6;Muster ausgewogen cVV
06.07.2026;Siemens AG;723610;3,522%;EUR;0,634%;20,432%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster ausgewogen cVV
06.07.2026;SLB Ltd.;853390;2,426%;USD;-0,497%;-16,675%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Nordamerika;Aktien;5;Muster ausgewogen cVV
06.07.2026;VISA Inc.;A0NC7B;2,653%;USD;0,115%;4,812%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Muster ausgewogen cVV
06.07.2026;VW IHS 1,625 % 16.01.30;A1ZUTM;2,658%;EUR;0,011%;0,367%;16.01.2030;1,6250%;3,4324;3,4465%;Corporates;Deutschland;Renten;3;Muster ausgewogen cVV
06.07.2026;XETRA Gold;A0S9GB;7,688%;EUR;-0,081%;-2,883%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Muster ausgewogen cVV
;;;;;;;;;;;;;;;
