Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
20.07.2026;HSBC Holdings PLC;923893;4,245%;GBP;1,157%;33,219%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro
20.07.2026;Lam Research Corp.;A40L1V;1,769%;USD;1,349%;52,181%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro
20.07.2026;Micron Technology Inc.;869020;3,854%;USD;6,072%;212,307%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro
20.07.2026;Microsoft Corp.;870747;2,015%;USD;-0,373%;-13,991%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro
20.07.2026;Mitsubishi UFJ Financial Group;657892;3,082%;JPY;0,676%;27,407%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Japan;Aktien;5;Muster FFPB Pro
20.07.2026;Münchener Rückvers.-Ges. AG;843002;3,282%;EUR;-0,157%;-3,773%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster FFPB Pro
20.07.2026;NVIDIA Corp.;918422;3,569%;USD;0,430%;12,334%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro
20.07.2026;Quanta Services Inc.;912294;2,913%;USD;0,409%;12,791%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;Muster FFPB Pro
20.07.2026;Rio Tinto PLC;852147;2,202%;GBP;0,019%;-1,515%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro
20.07.2026;Ross Stores Inc.;870053;2,446%;USD;0,036%;1,584%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster FFPB Pro
20.07.2026;Samsung Electronics Co. Ltd. (GDRs);896360;2,137%;EUR;-0,187%;-9,314%;-;0%;-;-;Elektro;Asien;Aktien;5;Muster FFPB Pro
20.07.2026;SanDisk Corp.;A411ZM;2,393%;USD;0,033%;-0,668%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro
20.07.2026;Siemens AG;723610;2,863%;EUR;0,154%;4,951%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster FFPB Pro
20.07.2026;SK Hynix Inc. (GDRs);A1JWRE;2,425%;EUR;-0,586%;-20,455%;-;0%;-;-;Prod. Gew. & Industrie;Asien;Aktien;5;Muster FFPB Pro
20.07.2026;Vertiv Holdings Co.;A2PZ5A;1,564%;USD;-0,363%;-18,713%;-;0%;-;-;Elektro;Nordamerika;Aktien;5;Muster FFPB Pro
20.07.2026;Welltower Inc.;A1409D;4,001%;USD;1,118%;36,718%;-;0%;-;-;Immobilien-Aktien/Fonds;Nordamerika;Aktien;5;Muster FFPB Pro
;;;;;;;;;;;;;;;
