Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
19.08.2026; STOXX Europe 600 SRI ETF (SPDR);A2PPQZ;4,915%;EUR;-0,075%;-1,519%;-;0%;-;-;Index;Europa;Aktien;4;ESG Muster defensiv
19.08.2026;Artificial Intelligence ETF (WisdomTree);A2N7KX;2,713%;USD;-0,326%;-10,791%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ESG Muster defensiv
19.08.2026;Commerzbank IHS 0,5 % 04.12.26;CZ45VC;4,529%;EUR;0,064%;1,413%;04.12.2026;0,5000%;0,2904;2,9117%;Financials;Deutschland;Renten;3;ESG Muster defensiv
19.08.2026;Deutsche Post IHS 3,0 % 25.11.31;A460PH;3,944%;EUR;-0,020%;-0,545%;25.11.2031;3,0000%;4,8521;3,4320%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
19.08.2026;Deutschland Green Bond 0 % 15.08.31;103073;4,139%;EUR;-0,032%;-0,809%;15.08.2031;0%;4,9863;2,9605%;Staat/ Governments;Deutschland;Renten;3;ESG Muster defensiv
19.08.2026;Dt. Bahn IHS 1,875 % 24.05.30;A30VH4;3,483%;EUR;-0,005%;-0,178%;24.05.2030;1,8750%;3,6483;3,2083%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
19.08.2026;Dt. Pfandbriefbk. Green Bond IHS 5 % 05.02.27;A30WF8;2,126%;EUR;0,034%;1,550%;05.02.2027;5,0000%;0,4630;3,8032%;Financials;Deutschland;Renten;3;ESG Muster defensiv
19.08.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;4,369%;EUR;0,141%;2,872%;12.01.2035;3,8750%;7,2380;3,9850%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
19.08.2026;EnBW Green Bond IHS 4,3 % 23.05.34;A3LREF;4,261%;EUR;0,015%;0,270%;23.05.2034;4,3000%;6,7650;3,9367%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
19.08.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;3,462%;EUR;0,038%;1,079%;31.03.2028;1,8750%;1,5924;3,2989%;Corporates;Deutschland;Renten;5;ESG Muster defensiv
19.08.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;5,364%;USD;0,911%;19,727%;-;0%;-;-;Index;Global;Aktien;4;ESG Muster defensiv
19.08.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;1,742%;EUR;0,009%;0,444%;01.11.2028;2,0000%;2,1411;3,1612%;Financials;Nordamerika;Renten;3;ESG Muster defensiv
19.08.2026;Grenke Finance IHS 5,75 % 06.07.29 ;A3LY39;2,809%;EUR;0,140%;4,890%;06.07.2029;5,7500%;2,7240;4,0057%;Financials;Deutschland;Renten;3;ESG Muster defensiv
19.08.2026;Heidelberg Mat. Green Bd. IHS 3,95 % 19.07.34;A383EX;3,578%;EUR;0,008%;0,119%;19.07.2034;3,9500%;6,9812;4,0540%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
19.08.2026;Hochtief IHS 1,25 % 03.09.31;A2YN2V;4,181%;EUR;-0,062%;-1,436%;03.09.2031;1,2500%;4,8482;3,8247%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
19.08.2026;iBonds Dec 2031 EUR Corp. ETF (iShares);A40MD5;3,280%;EUR;0,011%;0,253%;-;0%;-;-;Index;Europa;Renten;3;ESG Muster defensiv
19.08.2026;Japan Equity Active ETF (GS);A4135A;3,005%;JPY;-0,035%;-1,172%;-;0%;-;-;Index;Japan;Aktien;4;ESG Muster defensiv
19.08.2026;Mercedes-Benz Green Bond IHS 3,7 % 30.05.31;A3LH6U;3,750%;EUR;-0,051%;-1,377%;30.05.2031;3,7000%;4,4417;3,5544%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
19.08.2026;NordLB Green Bond IHS 4,875 % 11.07.28;NLB4RS;4,339%;EUR;0,051%;1,125%;11.07.2028;4,8750%;1,8449;3,1565%;Financials;Deutschland;Renten;3;ESG Muster defensiv
19.08.2026;Physical Gold ETC (Invesco);A1AA5X;10,313%;EUR;0,262%;2,647%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;ESG Muster defensiv
19.08.2026;RWE Green Bond IHS 0,5 % 26.11.28;A3MP70;2,815%;EUR;0,027%;0,938%;26.11.2028;0,5000%;2,2531;3,0665%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
19.08.2026;Siemens IHS 1,75 % 28.02.39;A2RYDQ;3,804%;EUR;-0,055%;-1,518%;28.02.2039;1,7500%;11,1970;4,0608%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
19.08.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;4,381%;EUR;0,817%;22,173%;-;0%;-;-;Index;Europa;Aktien;4;ESG Muster defensiv
19.08.2026;US Equity Research Enhanced ETF (Fidelity);A2P0ZN;3,024%;USD;0,029%;0,971%;-;0%;-;-;Index;Nordamerika;Aktien;4;ESG Muster defensiv
;;;;;;;;;;;;;;;
