Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
07.07.2026;Allianz SE;840400;2,475%;EUR;0,197%;8,271%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;ESG Muster ausgewogen
07.07.2026;Alphabet Inc. A;A14Y6F;6,274%;USD;1,127%;20,781%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;ESG Muster ausgewogen
07.07.2026;Artificial Intelligence ETF (WisdomTree);A2N7KX;2,875%;USD;-0,152%;-4,991%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ESG Muster ausgewogen
07.07.2026;Dt. Bahn IHS 1,875 % 24.05.30;A30VH4;3,386%;EUR;0,014%;0,368%;24.05.2030;1,8750%;3,7666;2,9540%;Corporates;Deutschland;Renten;3;ESG Muster ausgewogen
07.07.2026;Dt. Pfandbriefbk. Green Bond IHS 5 % 05.02.27;A30WF8;1,913%;EUR;0,024%;1,203%;05.02.2027;5,0000%;0,5808;3,6298%;Financials;Deutschland;Renten;3;ESG Muster ausgewogen
07.07.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;4,018%;EUR;0,030%;0,649%;12.01.2035;3,8750%;7,3651;3,7217%;Corporates;Deutschland;Renten;3;ESG Muster ausgewogen
07.07.2026;E.ON SE;ENAG99;3,420%;EUR;0,532%;18,171%;-;0%;-;-;Versorger;Deutschland;Aktien;5;ESG Muster ausgewogen
07.07.2026;EnBW Green Bond IHS 4,3 % 23.05.34;A3LREF;3,308%;EUR;0,045%;1,295%;23.05.2034;4,3000%;6,8899;3,7074%;Corporates;Deutschland;Renten;3;ESG Muster ausgewogen
07.07.2026;Environmental Impact 100 ETF (Rize);A3CN9S;2,948%;USD;-0,073%;-2,399%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ESG Muster ausgewogen
07.07.2026;First Solar Inc.;A0LEKM;2,915%;USD;-0,333%;-10,272%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;ESG Muster ausgewogen
07.07.2026;GE Vernova Inc.;A404PC;2,441%;USD;-0,024%;-0,924%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Nordamerika;Aktien;5;ESG Muster ausgewogen
07.07.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;10,736%;USD;1,830%;19,690%;-;0%;-;-;Index;Global;Aktien;4;ESG Muster ausgewogen
07.07.2026;Hochtief IHS 1,25 % 03.09.31;A2YN2V;2,935%;EUR;-0,037%;-1,178%;03.09.2031;1,2500%;4,9671;3,6774%;Corporates;Deutschland;Renten;3;ESG Muster ausgewogen
07.07.2026;Intuitive Surgical Inc.;888024;1,461%;USD;-0,428%;-22,341%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;ESG Muster ausgewogen
07.07.2026;Johnson & Johnson;853260;2,019%;USD;0,056%;2,849%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster ausgewogen
07.07.2026;Knorr-Bremse AG;KBX100;3,135%;EUR;0,326%;10,878%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;ESG Muster ausgewogen
07.07.2026;London Stock Exchange GroupPLC;A0JEJF;1,837%;GBP;0,051%;2,981%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;ESG Muster ausgewogen
07.07.2026;Microsoft Corp.;870747;2,257%;USD;-0,475%;-17,052%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;ESG Muster ausgewogen
07.07.2026;MSCI World Healthcare ETF (Xtrackers);A113FD;3,056%;EUR;0,153%;5,343%;-;0%;-;-;Chemie,Pharma;Global;Aktien;4;ESG Muster ausgewogen
07.07.2026;Nikkei 225 ETF Acc. (iShares);A0YEDQ;2,917%;JPY;0,839%;38,476%;-;0%;-;-;Index;Japan;Aktien;5;ESG Muster ausgewogen
07.07.2026;Novartis AG;904278;2,531%;CHF;0,443%;20,180%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;ESG Muster ausgewogen
07.07.2026;Physical Gold ETC (Invesco);A1AA5X;9,388%;EUR;-0,322%;-3,196%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;ESG Muster ausgewogen
07.07.2026;Procter & Gamble Co., The;852062;2,605%;USD;0,139%;5,556%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster ausgewogen
07.07.2026;RWE Green Bond IHS 0,5 % 26.11.28;A3MP70;3,402%;EUR;0,037%;1,049%;26.11.2028;0,5000%;2,3710;2,8638%;Corporates;Deutschland;Renten;3;ESG Muster ausgewogen
07.07.2026;Schneider Electric SE;860180;3,076%;EUR;0,403%;14,091%;-;0%;-;-;Elektro;Europa ohne Deutschland;Aktien;5;ESG Muster ausgewogen
07.07.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;5,892%;EUR;0,801%;15,007%;-;0%;-;-;Index;Europa;Aktien;4;ESG Muster ausgewogen
07.07.2026;US Equity Research Enhanced ETF (Fidelity);A2P0ZN;3,005%;USD;0,025%;0,820%;-;0%;-;-;Index;Nordamerika;Aktien;4;ESG Muster ausgewogen
;;;;;;;;;;;;;;;
