Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
19.08.2026;Alphabet Inc. A;A14Y6F;3,290%;USD;0,274%;10,917%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
19.08.2026;Apple Inc.;865985;2,423%;USD;0,277%;17,386%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
19.08.2026;Arista Networks Inc.;A40V33;2,652%;USD;0,832%;43,123%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
19.08.2026;ASML Holding N.V.;A1J4U4;2,335%;EUR;0,495%;25,870%;-;0%;-;-;Elektro;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Aktien
19.08.2026;BAE Systems PLC;866131;4,366%;GBP;1,045%;29,533%;-;0%;-;-;Prod. Gew. & Industrie;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Aktien
19.08.2026;Berkshire Hathaway Inc. B;A0YJQ2;3,884%;USD;-0,006%;-0,025%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
19.08.2026;Bitcoin ETP (21Shares);A3GZ2Z;1,982%;EUR;-0,329%;-21,980%;-;0%;-;-;Index;Global;Alternative Investments;7;Muster SCHWEIZ Aktien
19.08.2026;Coca-Cola Co.;850663;2,695%;USD;0,889%;31,748%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
19.08.2026;Develop. Markets Divid. Leaders ETF (VanEck);A2JAHJ;5,145%;EUR;0,679%;17,876%;-;0%;-;-;Index;Global;Aktien;4;Muster SCHWEIZ Aktien
19.08.2026;E.ON SE;ENAG99;4,199%;EUR;0,467%;10,965%;-;0%;-;-;Versorger;Deutschland;Aktien;5;Muster SCHWEIZ Aktien
19.08.2026;Equal-weight Commodity exAgricu. ETF (Amundi);LYX0Z2;3,577%;EUR;0,770%;25,618%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Global;Edelmetalle;4;Muster SCHWEIZ Aktien
19.08.2026;EUR Ultrashort Bond ETF (iShares);A3DJQJ;7,690%;EUR;0,113%;1,455%;-;0%;-;-;Index;Europa;Renten;2;Muster SCHWEIZ Aktien
19.08.2026;Future of Defence UCITS ETF (HanETF);A3EB9T;3,185%;USD;0,255%;8,181%;-;0%;-;-;Index;Global;Aktien;5;Muster SCHWEIZ Aktien
19.08.2026;Global Robotics and Automation ETF (L&G);A12DB1;2,135%;USD;0,238%;11,775%;-;0%;-;-;Index;Global;Aktien;5;Muster SCHWEIZ Aktien
19.08.2026;Green Bond ETF EUR Hdgd (Amundi);LYX0WQ;3,766%;EUR;-0,078%;-1,982%;-;0%;-;-;Index;Global;Renten;3;Muster SCHWEIZ Aktien
19.08.2026;Holcim Ltd.;869898;2,740%;CHF;-0,258%;-8,761%;-;0%;-;-;Bau,Baustoffe;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Aktien
19.08.2026;Microsoft Corp.;870747;2,357%;USD;-0,395%;1,188%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
19.08.2026;Monster Beverage Corp.;A14U5Z;1,211%;USD;-0,520%;-37,778%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
19.08.2026;MSCI Poland ETF (iShares);A1H5UP;2,162%;USD;0,274%;14,171%;-;0%;-;-;Index;Osteuropa;Aktien;5;Muster SCHWEIZ Aktien
19.08.2026;MSCI World Value ETF (Xtrackers);A1103E;4,705%;USD;1,105%;29,551%;-;0%;-;-;Index;Global;Aktien;4;Muster SCHWEIZ Aktien
19.08.2026;Novo-Nordisk AS;A3EU6F;2,412%;DKK;-0,144%;-4,878%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Aktien
19.08.2026;Physical Gold ETC (Invesco);A1AA5X;12,482%;EUR;0,331%;2,647%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;Muster SCHWEIZ Aktien
19.08.2026;Siemens AG;723610;3,390%;EUR;0,374%;11,597%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster SCHWEIZ Aktien
19.08.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;4,302%;EUR;0,638%;17,917%;-;0%;-;-;Index;Europa;Aktien;4;Muster SCHWEIZ Aktien
;;;;;;;;;;;;;;;
