Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
17.09.2026;3M Co.;851745;3,829%;USD;0,253%;6,351%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;Comdirect 100
17.09.2026;Airbus SE;938914;5,407%;EUR;0,072%;0,597%;-;0%;-;-;Prod. Gew. & Industrie;Europa ohne Deutschland;Aktien;5;Comdirect 100
17.09.2026;Alphabet Inc. A;A14Y6F;4,368%;USD;1,461%;13,716%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 100
17.09.2026;Apple Inc.;865985;3,185%;USD;0,308%;10,654%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 100
17.09.2026;Berkshire Hathaway Inc. B;A0YJQ2;6,171%;USD;0,242%;3,680%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Comdirect 100
17.09.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;10,074%;USD;0,426%;4,141%;-;0%;-;-;Index;Global;Aktien;4;Comdirect 100
17.09.2026;Intuitive Surgical Inc.;888024;2,631%;USD;-1,169%;-30,691%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;Comdirect 100
17.09.2026;Meta Platforms Inc. A;A1JWVX;4,525%;USD;0,281%;5,999%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 100
17.09.2026;Microsoft Corp.;870747;5,160%;USD;0,329%;5,822%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 100
17.09.2026;Münchener Rückvers.-Ges. AG;843002;5,718%;EUR;-0,294%;-4,894%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Comdirect 100
17.09.2026;NVIDIA Corp.;918422;5,032%;USD;1,349%;20,529%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 100
17.09.2026;Philip Morris Internat. Inc.;A0NDBJ;4,080%;USD;1,204%;23,706%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 100
17.09.2026;Rheinmetall AG;703000;1,334%;EUR;-0,691%;-33,925%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Comdirect 100
17.09.2026;Shell PLC;A3C99G;5,127%;GBP;1,362%;34,605%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Europa ohne Deutschland;Aktien;5;Comdirect 100
17.09.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;10,017%;EUR;0,103%;1,030%;-;0%;-;-;Index;Europa;Aktien;4;Comdirect 100
17.09.2026;VISA Inc.;A0NC7B;2,848%;USD;0,239%;8,406%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Comdirect 100
17.09.2026;Walmart Inc.;860853;4,404%;USD;0,199%;-1,298%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 100
17.09.2026;Waste Management Inc.;893579;3,870%;USD;0,018%;0,219%;-;0%;-;-;Versorger;Nordamerika;Aktien;5;Comdirect 100
17.09.2026;XETRA Gold;A0S9GB;7,930%;EUR;0,110%;1,487%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Comdirect 100
;;;;;;;;;;;;;;;
