Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
15.09.2026;3M Co.;851745;3,822%;USD;0,231%;5,748%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;Comdirect 100
15.09.2026;Airbus SE;938914;5,413%;EUR;0,058%;0,340%;-;0%;-;-;Prod. Gew. & Industrie;Europa ohne Deutschland;Aktien;5;Comdirect 100
15.09.2026;Alphabet Inc. A;A14Y6F;4,331%;USD;1,407%;12,334%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 100
15.09.2026;Apple Inc.;865985;3,126%;USD;0,236%;8,205%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 100
15.09.2026;Berkshire Hathaway Inc. B;A0YJQ2;6,252%;USD;0,300%;4,649%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Comdirect 100
15.09.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;10,141%;USD;0,456%;4,449%;-;0%;-;-;Index;Global;Aktien;4;Comdirect 100
15.09.2026;Intuitive Surgical Inc.;888024;2,583%;USD;-1,226%;-32,213%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;Comdirect 100
15.09.2026;Meta Platforms Inc. A;A1JWVX;4,437%;USD;0,177%;3,559%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 100
15.09.2026;Microsoft Corp.;870747;5,144%;USD;0,295%;5,115%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 100
15.09.2026;Münchener Rückvers.-Ges. AG;843002;5,764%;EUR;-0,269%;-4,484%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Comdirect 100
15.09.2026;NVIDIA Corp.;918422;4,859%;USD;1,154%;15,957%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 100
15.09.2026;Philip Morris Internat. Inc.;A0NDBJ;4,150%;USD;1,260%;25,380%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 100
15.09.2026;Rheinmetall AG;703000;1,355%;EUR;-0,675%;-33,145%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Comdirect 100
15.09.2026;Shell PLC;A3C99G;5,279%;GBP;1,498%;38,097%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Europa ohne Deutschland;Aktien;5;Comdirect 100
15.09.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;9,984%;EUR;0,033%;0,328%;-;0%;-;-;Index;Europa;Aktien;4;Comdirect 100
15.09.2026;VISA Inc.;A0NC7B;2,887%;USD;0,267%;9,476%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Comdirect 100
15.09.2026;Walmart Inc.;860853;4,450%;USD;0,229%;-0,639%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 100
15.09.2026;Waste Management Inc.;893579;3,934%;USD;0,068%;1,507%;-;0%;-;-;Versorger;Nordamerika;Aktien;5;Comdirect 100
15.09.2026;XETRA Gold;A0S9GB;7,778%;EUR;-0,073%;-0,831%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Comdirect 100
;;;;;;;;;;;;;;;
