Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
19.08.2026;Allianz SE;840400;3,067%;EUR;0,462%;17,373%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Comdirect 30
19.08.2026;Belgien Staat 0,0 % 22.10.31;A287RJ;6,024%;EUR;-0,036%;-0,625%;22.10.2031;0%;5,1726;3,2893%;Staat/ Governments;Europa ohne Deutschland;Renten;3;Comdirect 30
19.08.2026;Berkshire Hathaway Inc. B;A0YJQ2;2,922%;USD;0,005%;-0,025%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Comdirect 30
19.08.2026;Dt. Pfandbriefbk. Green Bond IHS 5 % 05.02.27;A30WF8;5,363%;EUR;0,085%;1,550%;05.02.2027;5,0000%;0,4630;3,8032%;Financials;Deutschland;Renten;3;Comdirect 30
19.08.2026;EnBW Green Bond IHS 4,3 % 23.05.34;A3LREF;5,891%;EUR;0,019%;0,250%;23.05.2034;4,3000%;6,7650;3,9367%;Corporates;Deutschland;Renten;3;Comdirect 30
19.08.2026;EUR Corp. Bond SRI 3-5Y ETF (BNPP Easy);A2PP8C;10,000%;EUR;-0,013%;-0,125%;-;0%;-;-;Index;Europa;Renten;2;Comdirect 30
19.08.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;7,109%;EUR;0,078%;1,079%;31.03.2028;1,8750%;1,5924;3,2989%;Corporates;Deutschland;Renten;5;Comdirect 30
19.08.2026;Grenke Finance IHS 5,75 % 06.07.29 ;A3LY39;5,488%;EUR;0,109%;1,864%;06.07.2029;5,7500%;2,7240;4,0057%;Financials;Deutschland;Renten;3;Comdirect 30
19.08.2026;Heidelberg Materials IHS 3,75 % 31.05.32 ;A30V5U;5,437%;EUR;0,010%;0,125%;31.05.2032;3,7500%;5,2810;3,7022%;Corporates;Deutschland;Renten;3;Comdirect 30
19.08.2026;Hochtief IHS 4,25 % 31.05.30;A383EL;5,710%;EUR;0,050%;0,822%;31.05.2030;4,2500%;3,5484;3,6890%;Corporates;Deutschland;Renten;3;Comdirect 30
19.08.2026;Johnson & Johnson;853260;4,398%;USD;0,538%;13,590%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 30
19.08.2026;Microsoft Corp.;870747;2,868%;USD;0,030%;1,189%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 30
19.08.2026;Philip Morris Internat. Inc.;A0NDBJ;2,861%;USD;0,516%;21,221%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 30
19.08.2026;Porsche IHS 4,25 % 27.09.30;A351SX;6,074%;EUR;0,102%;1,655%;27.09.2030;4,2500%;3,7299;3,8290%;Corporates;Deutschland;Renten;3;Comdirect 30
19.08.2026;Shell PLC;A3C99G;3,652%;GBP;0,835%;29,070%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Europa ohne Deutschland;Aktien;5;Comdirect 30
19.08.2026;Walmart Inc.;860853;3,744%;USD;0,145%;3,820%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 30
19.08.2026;Waste Management Inc.;893579;2,502%;USD;0,101%;3,915%;-;0%;-;-;Versorger;Nordamerika;Aktien;5;Comdirect 30
19.08.2026;XETRA Gold;A0S9GB;12,928%;EUR;0,935%;2,758%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Comdirect 30
;;;;;;;;;;;;;;;
