Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
19.08.2026;Alphabet Inc. A;A14Y6F;2,062%;USD;0,214%;10,917%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Substanz
19.08.2026;ASML Holding N.V.;A1J4U4;2,859%;EUR;2,339%;63,867%;-;0%;-;-;Elektro;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Substanz
19.08.2026;Berkshire Hathaway Inc. B;A0YJQ2;2,923%;USD;-0,003%;-0,025%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Muster SCHWEIZ Substanz
19.08.2026;DAX Discountzert. 22.650 Pkt. 28.12.26 (DZ);DY4XYM;5,966%;EUR;0,197%;3,266%;-;0%;-;-;Index;Europa;Aktien;3;Muster SCHWEIZ Substanz
19.08.2026;Develop. Markets Divid. Leaders ETF (VanEck);A2JAHJ;3,070%;EUR;0,217%;7,439%;-;0%;-;-;Index;Global;Aktien;4;Muster SCHWEIZ Substanz
19.08.2026;Dt. Bahn IHS 1,625 % 16.08.33;A2G8U8;3,899%;EUR;0,004%;0,044%;16.08.2033;1,6250%;6,6505;3,5183%;Corporates;Deutschland;Renten;3;Muster SCHWEIZ Substanz
19.08.2026;E.ON SE;ENAG99;2,293%;EUR;0,255%;10,965%;-;0%;-;-;Versorger;Deutschland;Aktien;5;Muster SCHWEIZ Substanz
19.08.2026;EDF IHS 5,625 % 21.02.33;755460;3,528%;EUR;0,049%;1,242%;21.02.2033;5,6250%;5,5834;3,7582%;Corporates;Europa ohne Deutschland;Renten;3;Muster SCHWEIZ Substanz
19.08.2026;Equal-weight Commodity exAgricu. ETF (Amundi);LYX0Z2;4,967%;EUR;1,253%;32,274%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Global;Edelmetalle;4;Muster SCHWEIZ Substanz
19.08.2026;EUR Ultrashort Bond ETF (iShares);A3DJQJ;5,392%;EUR;0,079%;1,455%;-;0%;-;-;Index;Europa;Renten;2;Muster SCHWEIZ Substanz
19.08.2026;EuroStoxx50 Discountzert. 5.200 Pkt. 28.12.26;DY9KHZ;5,996%;EUR;0,216%;3,596%;-;0%;-;-;Index;Europa;Aktien;3;Muster SCHWEIZ Substanz
19.08.2026;Flossbach v. Storch Bond Opportunities R;A0RCKL;2,905%;EUR;-0,010%;-1,405%;-;0%;-;-;Rentenfonds;Global;Renten;2;Muster SCHWEIZ Substanz
19.08.2026;Fresenius IHS 0,875 % 01.10.31;A3KN0R;4,529%;EUR;-0,009%;-0,250%;01.10.2031;0,8750%;4,9789;3,7251%;Corporates;Deutschland;Renten;3;Muster SCHWEIZ Substanz
19.08.2026;Holcim Ltd.;869898;2,699%;CHF;-0,262%;-8,761%;-;0%;-;-;Bau,Baustoffe;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Substanz
19.08.2026;iBonds Dec 2031 EUR Corp. ETF (iShares);A40MD5;2,767%;EUR;0,009%;0,252%;-;0%;-;-;Index;Europa;Renten;3;Muster SCHWEIZ Substanz
19.08.2026;Microsoft Corp.;870747;2,582%;USD;0,016%;1,188%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Substanz
19.08.2026;MSCI World Value ETF (Xtrackers);A1103E;3,597%;USD;0,708%;23,791%;-;0%;-;-;Index;Global;Aktien;4;Muster SCHWEIZ Substanz
19.08.2026;Physical Gold ETC (Invesco);A1AA5X;14,046%;EUR;0,398%;2,647%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;Muster SCHWEIZ Substanz
19.08.2026;Physical Silber ETC (Xtrackers);A1E0HS;1,609%;EUR;-0,277%;-14,797%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Global;Edelmetalle;5;Muster SCHWEIZ Substanz
19.08.2026;Roche Holding PS AG;A424UK;3,235%;CHF;0,483%;17,114%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Substanz
19.08.2026;UBAM - Global High Yield Solution I;A2P55C;4,151%;CHF;0,017%;0,300%;-;0%;-;-;Rentenfonds;Global;Renten;3;Muster SCHWEIZ Substanz
19.08.2026;VW Leasing Green Bond IHS 4,625 % 25.03.29;A3514U;3,091%;EUR;0,024%;0,754%;25.03.2029;4,6250%;2,4679;3,5838%;Corporates;Deutschland;Renten;3;Muster SCHWEIZ Substanz
19.08.2026;Walmart Inc.;860853;1,895%;USD;0,082%;3,824%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster SCHWEIZ Substanz
;;;;;;;;;;;;;;;
