Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
17.09.2026;Allianz SE;840400;2,676%;EUR;0,464%;20,833%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;ESG Muster ausgewogen
17.09.2026;Alphabet Inc. A;A14Y6F;5,983%;USD;0,760%;13,715%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;ESG Muster ausgewogen
17.09.2026;Artificial Intelligence ETF (WisdomTree);A2N7KX;2,712%;USD;-0,351%;-11,556%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ESG Muster ausgewogen
17.09.2026;Dt. Bahn IHS 1,875 % 24.05.30;A30VH4;3,307%;EUR;-0,044%;-1,375%;24.05.2030;1,8750%;3,5685;3,6310%;Corporates;Deutschland;Renten;3;ESG Muster ausgewogen
17.09.2026;Dt. Pfandbriefbk. Green Bond IHS 5 % 05.02.27;A30WF8;1,952%;EUR;0,037%;1,899%;05.02.2027;5,0000%;0,3836;3,6784%;Financials;Deutschland;Renten;3;ESG Muster ausgewogen
17.09.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;3,943%;EUR;-0,098%;-2,535%;12.01.2035;3,8750%;7,1502;4,3000%;Corporates;Deutschland;Renten;3;ESG Muster ausgewogen
17.09.2026;E.ON SE;ENAG99;3,233%;EUR;0,410%;13,593%;-;0%;-;-;Versorger;Deutschland;Aktien;5;ESG Muster ausgewogen
17.09.2026;EnBW Green Bond IHS 4,3 % 23.05.34;A3LREF;3,131%;EUR;-0,043%;-1,471%;23.05.2034;4,3000%;6,6792;4,2604%;Corporates;Deutschland;Renten;3;ESG Muster ausgewogen
17.09.2026;Environmental Impact 100 ETF (Rize);A3CN9S;2,881%;USD;-0,177%;-5,861%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ESG Muster ausgewogen
17.09.2026;First Solar Inc.;A0LEKM;2,595%;USD;-0,684%;-21,188%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;ESG Muster ausgewogen
17.09.2026;GE Vernova Inc.;A404PC;2,112%;USD;-0,383%;-15,403%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Nordamerika;Aktien;5;ESG Muster ausgewogen
17.09.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;10,801%;USD;1,749%;18,819%;-;0%;-;-;Index;Global;Aktien;4;ESG Muster ausgewogen
17.09.2026;Hochtief IHS 1,25 % 03.09.31;A2YN2V;2,908%;EUR;-0,101%;-3,362%;03.09.2031;1,2500%;4,8320;4,3210%;Corporates;Deutschland;Renten;3;ESG Muster ausgewogen
17.09.2026;Intuitive Surgical Inc.;888024;1,321%;USD;-0,583%;-30,691%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;ESG Muster ausgewogen
17.09.2026;Japan Equity Active ETF (GS);A4135A;3,084%;JPY;-0,011%;-0,359%;-;0%;-;-;Index;Japan;Aktien;4;ESG Muster ausgewogen
17.09.2026;Johnson & Johnson;853260;2,057%;USD;0,066%;3,404%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster ausgewogen
17.09.2026;Knorr-Bremse AG;KBX100;3,183%;EUR;0,387%;13,215%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;ESG Muster ausgewogen
17.09.2026;London Stock Exchange GroupPLC;A0JEJF;1,693%;GBP;-0,091%;-5,323%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;ESG Muster ausgewogen
17.09.2026;Microsoft Corp.;870747;2,911%;USD;0,149%;5,822%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;ESG Muster ausgewogen
17.09.2026;MSCI World Healthcare ETF (Xtrackers);A113FD;3,097%;EUR;0,151%;5,324%;-;0%;-;-;Chemie,Pharma;Global;Aktien;4;ESG Muster ausgewogen
17.09.2026;Novartis AG;904278;2,290%;CHF;0,170%;7,250%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;ESG Muster ausgewogen
17.09.2026;Physical Gold ETC (Invesco);A1AA5X;9,966%;EUR;0,128%;1,398%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;ESG Muster ausgewogen
17.09.2026;Procter & Gamble Co., The;852062;2,536%;USD;0,034%;1,383%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster ausgewogen
17.09.2026;RWE Green Bond IHS 0,5 % 26.11.28;A3MP70;3,427%;EUR;0,016%;0,434%;26.11.2028;0,5000%;2,1736;3,4182%;Corporates;Deutschland;Renten;3;ESG Muster ausgewogen
17.09.2026;Schneider Electric SE;860180;3,340%;EUR;0,674%;24,157%;-;0%;-;-;Elektro;Europa ohne Deutschland;Aktien;5;ESG Muster ausgewogen
17.09.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;6,409%;EUR;1,237%;23,438%;-;0%;-;-;Index;Europa;Aktien;4;ESG Muster ausgewogen
17.09.2026;US Equity Research Enhanced ETF (Fidelity);A2P0ZN;3,052%;USD;0,032%;1,057%;-;0%;-;-;Index;Nordamerika;Aktien;4;ESG Muster ausgewogen
;;;;;;;;;;;;;;;
