Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
19.08.2026;AbbVie Inc.;A1J84E;4,312%;USD;0,679%;18,931%;-;0%;-;-;Chemie,Pharma;Nordamerika;Aktien;5;ESG Muster Defensiv Plus
19.08.2026;Allianz SE;840400;2,642%;EUR;0,395%;17,324%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;ESG Muster Defensiv Plus
19.08.2026;Artificial Intelligence ETF (WisdomTree);A2N7KX;2,678%;USD;-0,325%;-10,791%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ESG Muster Defensiv Plus
19.08.2026;Commerzbank IHS 0,5 % 04.12.26;CZ45VC;4,345%;EUR;0,062%;1,413%;04.12.2026;0,5000%;0,2904;2,9117%;Financials;Deutschland;Renten;3;ESG Muster Defensiv Plus
19.08.2026;Deutschland Green Bond 0 % 15.08.31;103073;3,960%;EUR;-0,031%;-0,809%;15.08.2031;0%;4,9863;2,9605%;Staat/ Governments;Deutschland;Renten;3;ESG Muster Defensiv Plus
19.08.2026;Dt. Bahn IHS 1,875 % 24.05.30;A30VH4;3,375%;EUR;-0,005%;-0,178%;24.05.2030;1,8750%;3,6483;3,2083%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
19.08.2026;Dt. Pfandbriefbk. Green Bond IHS 5 % 05.02.27;A30WF8;2,000%;EUR;0,032%;1,550%;05.02.2027;5,0000%;0,4630;3,8032%;Financials;Deutschland;Renten;3;ESG Muster Defensiv Plus
19.08.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;2,370%;EUR;-0,016%;-0,736%;12.01.2035;3,8750%;7,2380;3,9850%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
19.08.2026;E.ON SE;ENAG99;3,226%;EUR;0,349%;11,004%;-;0%;-;-;Versorger;Deutschland;Aktien;5;ESG Muster Defensiv Plus
19.08.2026;EnBW Green Bond IHS 4,3 % 23.05.34;A3LREF;3,279%;EUR;0,011%;0,270%;23.05.2034;4,3000%;6,7650;3,9367%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
19.08.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;9,841%;USD;1,675%;19,727%;-;0%;-;-;Index;Global;Aktien;4;ESG Muster Defensiv Plus
19.08.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;1,703%;EUR;0,008%;0,444%;01.11.2028;2,0000%;2,1411;3,1612%;Financials;Nordamerika;Renten;3;ESG Muster Defensiv Plus
19.08.2026;Heidelberg Mat. Green Bd. IHS 3,95 % 19.07.34;A383EX;3,604%;EUR;0,007%;0,119%;19.07.2034;3,9500%;6,9812;4,0540%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
19.08.2026;Hochtief IHS 1,25 % 03.09.31;A2YN2V;3,038%;EUR;-0,046%;-1,436%;03.09.2031;1,2500%;4,8482;3,8247%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
19.08.2026;Japan Equity Active ETF (GS);A4135A;3,017%;JPY;-0,036%;-1,172%;-;0%;-;-;Index;Japan;Aktien;4;ESG Muster Defensiv Plus
19.08.2026;Johnson & Johnson;853260;2,021%;USD;0,055%;2,820%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster Defensiv Plus
19.08.2026;Knorr-Bremse AG;KBX100;3,019%;EUR;0,184%;5,825%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;ESG Muster Defensiv Plus
19.08.2026;London Stock Exchange GroupPLC;A0JEJF;1,399%;GBP;-0,032%;-2,285%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;ESG Muster Defensiv Plus
19.08.2026;Mercedes-Benz Green Bond IHS 3,7 % 30.05.31;A3LH6U;3,753%;EUR;-0,054%;-1,395%;30.05.2031;3,7000%;4,4417;3,5544%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
19.08.2026;Microsoft Corp.;870747;2,794%;USD;0,023%;1,189%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;ESG Muster Defensiv Plus
19.08.2026;Novartis AG;904278;2,411%;CHF;0,409%;19,390%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;ESG Muster Defensiv Plus
19.08.2026;Physical Gold ETC (Invesco);A1AA5X;10,118%;EUR;0,261%;2,647%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;ESG Muster Defensiv Plus
19.08.2026;Procter & Gamble Co., The;852062;2,374%;USD;-0,062%;-2,506%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster Defensiv Plus
19.08.2026;RWE Green Bond IHS 0,5 % 26.11.28;A3MP70;4,384%;EUR;0,042%;0,938%;26.11.2028;0,5000%;2,2531;3,0665%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
19.08.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;5,085%;EUR;0,948%;22,173%;-;0%;-;-;Index;Europa;Aktien;4;ESG Muster Defensiv Plus
19.08.2026;US Equity Research Enhanced ETF (Fidelity);A2P0ZN;2,981%;USD;0,029%;0,971%;-;0%;-;-;Index;Nordamerika;Aktien;4;ESG Muster Defensiv Plus
;;;;;;;;;;;;;;;
