Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
17.09.2026;AbbVie Inc.;A1J84E;4,362%;USD;0,723%;20,131%;-;0%;-;-;Chemie,Pharma;Nordamerika;Aktien;5;ESG Muster Defensiv Plus
17.09.2026;Allianz SE;840400;2,726%;EUR;0,474%;20,833%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;ESG Muster Defensiv Plus
17.09.2026;Artificial Intelligence ETF (WisdomTree);A2N7KX;2,659%;USD;-0,348%;-11,556%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ESG Muster Defensiv Plus
17.09.2026;Commerzbank IHS 0,5 % 04.12.26;CZ45VC;4,360%;EUR;0,071%;1,616%;04.12.2026;0,5000%;0,2110;3,0481%;Financials;Deutschland;Renten;3;ESG Muster Defensiv Plus
17.09.2026;Deutschland Green Bond 0 % 15.08.31;103073;3,917%;EUR;-0,080%;-2,028%;15.08.2031;0%;4,9068;3,2692%;Staat/ Governments;Deutschland;Renten;3;ESG Muster Defensiv Plus
17.09.2026;Dt. Bahn IHS 1,875 % 24.05.30;A30VH4;3,339%;EUR;-0,045%;-1,375%;24.05.2030;1,8750%;3,5685;3,6310%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
17.09.2026;Dt. Pfandbriefbk. Green Bond IHS 5 % 05.02.27;A30WF8;2,009%;EUR;0,038%;1,899%;05.02.2027;5,0000%;0,3836;3,6784%;Financials;Deutschland;Renten;3;ESG Muster Defensiv Plus
17.09.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;2,331%;EUR;-0,059%;-2,535%;12.01.2035;3,8750%;7,1502;4,3000%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
17.09.2026;E.ON SE;ENAG99;3,306%;EUR;0,424%;13,593%;-;0%;-;-;Versorger;Deutschland;Aktien;5;ESG Muster Defensiv Plus
17.09.2026;EnBW Green Bond IHS 4,3 % 23.05.34;A3LREF;3,227%;EUR;-0,045%;-1,471%;23.05.2034;4,3000%;6,6792;4,2604%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
17.09.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;9,781%;USD;1,600%;18,819%;-;0%;-;-;Index;Global;Aktien;4;ESG Muster Defensiv Plus
17.09.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;1,698%;EUR;0,000%;-0,021%;01.11.2028;2,0000%;2,0615;3,5179%;Financials;Nordamerika;Renten;3;ESG Muster Defensiv Plus
17.09.2026;Heidelberg Mat. Green Bd. IHS 3,95 % 19.07.34;A383EX;3,551%;EUR;-0,051%;-1,513%;19.07.2034;3,9500%;6,8957;4,3626%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
17.09.2026;Hochtief IHS 1,25 % 03.09.31;A2YN2V;2,983%;EUR;-0,105%;-3,362%;03.09.2031;1,2500%;4,8320;4,3210%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
17.09.2026;Japan Equity Active ETF (GS);A4135A;3,046%;JPY;-0,011%;-0,359%;-;0%;-;-;Index;Japan;Aktien;4;ESG Muster Defensiv Plus
17.09.2026;Johnson & Johnson;853260;2,035%;USD;0,066%;3,404%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster Defensiv Plus
17.09.2026;Knorr-Bremse AG;KBX100;3,235%;EUR;0,394%;13,215%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;ESG Muster Defensiv Plus
17.09.2026;London Stock Exchange GroupPLC;A0JEJF;1,357%;GBP;-0,075%;-5,323%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;ESG Muster Defensiv Plus
17.09.2026;Mercedes-Benz Green Bond IHS 3,7 % 30.05.31;A3LH6U;3,705%;EUR;-0,106%;-2,789%;30.05.2031;3,7000%;4,3608;3,9601%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
17.09.2026;Microsoft Corp.;870747;2,926%;USD;0,151%;5,822%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;ESG Muster Defensiv Plus
17.09.2026;Novartis AG;904278;2,169%;CHF;0,165%;7,250%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;ESG Muster Defensiv Plus
17.09.2026;Physical Gold ETC (Invesco);A1AA5X;10,010%;EUR;0,139%;1,398%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;ESG Muster Defensiv Plus
17.09.2026;Procter & Gamble Co., The;852062;2,472%;USD;0,032%;1,383%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster Defensiv Plus
17.09.2026;RWE Green Bond IHS 0,5 % 26.11.28;A3MP70;4,369%;EUR;0,021%;0,434%;26.11.2028;0,5000%;2,1736;3,4182%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
17.09.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;5,146%;EUR;1,001%;23,438%;-;0%;-;-;Index;Europa;Aktien;4;ESG Muster Defensiv Plus
17.09.2026;US Equity Research Enhanced ETF (Fidelity);A2P0ZN;2,988%;USD;0,032%;1,057%;-;0%;-;-;Index;Nordamerika;Aktien;4;ESG Muster Defensiv Plus
;;;;;;;;;;;;;;;
