Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
19.08.2026; STOXX Europe 600 SRI ETF (SPDR);A2PPQZ;7,888%;EUR;-0,121%;-1,519%;-;0%;-;-;Index;Europa;Aktien;4;ETF Muster 40/60 ausgew.
19.08.2026;Deutschland Staatsanl. ETF 5-10 J. (Deka);ETFL20;8,349%;EUR;-0,114%;-1,386%;-;0%;-;-;Staat/ Governments;Deutschland;Renten;3;ETF Muster 40/60 ausgew.
19.08.2026;Environmental Impact 100 ETF (Rize);A3CN9S;3,225%;USD;0,399%;13,459%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ETF Muster 40/60 ausgew.
19.08.2026;EUR Corp. Bond SRI 3-5Y ETF (BNPP Easy);A2PP8C;11,991%;EUR;0,010%;0,245%;-;0%;-;-;Index;Europa;Renten;2;ETF Muster 40/60 ausgew.
19.08.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;20,949%;USD;4,045%;19,727%;-;0%;-;-;Index;Global;Aktien;4;ETF Muster 40/60 ausgew.
19.08.2026;Physical Gold ETC (Invesco);A1AA5X;13,557%;EUR;0,346%;2,647%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;ETF Muster 40/60 ausgew.
19.08.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;3,951%;EUR;0,733%;22,173%;-;0%;-;-;Index;Europa;Aktien;4;ETF Muster 40/60 ausgew.
19.08.2026;Sustainable Euro Green Bond ETF (Franklin);A2PB5T;12,645%;EUR;0,001%;-0,031%;-;0%;-;-;Index;Europa;Renten;3;ETF Muster 40/60 ausgew.
19.08.2026;USD Corp. Greenbond ETF EUR Hdgd (Xtrackers);DBX0KF;12,970%;EUR;-0,120%;-0,918%;-;0%;-;-;Nachhaltigkeit;Nordamerika;Renten;2;ETF Muster 40/60 ausgew.
;;;;;;;;;;;;;;;
