Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
15.09.2026;BMW IHS 3,125 % 22.07.29;A4D5RW;3,704%;EUR;-0,024%;-0,678%;22.07.2029;3,1250%;2,7572;3,9429%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
15.09.2026;Deutsche Post IHS 3,0 % 25.11.31;A460PH;4,769%;EUR;-0,053%;-1,181%;25.11.2031;3,0000%;4,7760;3,8862%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
15.09.2026;Dt. Bahn IHS 1,875 % 24.05.30;A30VH4;3,181%;EUR;-0,048%;-1,548%;24.05.2030;1,8750%;3,5740;3,6764%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
15.09.2026;Dt. Telekom IHS 1,375 % 05.07.34;A2YNSK;3,192%;EUR;-0,079%;-2,581%;05.07.2034;1,3750%;7,4078;4,1198%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
15.09.2026;E.ON IHS 3,448 % 19.01.34;A460EP;3,976%;EUR;-0,114%;-2,872%;19.01.2034;3,4480%;6,4966;4,3349%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
15.09.2026;EnBW Green Bond IHS 3,5 % 22.07.31;A3L1LT;3,548%;EUR;-0,047%;-1,367%;22.07.2031;3,5000%;4,5268;3,9820%;Corporates;Europa ohne Deutschland;Renten;3;Muster defensiv cVV
15.09.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;4,084%;EUR;0,025%;0,592%;31.03.2028;1,8750%;1,5184;3,7925%;Corporates;Deutschland;Renten;5;Muster defensiv cVV
15.09.2026;Fresenius IHS 0,875 % 01.10.31;A3KN0R;3,341%;EUR;-0,069%;-2,098%;01.10.2031;0,8750%;4,9042;4,1795%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
15.09.2026;Future of Defence UCITS ETF (HanETF);A3EB9T;2,951%;USD;0,395%;15,239%;-;0%;-;-;Index;Global;Aktien;5;Muster defensiv cVV
15.09.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;3,431%;EUR;-0,004%;-0,158%;01.11.2028;2,0000%;2,0670;3,5770%;Financials;Nordamerika;Renten;3;Muster defensiv cVV
15.09.2026;Grenke Finance IHS 5,75 % 06.07.29 ;A3LY39;2,842%;EUR;-0,022%;-0,829%;06.07.2029;5,7500%;2,6496;4,7208%;Financials;Deutschland;Renten;3;Muster defensiv cVV
15.09.2026;Heidelberg Materials IHS 3,75 % 31.05.32 ;A30V5U;3,502%;EUR;-0,065%;-1,943%;31.05.2032;3,7500%;5,2045;4,1723%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
15.09.2026;Hochtief IHS 1,25 % 03.09.31;A2YN2V;3,435%;EUR;-0,144%;-4,040%;03.09.2031;1,2500%;4,8374;4,4704%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
15.09.2026;Japan Equity Active ETF (GS);A4135A;2,638%;JPY;0,121%;4,799%;-;0%;-;-;Index;Japan;Aktien;4;Muster defensiv cVV
15.09.2026;Knorr-Bremse IHS 3 % 30.09.29;A383RX;3,553%;EUR;-0,076%;-2,149%;30.09.2029;3,0000%;2,8682;3,8712%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
15.09.2026;MSCI Europe Industrials Sector ETF (iShares);A2QBZ6;3,697%;EUR;0,215%;5,681%;-;0%;-;-;Index;Europa;Aktien;4;Muster defensiv cVV
15.09.2026;MSCI World Healthcare ETF (Xtrackers);A113FD;2,551%;EUR;0,144%;6,249%;-;0%;-;-;Chemie,Pharma;Global;Aktien;4;Muster defensiv cVV
15.09.2026;MSCI World IT ETF (Xtrackers);A113FM;3,386%;USD;0,670%;24,109%;-;0%;-;-;Informationstechnologie;Global;Aktien;5;Muster defensiv cVV
15.09.2026;Nestle Finance IHS 2,875 % 14.01.32;A3L71X;3,946%;EUR;-0,107%;-2,708%;14.01.2032;2,8750%;4,9276;3,8273%;Corporates;Europa ohne Deutschland;Renten;3;Muster defensiv cVV
15.09.2026;Porsche IHS 4,25 % 27.09.30;A351SX;4,146%;EUR;0,009%;0,135%;27.09.2030;4,2500%;3,6543;4,3392%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
15.09.2026;RCI Banque IHS 1,125 % 15.01.27;A28R15;3,994%;EUR;0,064%;1,623%;15.01.2027;1,1250%;0,3315;3,4664%;Financials;Europa ohne Deutschland;Renten;3;Muster defensiv cVV
15.09.2026;Semiconductor ETF (VanEck);A2QC5J;3,169%;EUR;2,529%;65,401%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;6;Muster defensiv cVV
15.09.2026;Stoxx Europe 600 Insurance ETF (iShares);A0H08K;2,367%;EUR;0,164%;7,373%;-;0%;-;-;Index;Europa;Aktien;4;Muster defensiv cVV
15.09.2026;VW IHS 1,625 % 16.01.30;A1ZUTM;3,340%;EUR;-0,053%;-1,637%;16.01.2030;1,6250%;3,2371;4,3059%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
15.09.2026;Würth Finance IHS 3 % 28.08.31;A3L4ZS;3,644%;EUR;-0,032%;-0,945%;28.08.2031;3,0000%;4,6676;3,7610%;Corporates;Deutschland;Renten;3;Muster defensiv cVV
15.09.2026;XETRA Gold;A0S9GB;8,276%;EUR;0,041%;-0,831%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Muster defensiv cVV
;;;;;;;;;;;;;;;
