Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
17.09.2026;3M Co.;851745;2,943%;USD;0,181%;6,352%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;AbbVie Inc.;A1J84E;3,723%;USD;0,638%;20,131%;-;0%;-;-;Chemie,Pharma;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Ahold Delhaize N.V., Konkinkl.;A2ANT0;2,970%;EUR;-0,192%;-6,651%;-;0%;-;-;Handel,Konsum;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Allianz SE;840400;4,306%;EUR;0,787%;20,833%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;AT & T Inc.;A0HL9Z;3,148%;USD;0,202%;6,811%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Banco Santander S.A.;858872;3,793%;EUR;0,799%;24,667%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Canadian National Railway Co.;897879;2,749%;CAD;-0,255%;-8,447%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Cisco Systems Inc.;878841;3,453%;USD;1,069%;36,180%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Coca-Cola Co.;850663;3,382%;USD;0,876%;30,623%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Dell Technologies Inc.;A2N6WP;5,276%;USD;5,347%;227,158%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Deutsche Telekom AG;555750;2,908%;EUR;0,171%;5,635%;-;0%;-;-;Informationstechnologie;Deutschland;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;ENEL S.p.A.;928624;3,572%;EUR;0,256%;5,306%;-;0%;-;-;Versorger;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Generali S.p.A.;850312;4,886%;EUR;1,400%;35,211%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;HSBC Holdings PLC;923893;5,039%;GBP;1,530%;36,860%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Iberdrola S.A.;A0M46B;4,238%;EUR;0,504%;11,430%;-;0%;-;-;Versorger;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;ING Groep N.V.;A2ANV3;4,031%;EUR;1,136%;35,821%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Johnson & Johnson;853260;4,407%;USD;1,252%;35,097%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Münchener Rückvers.-Ges. AG;843002;4,112%;EUR;-0,021%;-3,390%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Nordea Bank Abp;A2N6F4;4,634%;EUR;0,771%;18,102%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Novartis AG;904278;3,283%;CHF;0,306%;7,250%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Philip Morris Internat. Inc.;A0NDBJ;3,527%;USD;0,762%;23,694%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Realty Income Corp.;899744;2,607%;USD;-0,381%;-12,702%;-;0%;-;-;Immobilien-Aktien/Fonds;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Roche Holding PS AG;A424UK;3,702%;CHF;0,995%;31,061%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Shell PLC;A3C99G;3,822%;GBP;1,053%;34,631%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Europa ohne Deutschland;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Siemens AG;723610;4,116%;EUR;0,598%;14,017%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster FFPB Pro Dividende
17.09.2026;Waste Management Inc.;893579;2,426%;USD;-0,079%;-3,124%;-;0%;-;-;Versorger;Nordamerika;Aktien;5;Muster FFPB Pro Dividende
;;;;;;;;;;;;;;;
