Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
07.07.2026;Bayer IHS 4,625 % 26.05.33 ;A351U1;4,726%;EUR;0,051%;1,045%;26.05.2033;4,6250%;6,0854;3,7910%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;BMW IHS 3,75 % 20.11.34;A4EBBT;4,899%;EUR;0,023%;0,436%;20.11.2034;3,7500%;7,2470;3,8471%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;Deutsche Börse IHS 3,25 % 24.03.31;A460QR;4,013%;EUR;0,064%;1,608%;24.03.2031;3,2500%;4,4120;3,1606%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;Deutsche Post IHS 3,0 % 25.11.31;A460PH;4,054%;EUR;0,009%;0,195%;25.11.2031;3,0000%;4,9723;3,2427%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;Dt. Bahn IHS 1,875 % 24.05.30;A30VH4;4,409%;EUR;0,017%;0,368%;24.05.2030;1,8750%;3,7666;2,9540%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;Dt. Telekom IHS 1,375 % 05.07.34;A2YNSK;3,988%;EUR;0,082%;2,046%;05.07.2034;1,3750%;7,6057;3,3796%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;3,535%;EUR;0,024%;0,649%;12.01.2035;3,8750%;7,3651;3,7217%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;EnBW Green Bond IHS 4,049 % 22.11.29;A3LBKC;4,516%;EUR;0,030%;0,655%;22.11.2029;4,0490%;3,1558;3,1854%;Corporates;Europa ohne Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;3,574%;EUR;0,035%;0,971%;31.03.2028;1,8750%;1,7103;3,1330%;Corporates;Deutschland;Renten;5;Muster konservativ cVV
07.07.2026;Fresenius IHS 0,5 % 01.10.28;A3KN0S;4,448%;EUR;0,034%;0,737%;01.10.2028;0,5000%;2,2175;3,0833%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;4,661%;EUR;0,035%;0,717%;01.11.2028;2,0000%;2,2591;2,8703%;Financials;Nordamerika;Renten;3;Muster konservativ cVV
07.07.2026;Grenke Finance IHS 5,75 % 06.07.29 ;A3LY39;4,983%;EUR;0,087%;1,762%;06.07.2029;5,7500%;2,8422;3,8723%;Financials;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;Heidelberg Materials IHS 3,75 % 31.05.32 ;A30V5U;4,256%;EUR;0,043%;0,982%;31.05.2032;3,7500%;5,4016;3,4531%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;Hochtief IHS 1,25 % 03.09.31;A2YN2V;3,855%;EUR;-0,045%;-1,178%;03.09.2031;1,2500%;4,9671;3,6774%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;KfW staatsg. Green Bond IHS 2,875 % 31.03.32;A38J3W;3,647%;EUR;0,024%;0,673%;31.03.2032;2,8750%;5,3320;2,9399%;staatsgarantiert;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;Knorr Bremse Green Bond IHS 3,25 % 30.09.32;A383RY;3,876%;EUR;0,060%;1,531%;30.09.2032;3,2500%;5,6238;3,1587%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;NordLB Green Bond IHS 4,875 % 11.07.28;NLB4RS;4,524%;EUR;0,063%;1,381%;11.07.2028;4,8750%;1,8760;2,8254%;Financials;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;Porsche IHS 4,25 % 27.09.30;A351SX;4,578%;EUR;0,062%;1,351%;27.09.2030;4,2500%;3,8494;3,7901%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;RCI Banque IHS 4,875 % 02.10.29;A3LNYD;4,543%;EUR;0,036%;0,762%;02.10.2029;4,8750%;2,9788;3,6049%;Financials;Europa ohne Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;RWE Green Bond IHS 0,5 % 26.11.28;A3MP70;4,826%;EUR;0,051%;1,049%;26.11.2028;0,5000%;2,3710;2,8638%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;VW Green Bond IHS 3,875 % 10.09.30;A383ET;4,819%;EUR;0,037%;0,738%;10.09.2030;3,8750%;3,8302;3,5875%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
07.07.2026;XETRA Gold;A0S9GB;8,193%;EUR;-0,202%;-3,107%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Muster konservativ cVV
;;;;;;;;;;;;;;;
