Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
07.07.2026;Allianz SE;840400;3,520%;EUR;0,092%;2,675%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster offensiv cVV
07.07.2026;Alphabet Inc. A;A14Y6F;4,865%;USD;0,894%;20,781%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster offensiv cVV
07.07.2026;Amazon.com Inc.;906866;4,002%;USD;0,395%;9,692%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster offensiv cVV
07.07.2026;Arista Networks Inc.;A40V33;4,424%;USD;1,084%;30,764%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster offensiv cVV
07.07.2026;Booking Holdings Inc.;A2JEXP;3,271%;USD;-0,285%;-6,947%;-;0%;-;-;Dienstleistungen;Nordamerika;Aktien;5;Muster offensiv cVV
07.07.2026;Deutsche Börse AG;581005;3,202%;EUR;0,493%;16,891%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster offensiv cVV
07.07.2026;Eli Lilly and Company;858560;4,358%;USD;0,679%;18,544%;-;0%;-;-;Chemie,Pharma;Nordamerika;Aktien;5;Muster offensiv cVV
07.07.2026;European Dividend ETF (Franklin);A2DTF2;3,805%;EUR;0,125%;2,932%;-;0%;-;-;Index;Europa;Aktien;3;Muster offensiv cVV
07.07.2026;Future of Defence UCITS ETF (HanETF);A3EB9T;5,434%;USD;0,970%;20,701%;-;0%;-;-;Index;Global;Aktien;5;Muster offensiv cVV
07.07.2026;Intuitive Surgical Inc.;888024;2,137%;USD;-0,643%;-22,341%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;Muster offensiv cVV
07.07.2026;Japan Equity Active ETF (GS);A4135A;5,177%;JPY;0,248%;4,908%;-;0%;-;-;Index;Japan;Aktien;4;Muster offensiv cVV
07.07.2026;Linde plc;A3D7VW;4,387%;USD;1,072%;30,353%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster offensiv cVV
07.07.2026;McDonalds Corp.;856958;2,900%;USD;-0,446%;-12,691%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster offensiv cVV
07.07.2026;Microsoft Corp.;870747;3,702%;USD;-0,600%;-16,971%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster offensiv cVV
07.07.2026;MSCI World Healthcare ETF (Xtrackers);A113FD;3,465%;EUR;0,244%;7,586%;-;0%;-;-;Chemie,Pharma;Global;Aktien;4;Muster offensiv cVV
07.07.2026;Münchener Rückvers.-Ges. AG;843002;3,852%;EUR;-0,422%;-9,641%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster offensiv cVV
07.07.2026;Rheinmetall AG;703000;3,785%;EUR;-0,207%;-9,496%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster offensiv cVV
07.07.2026;Samsung Electronics Co. Ltd. (GDRs);896360;2,830%;EUR;-0,171%;-5,781%;-;0%;-;-;Elektro;Asien;Aktien;5;Muster offensiv cVV
07.07.2026;Semiconductor ETF (VanEck);A2QC5J;7,172%;EUR;4,185%;77,298%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;6;Muster offensiv cVV
07.07.2026;Siemens AG;723610;3,899%;EUR;0,550%;15,300%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster offensiv cVV
07.07.2026;Siemens Energy AG;ENER6Y;2,731%;EUR;-0,262%;-8,711%;-;0%;-;-;Versorger;Deutschland;Aktien;5;Muster offensiv cVV
07.07.2026;SLB Ltd.;853390;2,840%;EUR;-0,562%;-16,363%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Nordamerika;Aktien;5;Muster offensiv cVV
07.07.2026;VISA Inc.;A0NC7B;3,558%;USD;0,110%;3,584%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Muster offensiv cVV
07.07.2026;XETRA Gold;A0S9GB;5,926%;EUR;-0,159%;-3,107%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Muster offensiv cVV
;;;;;;;;;;;;;;;
