Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
06.07.2026;Artificial Intelligence ETF (WisdomTree);A2N7KX;2,817%;USD;-0,212%;-7,010%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ESG Muster defensiv
06.07.2026;Commerzbank IHS 0,5 % 04.12.26;CZ45VC;4,501%;EUR;0,055%;1,198%;04.12.2026;0,5000%;0,4110;2,5773%;Financials;Deutschland;Renten;3;ESG Muster defensiv
06.07.2026;Deutsche Post IHS 3,0 % 25.11.31;A460PH;3,962%;EUR;0,015%;0,299%;25.11.2031;3,0000%;4,9751;3,1715%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
06.07.2026;Deutschland Green Bond 0 % 15.08.31;103073;4,171%;EUR;0,017%;0,371%;15.08.2031;0%;5,1068;2,6518%;Staat/ Governments;Deutschland;Renten;3;ESG Muster defensiv
06.07.2026;Dt. Bahn IHS 1,875 % 24.05.30;A30VH4;3,561%;EUR;0,021%;0,517%;24.05.2030;1,8750%;3,7693;2,9104%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
06.07.2026;Dt. Pfandbriefbk. Green Bond IHS 5 % 05.02.27;A30WF8;2,109%;EUR;0,026%;1,157%;05.02.2027;5,0000%;0,5836;3,6932%;Financials;Deutschland;Renten;3;ESG Muster defensiv
06.07.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;4,426%;EUR;0,218%;4,647%;12.01.2035;3,8750%;7,3679;3,6742%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
06.07.2026;EnBW Green Bond IHS 4,3 % 23.05.34;A3LREF;4,486%;EUR;0,083%;1,773%;23.05.2034;4,3000%;6,8926;3,6316%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
06.07.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;3,447%;EUR;0,037%;1,035%;31.03.2028;1,8750%;1,7130;3,0895%;Corporates;Deutschland;Renten;5;ESG Muster defensiv
06.07.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;5,312%;Sonstige Währungen;0,890%;19,060%;-;0%;-;-;Index;Global;Aktien;4;ESG Muster defensiv
06.07.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;1,741%;EUR;0,015%;0,782%;01.11.2028;2,0000%;2,2618;2,8372%;Financials;Nordamerika;Renten;3;ESG Muster defensiv
06.07.2026;Grenke Finance IHS 5,75 % 06.07.29 ;A3LY39;2,946%;EUR;0,138%;4,758%;06.07.2029;5,7500%;2,8449;3,8798%;Financials;Deutschland;Renten;3;ESG Muster defensiv
06.07.2026;Heidelberg Mat. Green Bd. IHS 3,95 % 19.07.34;A383EX;3,626%;EUR;0,072%;1,879%;19.07.2034;3,9500%;6,8669;3,7156%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
06.07.2026;Hochtief IHS 1,25 % 03.09.31;A2YN2V;4,183%;EUR;-0,042%;-0,982%;03.09.2031;1,2500%;4,9699;3,6341%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
06.07.2026;iBonds Dec 2031 EUR Corp. ETF (iShares);A40MD5;3,296%;EUR;0,013%;0,346%;-;0%;-;-;Index;Europa;Renten;3;ESG Muster defensiv
06.07.2026;Mercedes-Benz Green Bond IHS 3,7 % 30.05.31;A3LH6U;3,901%;EUR;-0,021%;-0,585%;30.05.2031;3,7000%;4,5638;3,2769%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
06.07.2026;Nikkei 225 ETF Acc. (iShares);A0YEDQ;3,108%;JPY;0,901%;38,222%;-;0%;-;-;Index;Japan;Aktien;5;ESG Muster defensiv
06.07.2026;NordLB Green Bond IHS 4,875 % 11.07.28;NLB4RS;4,336%;EUR;0,065%;1,448%;11.07.2028;4,8750%;1,8788;2,7846%;Financials;Deutschland;Renten;3;ESG Muster defensiv
06.07.2026;Physical Gold ETC (Invesco);A1AA5X;9,706%;EUR;-0,332%;-3,002%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;ESG Muster defensiv
06.07.2026;RWE Green Bond IHS 0,5 % 26.11.28;A3MP70;2,809%;EUR;0,033%;1,139%;26.11.2028;0,5000%;2,3737;2,8223%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
06.07.2026;Siemens IHS 1,75 % 28.02.39;A2RYDQ;3,873%;EUR;0,033%;0,676%;28.02.2039;1,7500%;11,3342;3,8113%;Corporates;Deutschland;Renten;3;ESG Muster defensiv
06.07.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;4,096%;Sonstige Währungen;0,549%;14,693%;-;0%;-;-;Index;Europa;Aktien;4;ESG Muster defensiv
06.07.2026;StoxxEuro.600 Paris Align.Clim. ETF (Frankl.);A2P5CM;4,729%;Sonstige Währungen;0,478%;10,639%;-;0%;-;-;Nachhaltigkeit;Europa;Aktien;4;ESG Muster defensiv
06.07.2026;US Equity Research Enhanced ETF (Fidelity);A2P0ZN;2,981%;USD;-0,002%;-0,066%;-;0%;-;-;Index;Nordamerika;Aktien;4;ESG Muster defensiv
;;;;;;;;;;;;;;;
