Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
07.07.2026;Alphabet Inc. A;A14Y6F;3,597%;USD;0,566%;20,783%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
07.07.2026;Apple Inc.;865985;2,440%;USD;0,287%;17,683%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
07.07.2026;Arista Networks Inc.;A40V33;2,431%;USD;0,601%;30,764%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
07.07.2026;ASML Holding N.V.;A1J4U4;2,366%;EUR;0,525%;26,828%;-;0%;-;-;Elektro;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Aktien
07.07.2026;BAE Systems PLC;866131;4,016%;GBP;0,621%;17,347%;-;0%;-;-;Prod. Gew. & Industrie;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Aktien
07.07.2026;Berkshire Hathaway Inc. B;A0YJQ2;4,024%;USD;0,128%;3,208%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
07.07.2026;Bitcoin ETP (21Shares);A3GZ2Z;1,902%;EUR;-0,435%;-25,412%;-;0%;-;-;Index;Global;Alternative Investments;7;Muster SCHWEIZ Aktien
07.07.2026;Coca-Cola Co.;850663;2,575%;USD;0,748%;24,613%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
07.07.2026;Develop. Markets Divid. Leaders ETF (VanEck);A2JAHJ;4,909%;EUR;0,345%;10,341%;-;0%;-;-;Index;Global;Aktien;4;Muster SCHWEIZ Aktien
07.07.2026;E.ON SE;ENAG99;4,623%;EUR;0,734%;18,171%;-;0%;-;-;Versorger;Deutschland;Aktien;5;Muster SCHWEIZ Aktien
07.07.2026;Equal-weight Commodity exAgricu. ETF (Amundi);LYX0Z2;3,346%;EUR;0,513%;17,101%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Global;Edelmetalle;4;Muster SCHWEIZ Aktien
07.07.2026;EUR Ultrashort Bond ETF (iShares);A3DJQJ;7,696%;EUR;0,093%;1,183%;-;0%;-;-;Index;Europa;Renten;2;Muster SCHWEIZ Aktien
07.07.2026;Future of Defence UCITS ETF (HanETF);A3EB9T;3,125%;USD;0,190%;5,779%;-;0%;-;-;Index;Global;Aktien;5;Muster SCHWEIZ Aktien
07.07.2026;Global Robotics and Automation ETF (L&G);A12DB1;2,282%;USD;0,379%;19,038%;-;0%;-;-;Index;Global;Aktien;5;Muster SCHWEIZ Aktien
07.07.2026;Green Bond ETF EUR Hdgd (Amundi);LYX0WQ;3,836%;EUR;-0,020%;-0,513%;-;0%;-;-;Index;Global;Renten;3;Muster SCHWEIZ Aktien
07.07.2026;Holcim Ltd.;869898;3,039%;CHF;-0,036%;-1,483%;-;0%;-;-;Bau,Baustoffe;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Aktien
07.07.2026;Microsoft Corp.;870747;1,943%;USD;-0,824%;-17,053%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
07.07.2026;Monster Beverage Corp.;A14U5Z;2,542%;USD;0,848%;30,118%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Muster SCHWEIZ Aktien
07.07.2026;MSCI Poland ETF (iShares);A1H5UP;2,018%;USD;0,125%;6,220%;-;0%;-;-;Index;Osteuropa;Aktien;5;Muster SCHWEIZ Aktien
07.07.2026;MSCI World Value ETF (Xtrackers);A1103E;4,689%;USD;1,082%;28,651%;-;0%;-;-;Index;Global;Aktien;4;Muster SCHWEIZ Aktien
07.07.2026;Novo-Nordisk AS;A3EU6F;2,647%;DKK;0,082%;3,991%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;Muster SCHWEIZ Aktien
07.07.2026;Physical Gold ETC (Invesco);A1AA5X;11,813%;EUR;-0,422%;-3,196%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;Muster SCHWEIZ Aktien
07.07.2026;Siemens AG;723610;3,315%;EUR;0,286%;8,754%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster SCHWEIZ Aktien
07.07.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;4,064%;EUR;0,386%;11,000%;-;0%;-;-;Index;Europa;Aktien;4;Muster SCHWEIZ Aktien
;;;;;;;;;;;;;;;
