Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
17.09.2026;Allianz SE;840400;3,173%;EUR;0,554%;20,883%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Comdirect 30
17.09.2026;Belgien Staat 0,0 % 22.10.31;A287RJ;5,970%;EUR;-0,118%;-1,977%;22.10.2031;0%;5,0932;3,6198%;Staat/ Governments;Europa ohne Deutschland;Renten;3;Comdirect 30
17.09.2026;Berkshire Hathaway Inc. B;A0YJQ2;3,045%;USD;0,113%;3,680%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Comdirect 30
17.09.2026;Dt. Pfandbriefbk. Green Bond IHS 5 % 05.02.27;A30WF8;5,406%;EUR;0,104%;1,899%;05.02.2027;5,0000%;0,3836;3,6784%;Financials;Deutschland;Renten;3;Comdirect 30
17.09.2026;EnBW Green Bond IHS 4,3 % 23.05.34;A3LREF;5,815%;EUR;-0,083%;-1,491%;23.05.2034;4,3000%;6,6792;4,2604%;Corporates;Deutschland;Renten;3;Comdirect 30
17.09.2026;EUR Corp. Bond SRI 3-5Y ETF (BNPP Easy);A2PP8C;9,936%;EUR;-0,123%;-1,227%;-;0%;-;-;Index;Europa;Renten;2;Comdirect 30
17.09.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;7,108%;EUR;0,044%;0,597%;31.03.2028;1,8750%;1,5130;3,8028%;Corporates;Deutschland;Renten;5;Comdirect 30
17.09.2026;Grenke Finance IHS 5,75 % 06.07.29 ;A3LY39;5,439%;EUR;0,034%;0,485%;06.07.2029;5,7500%;2,6441;4,6676%;Financials;Deutschland;Renten;3;Comdirect 30
17.09.2026;Heidelberg Materials IHS 3,75 % 31.05.32 ;A30V5U;5,368%;EUR;-0,084%;-1,612%;31.05.2032;3,7500%;5,1991;4,1112%;Corporates;Deutschland;Renten;3;Comdirect 30
17.09.2026;Hochtief IHS 4,25 % 31.05.30;A383EL;5,694%;EUR;0,007%;0,071%;31.05.2030;4,2500%;3,4682;3,9996%;Corporates;Deutschland;Renten;3;Comdirect 30
17.09.2026;Johnson & Johnson;853260;4,444%;USD;0,563%;14,235%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 30
17.09.2026;Microsoft Corp.;870747;3,014%;USD;0,161%;5,822%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Comdirect 30
17.09.2026;Philip Morris Internat. Inc.;A0NDBJ;2,933%;USD;0,575%;23,706%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 30
17.09.2026;Porsche IHS 4,25 % 27.09.30;A351SX;6,020%;EUR;0,020%;0,281%;27.09.2030;4,2500%;3,6489;4,3040%;Corporates;Deutschland;Renten;3;Comdirect 30
17.09.2026;Shell PLC;A3C99G;3,826%;GBP;0,993%;34,605%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Europa ohne Deutschland;Aktien;5;Comdirect 30
17.09.2026;Walmart Inc.;860853;3,576%;USD;-0,040%;-1,299%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;Comdirect 30
17.09.2026;Waste Management Inc.;893579;2,424%;USD;0,012%;0,219%;-;0%;-;-;Versorger;Nordamerika;Aktien;5;Comdirect 30
17.09.2026;XETRA Gold;A0S9GB;12,828%;EUR;0,774%;1,487%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Comdirect 30
;;;;;;;;;;;;;;;
