Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
06.07.2026;Deutschland Staatsanl. ETF 5-10 J. (Deka);ETFL20;8,534%;EUR;0,068%;0,756%;-;0%;-;-;Staat/ Governments;Deutschland;Renten;3;ETF Muster 40/60 ausgew.
06.07.2026;Environmental Impact 100 ETF (Rize);A3CN9S;3,303%;Sonstige Währungen;0,476%;16,163%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ETF Muster 40/60 ausgew.
06.07.2026;EUR Corp. Bond SRI 3-5Y ETF (BNPP Easy);A2PP8C;9,176%;EUR;-0,133%;-1,398%;-;0%;-;-;Index;Europa;Renten;2;ETF Muster 40/60 ausgew.
06.07.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;20,841%;Sonstige Währungen;3,920%;19,060%;-;0%;-;-;Index;Global;Aktien;4;ETF Muster 40/60 ausgew.
06.07.2026;MSCI Europe SRI ETF (iShares);A1H7ZS;8,485%;EUR;0,916%;11,742%;-;0%;-;-;Index;Europa;Aktien;4;ETF Muster 40/60 ausgew.
06.07.2026;Physical Gold ETC (Invesco);A1AA5X;12,816%;EUR;-0,409%;-3,002%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;ETF Muster 40/60 ausgew.
06.07.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;3,711%;Sonstige Währungen;0,490%;14,693%;-;0%;-;-;Index;Europa;Aktien;4;ETF Muster 40/60 ausgew.
06.07.2026;Sustainable Euro Green Bond ETF (Franklin);A2PB5T;12,802%;EUR;0,153%;1,164%;-;0%;-;-;Index;Europa;Renten;3;ETF Muster 40/60 ausgew.
06.07.2026;USD Corp. Greenbond ETF EUR Hdgd (Xtrackers);DBX0KF;13,086%;EUR;-0,009%;-0,075%;-;0%;-;-;Nachhaltigkeit;Nordamerika;Renten;2;ETF Muster 40/60 ausgew.
;;;;;;;;;;;;;;;
