Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
23.08.2026;AbbVie Inc.;A1J84E;4,291%;USD;0,664%;18,504%;-;0%;-;-;Chemie,Pharma;Nordamerika;Aktien;5;ESG Muster Defensiv Plus
23.08.2026;Allianz SE;840400;2,656%;EUR;0,412%;18,074%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;ESG Muster Defensiv Plus
23.08.2026;Artificial Intelligence ETF (WisdomTree);A2N7KX;2,665%;USD;-0,334%;-11,090%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ESG Muster Defensiv Plus
23.08.2026;Commerzbank IHS 0,5 % 04.12.26;CZ45VC;4,340%;EUR;0,063%;1,439%;04.12.2026;0,5000%;0,2795;2,9334%;Financials;Deutschland;Renten;3;ESG Muster Defensiv Plus
23.08.2026;Deutschland Green Bond 0 % 15.08.31;103073;3,957%;EUR;-0,028%;-0,733%;15.08.2031;0%;4,9753;2,9513%;Staat/ Governments;Deutschland;Renten;3;ESG Muster Defensiv Plus
23.08.2026;Dt. Bahn IHS 1,875 % 24.05.30;A30VH4;3,371%;EUR;-0,004%;-0,141%;24.05.2030;1,8750%;3,6373;3,2076%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
23.08.2026;Dt. Pfandbriefbk. Green Bond IHS 5 % 05.02.27;A30WF8;1,998%;EUR;0,033%;1,597%;05.02.2027;5,0000%;0,4521;3,7908%;Financials;Deutschland;Renten;3;ESG Muster Defensiv Plus
23.08.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;2,368%;EUR;-0,015%;-0,685%;12.01.2035;3,8750%;7,2267;3,9837%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
23.08.2026;E.ON SE;ENAG99;3,229%;EUR;0,356%;11,260%;-;0%;-;-;Versorger;Deutschland;Aktien;5;ESG Muster Defensiv Plus
23.08.2026;EnBW Green Bond IHS 4,3 % 23.05.34;A3LREF;3,276%;EUR;0,013%;0,327%;23.05.2034;4,3000%;6,7538;3,9346%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
23.08.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;9,725%;USD;1,572%;18,485%;-;0%;-;-;Index;Global;Aktien;4;ESG Muster Defensiv Plus
23.08.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;1,702%;EUR;0,009%;0,511%;01.11.2028;2,0000%;2,1301;3,1456%;Financials;Nordamerika;Renten;3;ESG Muster Defensiv Plus
23.08.2026;Heidelberg Mat. Green Bd. IHS 3,95 % 19.07.34;A383EX;3,607%;EUR;0,016%;0,352%;19.07.2034;3,9500%;6,9700;4,0241%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
23.08.2026;Hochtief IHS 1,25 % 03.09.31;A2YN2V;3,026%;EUR;-0,053%;-1,684%;03.09.2031;1,2500%;4,8372;3,8877%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
23.08.2026;Japan Equity Active ETF (GS);A4135A;2,936%;JPY;-0,112%;-3,696%;-;0%;-;-;Index;Japan;Aktien;4;ESG Muster Defensiv Plus
23.08.2026;Johnson & Johnson;853260;1,995%;USD;0,032%;1,649%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster Defensiv Plus
23.08.2026;Knorr-Bremse AG;KBX100;3,137%;EUR;0,306%;10,109%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;ESG Muster Defensiv Plus
23.08.2026;London Stock Exchange GroupPLC;A0JEJF;1,414%;GBP;-0,014%;-1,047%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;ESG Muster Defensiv Plus
23.08.2026;Mercedes-Benz Green Bond IHS 3,7 % 30.05.31;A3LH6U;3,750%;EUR;-0,051%;-1,315%;30.05.2031;3,7000%;4,4306;3,5443%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
23.08.2026;Microsoft Corp.;870747;2,784%;USD;0,018%;0,986%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;ESG Muster Defensiv Plus
23.08.2026;Novartis AG;904278;2,401%;CHF;0,403%;19,090%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;ESG Muster Defensiv Plus
23.08.2026;Physical Gold ETC (Invesco);A1AA5X;10,366%;EUR;0,523%;5,304%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;ESG Muster Defensiv Plus
23.08.2026;Procter & Gamble Co., The;852062;2,376%;USD;-0,057%;-2,284%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster Defensiv Plus
23.08.2026;RWE Green Bond IHS 0,5 % 26.11.28;A3MP70;4,379%;EUR;0,043%;0,954%;26.11.2028;0,5000%;2,2421;3,0742%;Corporates;Deutschland;Renten;3;ESG Muster Defensiv Plus
23.08.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;5,027%;EUR;0,897%;20,953%;-;0%;-;-;Index;Europa;Aktien;4;ESG Muster Defensiv Plus
23.08.2026;US Equity Research Enhanced ETF (Fidelity);A2P0ZN;2,957%;USD;0,010%;0,301%;-;0%;-;-;Index;Nordamerika;Aktien;4;ESG Muster Defensiv Plus
;;;;;;;;;;;;;;;
