Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
23.08.2026;Allianz SE;840400;2,604%;EUR;0,403%;18,074%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;ESG Muster ausgewogen
23.08.2026;Alphabet Inc. A;A14Y6F;5,816%;USD;0,617%;10,969%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;ESG Muster ausgewogen
23.08.2026;Artificial Intelligence ETF (WisdomTree);A2N7KX;2,716%;USD;-0,337%;-11,090%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ESG Muster ausgewogen
23.08.2026;Dt. Bahn IHS 1,875 % 24.05.30;A30VH4;3,336%;EUR;-0,003%;-0,141%;24.05.2030;1,8750%;3,6373;3,2076%;Corporates;Deutschland;Renten;3;ESG Muster ausgewogen
23.08.2026;Dt. Pfandbriefbk. Green Bond IHS 5 % 05.02.27;A30WF8;1,939%;EUR;0,031%;1,597%;05.02.2027;5,0000%;0,4521;3,7908%;Financials;Deutschland;Renten;3;ESG Muster ausgewogen
23.08.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;4,002%;EUR;-0,024%;-0,685%;12.01.2035;3,8750%;7,2267;3,9837%;Corporates;Deutschland;Renten;3;ESG Muster ausgewogen
23.08.2026;E.ON SE;ENAG99;3,154%;EUR;0,345%;11,260%;-;0%;-;-;Versorger;Deutschland;Aktien;5;ESG Muster ausgewogen
23.08.2026;EnBW Green Bond IHS 4,3 % 23.05.34;A3LREF;3,175%;EUR;0,013%;0,327%;23.05.2034;4,3000%;6,7538;3,9346%;Corporates;Deutschland;Renten;3;ESG Muster ausgewogen
23.08.2026;Environmental Impact 100 ETF (Rize);A3CN9S;2,898%;USD;-0,149%;-4,934%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;5;ESG Muster ausgewogen
23.08.2026;First Solar Inc.;A0LEKM;2,706%;USD;-0,565%;-17,479%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;ESG Muster ausgewogen
23.08.2026;GE Vernova Inc.;A404PC;2,139%;USD;-0,348%;-13,975%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Nordamerika;Aktien;5;ESG Muster ausgewogen
23.08.2026;Global Active ESG Equity ETF (Invesco);A2PHJT;10,728%;USD;1,718%;18,485%;-;0%;-;-;Index;Global;Aktien;4;ESG Muster ausgewogen
23.08.2026;Hochtief IHS 1,25 % 03.09.31;A2YN2V;2,947%;EUR;-0,052%;-1,684%;03.09.2031;1,2500%;4,8372;3,8877%;Corporates;Deutschland;Renten;3;ESG Muster ausgewogen
23.08.2026;Intuitive Surgical Inc.;888024;1,278%;USD;-0,620%;-32,712%;-;0%;-;-;Prod. Gew. & Industrie;Nordamerika;Aktien;5;ESG Muster ausgewogen
23.08.2026;Japan Equity Active ETF (GS);A4135A;2,969%;JPY;-0,112%;-3,696%;-;0%;-;-;Index;Japan;Aktien;4;ESG Muster ausgewogen
23.08.2026;Johnson & Johnson;853260;2,014%;USD;0,032%;1,649%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster ausgewogen
23.08.2026;Knorr-Bremse AG;KBX100;3,084%;EUR;0,301%;10,109%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;ESG Muster ausgewogen
23.08.2026;London Stock Exchange GroupPLC;A0JEJF;1,763%;GBP;-0,016%;-1,047%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Europa ohne Deutschland;Aktien;5;ESG Muster ausgewogen
23.08.2026;Microsoft Corp.;870747;2,767%;USD;0,018%;0,986%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;ESG Muster ausgewogen
23.08.2026;MSCI World Healthcare ETF (Xtrackers);A113FD;3,166%;EUR;0,232%;8,119%;-;0%;-;-;Chemie,Pharma;Global;Aktien;4;ESG Muster ausgewogen
23.08.2026;Novartis AG;904278;2,532%;CHF;0,419%;19,090%;-;0%;-;-;Chemie,Pharma;Europa ohne Deutschland;Aktien;5;ESG Muster ausgewogen
23.08.2026;Physical Gold ETC (Invesco);A1AA5X;10,309%;EUR;0,506%;5,304%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;4;ESG Muster ausgewogen
23.08.2026;Procter & Gamble Co., The;852062;2,434%;USD;-0,056%;-2,284%;-;0%;-;-;Handel,Konsum;Nordamerika;Aktien;5;ESG Muster ausgewogen
23.08.2026;RWE Green Bond IHS 0,5 % 26.11.28;A3MP70;3,431%;EUR;0,034%;0,954%;26.11.2028;0,5000%;2,2421;3,0742%;Corporates;Deutschland;Renten;3;ESG Muster ausgewogen
23.08.2026;Schneider Electric SE;860180;3,439%;EUR;0,786%;28,352%;-;0%;-;-;Elektro;Europa ohne Deutschland;Aktien;5;ESG Muster ausgewogen
23.08.2026;Stoxx Europe Select Dividend 30 ETF (Amundi);LYX0Y9;6,255%;EUR;1,109%;20,953%;-;0%;-;-;Index;Europa;Aktien;4;ESG Muster ausgewogen
23.08.2026;US Equity Research Enhanced ETF (Fidelity);A2P0ZN;3,018%;USD;0,010%;0,301%;-;0%;-;-;Index;Nordamerika;Aktien;4;ESG Muster ausgewogen
;;;;;;;;;;;;;;;
