Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
06.07.2026;Bayer IHS 4,625 % 26.05.33 ;A351U1;4,729%;EUR;0,061%;1,264%;26.05.2033;4,6250%;6,0882;3,7504%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;BMW IHS 3,75 % 20.11.34;A4EBBT;4,903%;EUR;0,034%;0,664%;20.11.2034;3,7500%;7,2497;3,8127%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;Deutsche Börse IHS 3,25 % 24.03.31;A460QR;4,014%;EUR;0,072%;1,798%;24.03.2031;3,2500%;4,4147;3,1150%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;Deutsche Post IHS 3,0 % 25.11.31;A460PH;4,061%;EUR;0,023%;0,530%;25.11.2031;3,0000%;4,9751;3,1715%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;Dt. Bahn IHS 1,875 % 24.05.30;A30VH4;4,408%;EUR;0,024%;0,517%;24.05.2030;1,8750%;3,7693;2,9104%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;Dt. Telekom IHS 1,375 % 05.07.34;A2YNSK;3,994%;EUR;0,095%;2,363%;05.07.2034;1,3750%;7,6085;3,3355%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;E.ON Green Bond IHS 3,875 % 12.01.35;A30V8B;3,541%;EUR;0,036%;0,976%;12.01.2035;3,8750%;7,3679;3,6742%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;EnBW Green Bond IHS 4,049 % 22.11.29;A3LBKC;4,514%;EUR;0,036%;0,778%;22.11.2029;4,0490%;3,1586;3,1426%;Corporates;Europa ohne Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;Fraport IHS 1,875 % 31.03.28;A3E5F0;3,570%;EUR;0,037%;1,035%;31.03.2028;1,8750%;1,7130;3,0895%;Corporates;Deutschland;Renten;5;Muster konservativ cVV
06.07.2026;Fresenius IHS 0,5 % 01.10.28;A3KN0S;4,444%;EUR;0,037%;0,808%;01.10.2028;0,5000%;2,2203;3,0463%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;4,656%;EUR;0,038%;0,782%;01.11.2028;2,0000%;2,2618;2,8372%;Financials;Nordamerika;Renten;3;Muster konservativ cVV
06.07.2026;Grenke Finance IHS 5,75 % 06.07.29 ;A3LY39;4,974%;EUR;0,086%;1,732%;06.07.2029;5,7500%;2,8449;3,8798%;Financials;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;Heidelberg Materials IHS 3,75 % 31.05.32 ;A30V5U;4,255%;EUR;0,048%;1,111%;31.05.2032;3,7500%;5,4044;3,4259%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;Hochtief IHS 1,25 % 03.09.31;A2YN2V;3,857%;EUR;-0,037%;-0,982%;03.09.2031;1,2500%;4,9699;3,6341%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;KfW staatsg. Green Bond IHS 2,875 % 31.03.32;A38J3W;3,650%;EUR;0,034%;0,930%;31.03.2032;2,8750%;5,3348;2,8892%;staatsgarantiert;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;Knorr Bremse Green Bond IHS 3,25 % 30.09.32;A383RY;3,873%;EUR;0,063%;1,604%;30.09.2032;3,2500%;5,6265;3,1439%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;NordLB Green Bond IHS 4,875 % 11.07.28;NLB4RS;4,520%;EUR;0,066%;1,448%;11.07.2028;4,8750%;1,8788;2,7846%;Financials;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;Porsche IHS 4,25 % 27.09.30;A351SX;4,578%;EUR;0,070%;1,515%;27.09.2030;4,2500%;3,8522;3,7438%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;RCI Banque IHS 4,875 % 02.10.29;A3LNYD;4,541%;EUR;0,041%;0,881%;02.10.2029;4,8750%;2,9816;3,5605%;Financials;Europa ohne Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;RWE Green Bond IHS 0,5 % 26.11.28;A3MP70;4,822%;EUR;0,055%;1,139%;26.11.2028;0,5000%;2,3737;2,8223%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;VW Green Bond IHS 3,875 % 10.09.30;A383ET;4,821%;EUR;0,046%;0,933%;10.09.2030;3,8750%;3,8329;3,5323%;Corporates;Deutschland;Renten;3;Muster konservativ cVV
06.07.2026;XETRA Gold;A0S9GB;8,198%;EUR;-0,183%;-2,883%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Muster konservativ cVV
;;;;;;;;;;;;;;;
