Portfolio Name;Datum;Performance [%] (Intervall);Performance (Intervall);Performance [%] (kumuliert);Performance (kumuliert);Benchmark Performance [%] (Intervall);Währung
Muster FFPB Pro Dividende;08.02.2025;0,0000013108;1,41;0,0730708469;73.070,85;0;EUR
Muster FFPB Pro Dividende;09.02.2025;0,0000013108;1,41;0,0730722535;73.072,25;0;EUR
Muster FFPB Pro Dividende;10.02.2025;0,0041004643;4.400,09;0,0774723480;77.472,35;0,003123345;EUR
Muster FFPB Pro Dividende;11.02.2025;0,0066868203;7.204,86;0,0846772119;84.677,21;0,001223596;EUR
Muster FFPB Pro Dividende;12.02.2025;-0,0024587371;-2.666,94;0,0820102758;82.010,28;0,001785845;EUR
Muster FFPB Pro Dividende;13.02.2025;0,0066993501;7.248,77;0,0892590414;89.259,04;0,004103162;EUR
Muster FFPB Pro Dividende;14.02.2025;-0,0079790045;-8.691,20;0,0805678387;80.567,84;-0,000892760;EUR
Muster FFPB Pro Dividende;15.02.2025;0,0000013017;1,41;0,0805692452;80.569,25;0;EUR
Muster FFPB Pro Dividende;16.02.2025;0,0000013017;1,41;0,0805706518;80.570,65;0;EUR
Muster FFPB Pro Dividende;17.02.2025;0,0065976763;7.129,26;0,0876999071;87.699,91;0,003866109;EUR
Muster FFPB Pro Dividende;18.02.2025;0,0077926123;8.476,02;0,0961759308;96.175,93;0,008032459;EUR
Muster FFPB Pro Dividende;19.02.2025;-0,0043314985;-4.748,08;0,0914278465;91.427,85;-0,003379624;EUR
Muster FFPB Pro Dividende;20.02.2025;-0,0048174590;-5.257,91;0,0861699376;86.169,94;-0,004469303;EUR
Muster FFPB Pro Dividende;21.02.2025;0,0052320011;5.682,84;0,0918527799;91.852,78;0,003850983;EUR
Muster FFPB Pro Dividende;22.02.2025;0,0000012882;1,41;0,0918541864;91.854,19;0;EUR
Muster FFPB Pro Dividende;23.02.2025;0,0000012882;1,41;0,0918555930;91.855,59;0;EUR
Muster FFPB Pro Dividende;24.02.2025;0,0021124281;2.306,47;0,0941620594;94.162,06;0,002514890;EUR
Muster FFPB Pro Dividende;25.02.2025;0,0048603305;5.317,99;0,0994800487;99.480,05;0,004706909;EUR
Muster FFPB Pro Dividende;26.02.2025;0,0067220462;7.390,76;0,1068708044;106.870,80;0,009812089;EUR
Muster FFPB Pro Dividende;27.02.2025;0,0020706337;2.291,92;0,1091627283;109.162,73;-0,000625214;EUR
Muster FFPB Pro Dividende;28.02.2025;0,0061283747;6.797,36;0,1159600931;115.960,09;0,001202106;EUR
Muster FFPB Pro Dividende;01.03.2025;0,0000012604;1,41;0,1159614997;115.961,50;0;EUR
Muster FFPB Pro Dividende;02.03.2025;0,0000012604;1,41;0,1159629062;115.962,91;0;EUR
Muster FFPB Pro Dividende;03.03.2025;0,0055381113;6.180,33;0,1221432330;122.143,23;0,001863570;EUR
Muster FFPB Pro Dividende;04.03.2025;-0,0238084360;-26.716,48;0,0954267576;95.426,76;-0,019536989;EUR
Muster FFPB Pro Dividende;05.03.2025;0,0017493179;1.916,25;0,0973430072;97.343,01;0,006526568;EUR
Muster FFPB Pro Dividende;06.03.2025;0,0016276944;1.786,14;0,0991291464;99.129,15;0,011088067;EUR
Muster FFPB Pro Dividende;07.03.2025;0,0064558299;7.095,79;0,1062249371;106.224,94;0,000177813;EUR
Muster FFPB Pro Dividende;08.03.2025;0,0000012715;1,41;0,1062263437;106.226,34;0;EUR
Muster FFPB Pro Dividende;09.03.2025;0,0000012715;1,41;0,1062277503;106.227,75;0;EUR
Muster FFPB Pro Dividende;10.03.2025;-0,0063720067;-7.048,89;0,0991788596;99.178,86;-0,004950050;EUR
Muster FFPB Pro Dividende;11.03.2025;-0,0212831495;-23.393,99;0,0757848716;75.784,87;-0,013073746;EUR
Muster FFPB Pro Dividende;12.03.2025;0,0045394246;4.883,44;0,0806683159;80.668,32;0,003969531;EUR
Muster FFPB Pro Dividende;13.03.2025;0,0013943694;1.506,85;0,0821751667;82.175,17;-0,001859171;EUR
Muster FFPB Pro Dividende;14.03.2025;0,0064488810;6.978,82;0,0891539856;89.153,99;0,008084648;EUR
Muster FFPB Pro Dividende;15.03.2025;0,0000012914;1,41;0,0891553922;89.155,39;0;EUR
Muster FFPB Pro Dividende;16.03.2025;0,0000012914;1,41;0,0891567988;89.156,80;0;EUR
Muster FFPB Pro Dividende;17.03.2025;0,0079363595;8.643,94;0,0978007387;97.800,74;0,008280772;EUR
Muster FFPB Pro Dividende;18.03.2025;0,0023200143;2.546,91;0,1003476521;100.347,65;0,007202309;EUR
Muster FFPB Pro Dividende;19.03.2025;0,0044282065;4.872,57;0,1052202188;105.220,22;0,003123457;EUR
Muster FFPB Pro Dividende;20.03.2025;-0,0034662386;-3.830,96;0,1013892618;101.389,26;-0,003267067;EUR
Muster FFPB Pro Dividende;21.03.2025;-0,0023568347;-2.595,79;0,0987934694;98.793,47;-0,001539148;EUR
Muster FFPB Pro Dividende;22.03.2025;0,0000012801;1,41;0,0987948760;98.794,88;0;EUR
Muster FFPB Pro Dividende;23.03.2025;0,0000012801;1,41;0,0987962825;98.796,28;0;EUR
Muster FFPB Pro Dividende;24.03.2025;0,0009002414;989,18;0,0997854644;99.785,46;0,000938952;EUR
Muster FFPB Pro Dividende;25.03.2025;0,0056617719;6.226,73;0,1060121988;106.012,20;0,006238753;EUR
Muster FFPB Pro Dividende;26.03.2025;0,0035493030;3.925,57;0,1099377712;109.937,77;0,002054985;EUR
Muster FFPB Pro Dividende;27.03.2025;-0,0023271040;-2.582,94;0,1073548305;107.354,83;-0,004499941;EUR
Muster FFPB Pro Dividende;28.03.2025;-0,0055457967;-6.141,16;0,1012136658;101.213,67;-0,007814921;EUR
Muster FFPB Pro Dividende;29.03.2025;0,0000012562;1,38;0,1012150492;101.215,05;0;EUR
Muster FFPB Pro Dividende;30.03.2025;0,0000012562;1,38;0,1012164326;101.216,43;0;EUR
Muster FFPB Pro Dividende;31.03.2025;-0,0030298907;-3.336,57;0,0978798671;97.879,87;-0,007737874;EUR
Muster FFPB Pro Dividende;01.04.2025;0,0032477406;3.565,63;0,1014454961;101.445,50;0,006931575;EUR
Muster FFPB Pro Dividende;02.04.2025;-0,0022072529;-2.431,17;0,0990143274;99.014,33;-0,002371506;EUR
Muster FFPB Pro Dividende;03.04.2025;-0,0251291439;-27.617,29;0,0713970382;71.397,04;-0,027795221;EUR
Muster FFPB Pro Dividende;04.04.2025;-0,0590270339;-63.241,39;0,0081556490;8.155,65;-0,045613017;EUR
Muster FFPB Pro Dividende;05.04.2025;0,0000012350;1,25;0,0081568940;8.156,89;0;EUR
Muster FFPB Pro Dividende;06.04.2025;0,0000012350;1,25;0,0081581390;8.158,14;0;EUR
Muster FFPB Pro Dividende;07.04.2025;-0,0303489142;-30.596,50;-0,0224383658;-22.438,37;-0,038114117;EUR
Muster FFPB Pro Dividende;08.04.2025;0,0109796567;10.733,29;-0,0117050747;-11.705,07;0,009468533;EUR
Muster FFPB Pro Dividende;09.04.2025;-0,0045811790;-4.527,56;-0,0162326307;-16.232,63;-0,005334904;EUR
Muster FFPB Pro Dividende;10.04.2025;0,0076226838;7.498,95;-0,0087336832;-8.733,68;0,013618391;EUR
Muster FFPB Pro Dividende;11.04.2025;-0,0029752394;-2.949,25;-0,0116829378;-11.682,94;0,001113851;EUR
Muster FFPB Pro Dividende;12.04.2025;0,0000012598;1,25;-0,0116816927;-11.681,69;0;EUR
Muster FFPB Pro Dividende;13.04.2025;0,0000012598;1,25;-0,0116804477;-11.680,45;0;EUR
Muster FFPB Pro Dividende;14.04.2025;0,0217041828;21.450,67;0,0097702205;9.770,22;0,021564330;EUR
Muster FFPB Pro Dividende;15.04.2025;0,0117900123;11.905,20;0,0216754238;21.675,42;0,013873860;EUR
Muster FFPB Pro Dividende;16.04.2025;-0,0025666209;-2.622,25;0,0190531704;19.053,17;-0,003750655;EUR
Muster FFPB Pro Dividende;17.04.2025;0,0057157605;5.824,66;0,0248778343;24.877,83;0,003920090;EUR
Muster FFPB Pro Dividende;18.04.2025;-0,0006363721;-652,20;0,0242256306;24.225,63;0;EUR
Muster FFPB Pro Dividende;19.04.2025;0,0000012156;1,25;0,0242268756;24.226,88;0;EUR
Muster FFPB Pro Dividende;20.04.2025;0,0000012156;1,25;0,0242281207;24.228,12;0;EUR
Muster FFPB Pro Dividende;21.04.2025;-0,0081322462;-8.329,28;0,0158988454;15.898,85;-0,007018400;EUR
Muster FFPB Pro Dividende;22.04.2025;0,0138387621;14.058,78;0,0299576279;29.957,63;0,016273665;EUR
Muster FFPB Pro Dividende;23.04.2025;0,0135006711;13.905,12;0,0438627471;43.862,75;0,014599844;EUR
Muster FFPB Pro Dividende;24.04.2025;-0,0029605585;-3.090,42;0,0407723304;40.772,33;0,001522962;EUR
Muster FFPB Pro Dividende;25.04.2025;0,0061066668;6.355,65;0,0471279803;47.127,98;0,004635105;EUR
Muster FFPB Pro Dividende;26.04.2025;0,0000011890;1,25;0,0471292253;47.129,23;0;EUR
Muster FFPB Pro Dividende;27.04.2025;0,0000011890;1,25;0,0471304704;47.130,47;0;EUR
Muster FFPB Pro Dividende;28.04.2025;0,0046551589;4.874,56;0,0520050291;52.005,03;0,003863797;EUR
Muster FFPB Pro Dividende;29.04.2025;0,0049424071;5.199,44;0,0572044662;57.204,47;0,007054588;EUR
Muster FFPB Pro Dividende;30.04.2025;0,0066545816;7.035,25;0,0642397196;64.239,72;0,002746011;EUR
Muster FFPB Pro Dividende;01.05.2025;-0,0037239492;-3.963,17;0,0602765450;60.276,54;-0,001484519;EUR
Muster FFPB Pro Dividende;02.05.2025;0,0109669217;11.627,97;0,0719045148;71.904,51;0,012589249;EUR
Muster FFPB Pro Dividende;03.05.2025;0,0000010325;1,11;0,0719056215;71.905,62;0;EUR
Muster FFPB Pro Dividende;04.05.2025;0,0000010325;1,11;0,0719067282;71.906,73;0;EUR
Muster FFPB Pro Dividende;05.05.2025;0,0049413207;5.296,63;0,0772033631;77.203,36;0,001081570;EUR
Muster FFPB Pro Dividende;06.05.2025;-0,0043626204;-4.699,43;0,0725039337;72.503,93;-0,002369986;EUR
Muster FFPB Pro Dividende;07.05.2025;0,0045787598;4.910,74;0,0774146716;77.414,67;0,004858488;EUR
Muster FFPB Pro Dividende;08.05.2025;-0,0030509288;-3.287,12;0,0741275561;74.127,56;0,003877050;EUR
Muster FFPB Pro Dividende;09.05.2025;0,0006271228;673,61;0,0748011660;74.801,17;0,004328094;EUR
Muster FFPB Pro Dividende;10.05.2025;0,0000010297;1,11;0,0748022727;74.802,27;0;EUR
Muster FFPB Pro Dividende;11.05.2025;0,0000010297;1,11;0,0748033794;74.803,38;0;EUR
Muster FFPB Pro Dividende;12.05.2025;0,0077662364;8.347,18;0,0831505565;83.150,56;0,014169156;EUR
Muster FFPB Pro Dividende;13.05.2025;-0,0080777968;-8.749,47;0,0744010864;74.401,09;-0,002646890;EUR
Muster FFPB Pro Dividende;14.05.2025;-0,0015656119;-1.682,10;0,0727189912;72.718,99;0,004462221;EUR
Muster FFPB Pro Dividende;15.05.2025;0,0130263548;13.973,62;0,0866926094;86.692,61;0,005672006;EUR
Muster FFPB Pro Dividende;16.05.2025;0,0056433163;6.132,55;0,0928251595;92.825,16;0,004709908;EUR
Muster FFPB Pro Dividende;17.05.2025;0,0000010127;1,11;0,0928262662;92.826,27;0;EUR
Muster FFPB Pro Dividende;18.05.2025;0,0000010127;1,11;0,0928273729;92.827,37;0;EUR
Muster FFPB Pro Dividende;19.05.2025;-0,0019612177;-2.143,27;0,0906841005;90.684,10;0,000790449;EUR
Muster FFPB Pro Dividende;20.05.2025;0,0043779719;4.774,98;0,0954590848;95.459,08;0,005402638;EUR
Muster FFPB Pro Dividende;21.05.2025;-0,0072785063;-7.973,31;0,0874857790;87.485,78;-0,003286989;EUR
Muster FFPB Pro Dividende;22.05.2025;-0,0024586969;-2.673,80;0,0848119811;84.811,98;-0,002082366;EUR
Muster FFPB Pro Dividende;23.05.2025;-0,0088377554;-9.587,30;0,0752246781;75.224,68;-0,009439849;EUR
Muster FFPB Pro Dividende;24.05.2025;0,0000010293;1,11;0,0752257848;75.225,78;0;EUR
Muster FFPB Pro Dividende;25.05.2025;0,0000010293;1,11;0,0752268915;75.226,89;0;EUR
Muster FFPB Pro Dividende;26.05.2025;0,0059659674;6.414,77;0,0816416601;81.641,66;0,005563945;EUR
Muster FFPB Pro Dividende;27.05.2025;0,0048224907;5.216,21;0,0868578670;86.857,87;0,004590468;EUR
Muster FFPB Pro Dividende;28.05.2025;-0,0064961022;-7.060,34;0,0797975271;79.797,53;-0,002364411;EUR
Muster FFPB Pro Dividende;29.05.2025;-0,0035610091;-3.845,17;0,0759523583;75.952,36;-0,001066679;EUR
Muster FFPB Pro Dividende;30.05.2025;0,0041291324;4.442,75;0,0803951080;80.395,11;0,001527100;EUR
Muster FFPB Pro Dividende;31.05.2025;0,0000010243;1,11;0,0803962147;80.396,21;0;EUR
Muster FFPB Pro Dividende;01.06.2025;0,0000010243;1,11;0,0803973214;80.397,32;0;EUR
Muster FFPB Pro Dividende;02.06.2025;-0,0008506187;-919,01;0,0794783152;79.478,32;-0,002077521;EUR
Muster FFPB Pro Dividende;03.06.2025;0,0014276664;1.541,13;0,0810194502;81.019,45;0,003227286;EUR
Muster FFPB Pro Dividende;04.06.2025;-0,0004236012;-457,92;0,0805615291;80.561,53;-0,001849803;EUR
Muster FFPB Pro Dividende;05.06.2025;-0,0007208059;-778,88;0,0797826539;79.782,65;0,000964033;EUR
Muster FFPB Pro Dividende;06.06.2025;0,0074571012;8.052,05;0,0878347024;87.834,70;0,003745863;EUR
Muster FFPB Pro Dividende;07.06.2025;0,0000010173;1,11;0,0878358091;87.835,81;0;EUR
Muster FFPB Pro Dividende;08.06.2025;0,0000010173;1,11;0,0878369158;87.836,92;0;EUR
Muster FFPB Pro Dividende;09.06.2025;-0,0033649438;-3.660,51;0,0841764058;84.176,41;0,000414085;EUR
Muster FFPB Pro Dividende;10.06.2025;-0,0025360744;-2.749,55;0,0814268537;81.426,85;-0,001338747;EUR
Muster FFPB Pro Dividende;11.06.2025;-0,0042542612;-4.600,67;0,0768261814;76.826,18;-0,002935397;EUR
Muster FFPB Pro Dividende;12.06.2025;-0,0051761279;-5.573,79;0,0712523914;71.252,39;-0,002035995;EUR
Muster FFPB Pro Dividende;13.06.2025;-0,0071604769;-7.670,68;0,0635817134;63.581,71;-0,006640843;EUR
Muster FFPB Pro Dividende;14.06.2025;0,0000017040;1,81;0,0635835257;63.583,53;0;EUR
Muster FFPB Pro Dividende;15.06.2025;0,0000017040;1,81;0,0635853381;63.585,34;0;EUR
Muster FFPB Pro Dividende;16.06.2025;0,0036140269;3.843,83;0,0674291641;67.429,16;0,004945138;EUR
Muster FFPB Pro Dividende;17.06.2025;-0,0086514355;-9.234,79;0,0581943696;58.194,37;-0,003693136;EUR
Muster FFPB Pro Dividende;18.06.2025;-0,0018132545;-1.918,78;0,0562755939;56.275,59;0,000201519;EUR
Muster FFPB Pro Dividende;19.06.2025;-0,0042009777;-4.437,39;0,0518382037;51.838,20;-0,007633024;EUR
