Portfolio Name;Datum;Performance [%] (Intervall);Performance (Intervall);Performance [%] (kumuliert);Performance (kumuliert);Benchmark Performance [%] (Intervall);Währung
Muster SCHWEIZ Substanz;23.11.2022;-0,0012264367;-1.211,83;-0,0066105978;-6.588,70;0;EUR
Muster SCHWEIZ Substanz;24.11.2022;0,0000996824;98,37;-0,0065123549;-6.490,33;0;EUR
Muster SCHWEIZ Substanz;25.11.2022;0,0000104858;10,35;-0,0065024085;-6.479,98;0;EUR
Muster SCHWEIZ Substanz;26.11.2022;0,0000086557;8,54;-0,0064938359;-6.471,44;0;EUR
Muster SCHWEIZ Substanz;27.11.2022;0,0000086556;8,54;-0,0064852633;-6.462,89;0;EUR
Muster SCHWEIZ Substanz;28.11.2022;0,0009585036;946,04;-0,0055363029;-5.516,85;0;EUR
Muster SCHWEIZ Substanz;29.11.2022;0,0012918466;1.276,28;-0,0042557912;-4.240,58;0;EUR
Muster SCHWEIZ Substanz;30.11.2022;0,0024088533;2.382,89;-0,0018644600;-1.857,68;0;EUR
Muster SCHWEIZ Substanz;01.12.2022;-0,0008610726;-853,84;-0,0027215743;-2.711,53;0;EUR
Muster SCHWEIZ Substanz;02.12.2022;-0,0007997624;-792,37;-0,0035170691;-3.503,89;0;EUR
Muster SCHWEIZ Substanz;03.12.2022;0,0000085867;8,50;-0,0035085367;-3.495,39;0;EUR
Muster SCHWEIZ Substanz;04.12.2022;0,0000085866;8,50;-0,0035000043;-3.486,89;0;EUR
Muster SCHWEIZ Substanz;05.12.2022;-0,0010361041;-1.025,72;-0,0045298190;-4.512,61;0;EUR
Muster SCHWEIZ Substanz;06.12.2022;-0,0021346579;-2.111,07;-0,0066492786;-6.623,68;0;EUR
Muster SCHWEIZ Substanz;07.12.2022;-0,0018968049;-1.871,84;-0,0085287723;-8.495,52;0;EUR
Muster SCHWEIZ Substanz;08.12.2022;0,0014928364;1.470,40;-0,0070529559;-7.025,13;0;EUR
Muster SCHWEIZ Substanz;09.12.2022;0,0018769493;1.851,49;-0,0051943649;-5.173,63;0;EUR
Muster SCHWEIZ Substanz;10.12.2022;0,0000086038;8,50;-0,0051858278;-5.165,13;0;EUR
Muster SCHWEIZ Substanz;11.12.2022;0,0000086037;8,50;-0,0051772908;-5.156,63;0;EUR
Muster SCHWEIZ Substanz;12.12.2022;-0,0017588306;-1.738,26;-0,0069228247;-6.894,89;0;EUR
Muster SCHWEIZ Substanz;13.12.2022;0,0020210216;1.993,88;-0,0049210809;-4.901,02;0;EUR
Muster SCHWEIZ Substanz;14.12.2022;0,0010951426;1.082,62;-0,0038341901;-3.818,40;0;EUR
Muster SCHWEIZ Substanz;15.12.2022;-0,0041679332;-4.124,77;-0,0079763378;-7.943,17;0;EUR
Muster SCHWEIZ Substanz;16.12.2022;-0,0028326442;-2.791,63;-0,0107800363;-10.734,80;0;EUR
Muster SCHWEIZ Substanz;17.12.2022;0,0000086351;8,49;-0,0107715146;-10.726,31;0;EUR
Muster SCHWEIZ Substanz;18.12.2022;0,0000086350;8,49;-0,0107629929;-10.717,83;0;EUR
Muster SCHWEIZ Substanz;19.12.2022;-0,0015261777;-1.499,84;-0,0122696149;-12.217,67;0;EUR
Muster SCHWEIZ Substanz;20.12.2022;0,0001053656;103,39;-0,0121662256;-12.114,28;0;EUR
