Portfolio Name;Datum;Performance [%] (Intervall);Performance (Intervall);Performance [%] (kumuliert);Performance (kumuliert);Benchmark Performance [%] (Intervall);Währung
Muster Dynamic cVV;25.12.2018;0,0008839870;783,93;-0,1120219659;-112.004,31;-0,004255926;EUR
Muster Dynamic cVV;26.12.2018;0,0188301042;16.713,51;-0,0953062207;-95.290,80;0,031413042;EUR
Muster Dynamic cVV;27.12.2018;-0,0071884509;-6.500,58;-0,1018082632;-101.791,38;0,006753449;EUR
Muster Dynamic cVV;28.12.2018;0,0124354706;11.162,96;-0,0906440152;-90.628,42;0,001708814;EUR
Muster Dynamic cVV;29.12.2018;0;0;-0,0906440152;-90.628,42;0;EUR
Muster Dynamic cVV;30.12.2018;0;0;-0,0906440152;-90.628,42;0;EUR
Muster Dynamic cVV;31.12.2018;0,0030431351;2.765,70;-0,0878783626;-87.862,72;0,007267131;EUR
Muster Dynamic cVV;01.01.2019;-0,0002789118;-254,26;-0,0881331753;-88.116,98;0,000013668;EUR
Muster Dynamic cVV;02.01.2019;0,0044009782;4.010,64;-0,0841223168;-84.106,33;0,005297007;EUR
Muster Dynamic cVV;03.01.2019;-0,0195215997;-17.868,47;-0,1019948014;-101.974,81;-0,018112003;EUR
Muster Dynamic cVV;04.01.2019;0,0241515919;21.674,84;-0,0803161827;-80.299,97;0,025943496;EUR
Muster Dynamic cVV;05.01.2019;0;0;-0,0803161827;-80.299,97;0;EUR
Muster Dynamic cVV;06.01.2019;0;0;-0,0803161827;-80.299,97;0;EUR
Muster Dynamic cVV;07.01.2019;0,0016315661;1.499,61;-0,0788167138;-78.800,36;0,003605200;EUR
Muster Dynamic cVV;08.01.2019;0,0105453680;9.708,32;-0,0691067582;-69.092,04;0,010115479;EUR
Muster Dynamic cVV;09.01.2019;-0,0018507325;-1.721,80;-0,0708292992;-70.813,83;0,001765983;EUR
Muster Dynamic cVV;10.01.2019;0,0017434008;1.618,94;-0,0692103634;-69.194,89;0,002523833;EUR
Muster Dynamic cVV;11.01.2019;0,0030717432;2.857,43;-0,0663526319;-66.337,47;0,003564700;EUR
Muster Dynamic cVV;12.01.2019;0;0;-0,0663526319;-66.337,47;0;EUR
Muster Dynamic cVV;13.01.2019;0;0;-0,0663526319;-66.337,47;0;EUR
Muster Dynamic cVV;14.01.2019;-0,0024965727;-2.329,52;-0,0686830197;-68.666,98;-0,003733516;EUR
Muster Dynamic cVV;15.01.2019;0,0089942643;8.371,48;-0,0603098727;-60.295,51;0,011016554;EUR
Muster Dynamic cVV;16.01.2019;0,0048842747;4.586,25;-0,0557229043;-55.709,26;0,004811662;EUR
Muster Dynamic cVV;17.01.2019;0,0041365704;3.902,60;-0,0518197767;-51.806,66;0,005954141;EUR
Muster Dynamic cVV;18.01.2019;0,0171041809;16.203,48;-0,0356124757;-35.603,18;0,013888231;EUR
Muster Dynamic cVV;19.01.2019;0;0;-0,0356124757;-35.603,18;0;EUR
Muster Dynamic cVV;20.01.2019;0;0;-0,0356124757;-35.603,18;0;EUR
Muster Dynamic cVV;21.01.2019;0,0030666289;2.954,83;-0,0326571263;-32.648,35;0,000092911;EUR
Muster Dynamic cVV;22.01.2019;-0,0053264721;-5.148,03;-0,0378068269;-37.796,38;-0,010179775;EUR
Muster Dynamic cVV;23.01.2019;0,0023775436;2.285,65;-0,0355208038;-35.510,72;-0,001315135;EUR
Muster Dynamic cVV;24.01.2019;0,0031911812;3.075,14;-0,0324450258;-32.435,58;0,003809347;EUR
Muster Dynamic cVV;25.01.2019;0,0036344193;3.513,44;-0,0289307708;-28.922,15;0,005451547;EUR
Muster Dynamic cVV;26.01.2019;0;0;-0,0289307708;-28.922,15;0;EUR
Muster Dynamic cVV;27.01.2019;0;0;-0,0289307708;-28.922,15;0;EUR
Muster Dynamic cVV;28.01.2019;-0,0015008505;-1.456,16;-0,0303875759;-30.378,31;-0,009591076;EUR
Muster Dynamic cVV;29.01.2019;0,0014592586;1.413,68;-0,0289736541;-28.964,63;0,002004800;EUR
Muster Dynamic cVV;30.01.2019;0,0072360209;7.020,26;-0,0219513477;-21.944,37;0,009805045;EUR
Muster Dynamic cVV;31.01.2019;0,0029254424;2.858,75;-0,0190918089;-19.085,61;0,004413412;EUR
Muster Dynamic cVV;01.02.2019;-0,0006294661;-616,92;-0,0197090472;-19.702,53;0,001086872;EUR
Muster Dynamic cVV;02.02.2019;0;0;-0,0197090472;-19.702,53;0;EUR
Muster Dynamic cVV;03.02.2019;0;0;-0,0197090472;-19.702,53;0;EUR
Muster Dynamic cVV;04.02.2019;0,0031105462;3.046,61;-0,0166615327;-16.655,92;0,007516284;EUR
Muster Dynamic cVV;05.02.2019;0,0100023875;9.827,26;-0,0068310041;-6.828,66;0,008305478;EUR
Muster Dynamic cVV;06.02.2019;0,0046486504;4.612,94;-0,0022164936;-2.215,72;0,000694502;EUR
Muster Dynamic cVV;07.02.2019;-0,0104944002;-10.462,20;-0,0126824107;-12.677,92;-0,007894953;EUR
Muster Dynamic cVV;08.02.2019;-0,0140022504;-13.812,79;-0,0265002412;-26.490,71;-0,000695154;EUR
Muster Dynamic cVV;09.02.2019;0;0;-0,0265002412;-26.490,71;0;EUR
Muster Dynamic cVV;10.02.2019;0;0;-0,0265002412;-26.490,71;0;EUR
Muster Dynamic cVV;11.02.2019;0,0070346195;6.842,27;-0,0196556173;-19.648,44;0,005139589;EUR
Muster Dynamic cVV;12.02.2019;0,0100061542;9.801,02;-0,0098510740;-9.847,43;0,009531805;EUR
Muster Dynamic cVV;13.02.2019;0,0052340127;5.178,01;-0,0046711719;-4.669,42;0,004804771;EUR
Muster Dynamic cVV;14.02.2019;-0,0048418506;-4.815,11;-0,0094881422;-9.484,53;-0,001425923;EUR
Muster Dynamic cVV;15.02.2019;0,0111363944;11.020,80;0,0015368598;1.536,27;0,010319808;EUR
Muster Dynamic cVV;16.02.2019;0;0;0,0015368598;1.536,27;0;EUR
Muster Dynamic cVV;17.02.2019;0;0;0,0015368598;1.536,27;0;EUR
Muster Dynamic cVV;18.02.2019;0,0022228957;2.224,32;0,0037620586;3.760,59;-0,000938335;EUR
Muster Dynamic cVV;19.02.2019;-0,0007557835;-757,95;0,0030038287;3.002,64;-0,000844119;EUR
Muster Dynamic cVV;20.02.2019;0,0015472013;1.550,46;0,0045549283;4.553,10;0,002440923;EUR
Muster Dynamic cVV;21.02.2019;-0,0014314260;-1.436,66;0,0031177052;3.116,44;-0,002843565;EUR
Muster Dynamic cVV;22.02.2019;0,0038636940;3.872,27;0,0069915892;6.988,71;0,005295738;EUR
Muster Dynamic cVV;23.02.2019;0;0;0,0069915892;6.988,71;0;EUR
Muster Dynamic cVV;24.02.2019;0;0;0,0069915892;6.988,71;0;EUR
Muster Dynamic cVV;25.02.2019;0,0017512053;1.759,68;0,0087521446;8.748,39;0,001626645;EUR
Muster Dynamic cVV;26.02.2019;0,0002250310;226,52;0,0089789093;8.974,91;-0,001033264;EUR
Muster Dynamic cVV;27.02.2019;-0,0023460189;-2.362,03;0,0066159337;6.612,88;-0,001907000;EUR
Muster Dynamic cVV;28.02.2019;-0,0018705338;-1.878,88;0,0047362586;4.733,99;-0,003393977;EUR
Muster Dynamic cVV;01.03.2019;0,0114971022;11.526,82;0,0162688540;16.260,81;0,004993895;EUR
Muster Dynamic cVV;02.03.2019;0;0;0,0162688540;16.260,81;0;EUR
Muster Dynamic cVV;03.03.2019;0;0;0,0162688540;16.260,81;0;EUR
Muster Dynamic cVV;04.03.2019;-0,0042137409;-4.273,20;0,0119937246;11.987,61;0,002973149;EUR
Muster Dynamic cVV;05.03.2019;-0,0010523434;-1.062,70;0,0109306532;10.924,91;0,000026519;EUR
Muster Dynamic cVV;06.03.2019;-0,0022379987;-2.257,64;0,0086719586;8.667,27;-0,005277216;EUR
Muster Dynamic cVV;07.03.2019;-0,0040459722;-4.072,34;0,0045974811;4.594,93;-0,000718203;EUR
Muster Dynamic cVV;08.03.2019;-0,0037757059;-3.784,94;0,0008104507;809,99;-0,005256735;EUR
Muster Dynamic cVV;09.03.2019;0;0;0,0008104507;809,99;0;EUR
Muster Dynamic cVV;10.03.2019;0;0;0,0008104507;809,99;0;EUR
Muster Dynamic cVV;11.03.2019;0,0119574195;11.940,53;0,0127579751;12.750,52;0,012419575;EUR
Muster Dynamic cVV;12.03.2019;-0,0015542875;-1.570,65;0,0111865692;11.179,87;-0,000291396;EUR
Muster Dynamic cVV;13.03.2019;0,0047706276;4.813,36;0,0160030445;15.993,23;0,002782843;EUR
Muster Dynamic cVV;14.03.2019;0,0051494188;5.220,33;0,0212268787;21.213,56;0,000756275;EUR
Muster Dynamic cVV;15.03.2019;0,0018314857;1.866,27;0,0230946387;23.079,83;0,004031472;EUR
Muster Dynamic cVV;16.03.2019;0;0;0,0230946387;23.079,83;0;EUR
Muster Dynamic cVV;17.03.2019;0;0;0,0230946387;23.079,83;0;EUR
Muster Dynamic cVV;18.03.2019;0,0011153089;1.138,57;0,0242342712;24.218,40;0,003348350;EUR
Muster Dynamic cVV;19.03.2019;0,0034452480;3.521,03;0,0277579806;27.739,43;0,000360662;EUR
Muster Dynamic cVV;20.03.2019;-0,0107908153;-11.065,69;0,0166851117;16.673,73;-0,004438531;EUR
Muster Dynamic cVV;21.03.2019;0,0091645652;9.296,61;0,0259884072;25.970,34;0,006766960;EUR
Muster Dynamic cVV;22.03.2019;-0,0122422655;-12.532,46;0,0134474045;13.437,88;-0,008801809;EUR
Muster Dynamic cVV;23.03.2019;0;0;0,0134474045;13.437,88;0;EUR
Muster Dynamic cVV;24.03.2019;0;0;0,0134474045;13.437,88;0;EUR
Muster Dynamic cVV;25.03.2019;-0,0040000744;-4.044,76;0,0093998960;9.393,12;-0,007177821;EUR
Muster Dynamic cVV;26.03.2019;0,0069991282;7.048,62;0,0164538168;16.441,73;0,011208501;EUR
Muster Dynamic cVV;27.03.2019;0,0018834814;1.910,07;0,0183655328;18.351,81;-0,001568830;EUR
Muster Dynamic cVV;28.03.2019;0,0091908363;9.332,86;0,0277058544;27.684,67;0,002066469;EUR
Muster Dynamic cVV;29.03.2019;0,0095618309;9.797,99;0,0375120116;37.482,66;0,006580474;EUR
Muster Dynamic cVV;30.03.2019;0;0;0,0375120116;37.482,66;0;EUR
Muster Dynamic cVV;31.03.2019;0;0;0,0375120116;37.482,66;0;EUR
Muster Dynamic cVV;01.04.2019;0,0123128450;12.737,12;0,0502600002;50.219,78;0,012086805;EUR
Muster Dynamic cVV;02.04.2019;0,0011908952;1.247,10;0,0515090015;51.466,88;0,002687156;EUR
Muster Dynamic cVV;03.04.2019;0,0033407222;3.502,55;0,0550153712;54.969,44;0,001814226;EUR
Muster Dynamic cVV;04.04.2019;0,0046756954;4.918,57;0,0599390728;59.888,01;0,001031964;EUR
Muster Dynamic cVV;05.04.2019;0,0023176796;2.432,20;0,0623779674;62.320,21;0,002731296;EUR
Muster Dynamic cVV;06.04.2019;0;0;0,0623779674;62.320,21;0;EUR
Muster Dynamic cVV;07.04.2019;0;0;0,0623779674;62.320,21;0;EUR
Muster Dynamic cVV;08.04.2019;-0,0004251210;-447,16;0,0619349121;61.873,05;-0,002006084;EUR
Muster Dynamic cVV;09.04.2019;-0,0060177758;-6.327,07;0,0556055171;55.545,98;-0,005520648;EUR
Muster Dynamic cVV;10.04.2019;-0,0009088751;-949,84;0,0546585317;54.596,14;0,004195021;EUR
Muster Dynamic cVV;11.04.2019;-0,0004904943;-512,13;0,0541495888;54.084,01;-0,002126194;EUR
Muster Dynamic cVV;12.04.2019;-0,0011885740;-1.240,40;0,0529113167;52.843,61;0,001842344;EUR
Muster Dynamic cVV;13.04.2019;0;0;0,0529113167;52.843,61;0;EUR
Muster Dynamic cVV;14.04.2019;0;0;0,0529113167;52.843,61;0;EUR
Muster Dynamic cVV;15.04.2019;-0,0013000234;-1.355,10;0,0515579707;51.488,50;0,001209380;EUR
Muster Dynamic cVV;16.04.2019;-0,0021470286;-2.235,08;0,0493231651;49.253,42;0,001738851;EUR
Muster Dynamic cVV;17.04.2019;-0,0122817358;-12.751,36;0,0365562950;36.502,06;-0,001212473;EUR
Muster Dynamic cVV;18.04.2019;0,0042203456;4.327,91;0,0408934406;40.829,97;0,004906490;EUR
Muster Dynamic cVV;19.04.2019;-0,0005699750;-586,97;0,0403082887;40.243,00;0,000070850;EUR
Muster Dynamic cVV;20.04.2019;0;0;0,0403082887;40.243,00;0;EUR
Muster Dynamic cVV;21.04.2019;0;0;0,0403082887;40.243,00;0;EUR
Muster Dynamic cVV;22.04.2019;-0,0025807318;-2.656,16;0,0376503328;37.586,84;-0,000457689;EUR
Muster Dynamic cVV;23.04.2019;0,0206006002;21.131,97;0,0588221912;58.718,81;0,010235925;EUR
Muster Dynamic cVV;24.04.2019;0,0104941820;10.986,63;0,0698330738;69.705,44;-0,002166862;EUR
Muster Dynamic cVV;25.04.2019;-0,0029384188;-3.108,59;0,0667234180;66.596,85;0,003652159;EUR
Muster Dynamic cVV;26.04.2019;0,0038778570;4.090,38;0,0708264133;70.687,23;0,002240273;EUR
Muster Dynamic cVV;27.04.2019;0;0;0,0708264133;70.687,23;0;EUR
Muster Dynamic cVV;28.04.2019;0;0;0,0708264133;70.687,23;0;EUR
Muster Dynamic cVV;29.04.2019;0,0005822955;616,59;0,0714490357;71.303,82;0,000501866;EUR
Muster Dynamic cVV;30.04.2019;-0,0014576470;-1.543,66;0,0699071279;69.760,16;-0,002245705;EUR
Muster Dynamic cVV;01.05.2019;-0,0009255083;-978,69;0,0689311354;68.781,47;-0,006934635;EUR
Muster Dynamic cVV;02.05.2019;-0,0028203153;-2.979,49;0,0659496742;65.801,98;0,000965840;EUR
Muster Dynamic cVV;03.05.2019;0,0119160407;12.543,86;0,0785273944;78.345,84;0,007345258;EUR
Muster Dynamic cVV;04.05.2019;0;0;0,0785273944;78.345,84;0;EUR
Muster Dynamic cVV;05.05.2019;0;0;0,0785273944;78.345,84;0;EUR
Muster Dynamic cVV;06.05.2019;-0,0083684903;-8.902,99;0,0696093968;69.442,85;-0,005768360;EUR
Muster Dynamic cVV;07.05.2019;-0,0069131863;-7.293,18;0,0623036861;62.149,67;-0,013765804;EUR
Muster Dynamic cVV;08.05.2019;0,0034427328;3.606,86;0,0659246709;65.756,53;-0,002931656;EUR
Muster Dynamic cVV;09.05.2019;-0,0067079895;-7.050,39;0,0588609101;58.706,14;-0,008340216;EUR
Muster Dynamic cVV;10.05.2019;-0,0004311395;-450,11;0,0584141821;58.256,03;0,002014896;EUR
Muster Dynamic cVV;11.05.2019;0;0;0,0584141821;58.256,03;0;EUR
Muster Dynamic cVV;12.05.2019;0;0;0,0584141821;58.256,03;0;EUR
Muster Dynamic cVV;13.05.2019;-0,0198618707;-20.723,36;0,0376375086;37.532,67;-0,018660508;EUR
Muster Dynamic cVV;14.05.2019;0,0071277370;7.289,18;0,0449505270;44.821,86;0,008677063;EUR
Muster Dynamic cVV;15.05.2019;0,0016218708;1.670,43;0,0466293091;46.492,29;0,006038906;EUR
Muster Dynamic cVV;16.05.2019;0,0120430091;12.423,69;0,0590940686;58.915,98;0,009900249;EUR
Muster Dynamic cVV;17.05.2019;0,0030995900;3.235,49;0,0623440507;62.151,47;-0,002754349;EUR
Muster Dynamic cVV;18.05.2019;0;0;0,0623440507;62.151,47;0;EUR
Muster Dynamic cVV;19.05.2019;0;0;0,0623440507;62.151,47;0;EUR
Muster Dynamic cVV;20.05.2019;-0,0094814581;-9.927,84;0,0523893563;52.223,62;-0,006093962;EUR
Muster Dynamic cVV;21.05.2019;0,0075990463;7.880,51;0,0602993678;60.104,14;0,004700060;EUR
Muster Dynamic cVV;22.05.2019;0,0048145348;5.030,81;0,0653513196;65.134,94;-0,000316456;EUR
Muster Dynamic cVV;23.05.2019;-0,0140678709;-14.770,58;0,0505353447;50.364,37;-0,011165342;EUR
Muster Dynamic cVV;24.05.2019;0,0011211368;1.160,58;0,0517035741;51.524,94;-0,001211476;EUR
Muster Dynamic cVV;25.05.2019;0;0;0,0517035741;51.524,94;0;EUR
Muster Dynamic cVV;26.05.2019;0;0;0,0517035741;51.524,94;0;EUR
Muster Dynamic cVV;27.05.2019;0,0021677486;2.246,53;0,0539617156;53.771,47;0,001742954;EUR
Muster Dynamic cVV;28.05.2019;-0,0057461984;-5.967,93;0,0479760308;47.803,54;-0,004053892;EUR
Muster Dynamic cVV;29.05.2019;-0,0190115020;-19.631,65;0,0282754974;28.171,89;-0,006684599;EUR
Muster Dynamic cVV;30.05.2019;0,0032504239;3.292,28;0,0315820633;31.464,16;0,002253412;EUR
Muster Dynamic cVV;31.05.2019;-0,0136436754;-13.864,27;0,0176670500;17.599,89;-0,011302891;EUR
Muster Dynamic cVV;01.06.2019;0;0;0,0176670500;17.599,89;0;EUR
Muster Dynamic cVV;02.06.2019;0;0;0,0176670500;17.599,89;0;EUR
Muster Dynamic cVV;03.06.2019;0,0016651522;1.668,99;0,0193437121;19.268,88;-0,005752852;EUR
Muster Dynamic cVV;04.06.2019;0,0125324130;12.582,20;0,0319769090;31.851,09;0,013090287;EUR
Muster Dynamic cVV;05.06.2019;0,0061756656;6.277,90;0,0382821371;38.128,99;0,006148716;EUR
Muster Dynamic cVV;06.06.2019;-0,0026817221;-2.742,95;0,0355304820;35.386,04;0,002159659;EUR
Muster Dynamic cVV;07.06.2019;0,0058591070;5.976,82;0,0415343722;41.362,85;0,005884781;EUR
Muster Dynamic cVV;08.06.2019;0;0;0,0415343722;41.362,85;0;EUR
Muster Dynamic cVV;09.06.2019;0;0;0,0415343722;41.362,85;0;EUR
Muster Dynamic cVV;10.06.2019;0,0041055946;4.212,61;0,0457673709;45.575,47;0,006051333;EUR
Muster Dynamic cVV;11.06.2019;0,0031148315;3.209,15;0,0489931167;48.784,61;0,002028328;EUR
Muster Dynamic cVV;12.06.2019;-0,0028474746;-2.942,83;0,0460405745;45.841,78;-0,003016915;EUR
Muster Dynamic cVV;13.06.2019;0,0073942247;7.620,09;0,0536970134;53.461,87;0,005454774;EUR
Muster Dynamic cVV;14.06.2019;-0,0012530565;-1.300,88;0,0523936029;52.160,99;0,001407179;EUR
Muster Dynamic cVV;15.06.2019;0;0;0,0523936029;52.160,99;0;EUR
Muster Dynamic cVV;16.06.2019;0;0;0,0523936029;52.160,99;0;EUR
Muster Dynamic cVV;17.06.2019;0,0043788052;4.540,16;0,0569574484;56.701,15;-0,000130512;EUR
Muster Dynamic cVV;18.06.2019;0,0187826516;19.560,06;0,0766104944;76.261,21;0,013063270;EUR
Muster Dynamic cVV;19.06.2019;-0,0026364522;-2.797,14;0,0738048962;73.464,07;0,002279002;EUR
Muster Dynamic cVV;20.06.2019;0,0013796173;1.459,82;0,0752758913;74.923,88;0,003313425;EUR
Muster Dynamic cVV;21.06.2019;-0,0044443618;-4.709,22;0,0705486316;70.214,67;-0,004981325;EUR
Muster Dynamic cVV;22.06.2019;0;0;0,0705486316;70.214,67;0;EUR
Muster Dynamic cVV;23.06.2019;0;0;0,0705486316;70.214,67;0;EUR
Muster Dynamic cVV;24.06.2019;-0,0036870909;-3.889,45;0,0666444925;66.325,21;-0,006054239;EUR
Muster Dynamic cVV;25.06.2019;-0,0011245628;-1.181,91;0,0654606005;65.143,30;-0,006017378;EUR
