Portfolio Name;Datum;Performance [%] (Intervall);Performance (Intervall);Performance [%] (kumuliert);Performance (kumuliert);Benchmark Performance [%] (Intervall);Risiko freier Zins
Muster SCHWEIZ Aktien;27.10.2022;0,0006477415;620,52;-0,0414299158;-41.430,94;0;0,01605000
Muster SCHWEIZ Aktien;28.10.2022;0,0019566903;1.875,67;-0,0395542910;-39.555,27;0;0,01641000
Muster SCHWEIZ Aktien;29.10.2022;0;0;-0,0395542910;-39.555,27;0;0,01641000
Muster SCHWEIZ Aktien;30.10.2022;0;0;-0,0395542910;-39.555,27;0;0,01641000
Muster SCHWEIZ Aktien;31.10.2022;0,0038062883;3.655,82;-0,0358985578;-35.899,44;0;0,01704000
Muster SCHWEIZ Aktien;01.11.2022;0,0022113785;2.132,05;-0,0337665646;-33.767,40;0;0,01737000
Muster SCHWEIZ Aktien;02.11.2022;-0,0019747973;-1.908,16;-0,0356746797;-35.675,56;0;0,01726000
Muster SCHWEIZ Aktien;03.11.2022;0,0015491894;1.493,96;-0,0341807571;-34.181,60;0;0,01732000
Muster SCHWEIZ Aktien;04.11.2022;-0,0019684785;-1.901,24;-0,0360819515;-36.082,84;0;0,01734000
Muster SCHWEIZ Aktien;05.11.2022;0;0;-0,0360819515;-36.082,84;0;0,01734000
Muster SCHWEIZ Aktien;06.11.2022;0;0;-0,0360819515;-36.082,84;0;0,01734000
Muster SCHWEIZ Aktien;07.11.2022;-0,0001606747;-154,88;-0,0362368288;-36.237,72;0;0,01742000
Muster SCHWEIZ Aktien;08.11.2022;0,0071580911;6.898,87;-0,0293381242;-29.338,85;0;0,01791000
Muster SCHWEIZ Aktien;09.11.2022;-0,0010214632;-991,52;-0,0303296196;-30.330,37;0;0,01802000
Muster SCHWEIZ Aktien;10.11.2022;0,0161657395;15.675,83;-0,0146541809;-14.654,54;0;0,01798000
Muster SCHWEIZ Aktien;11.11.2022;0,0030291806;2.984,86;-0,0116693904;-11.669,68;0;0,01762000
Muster SCHWEIZ Aktien;12.11.2022;0,0000078894;7,80;-0,0116615931;-11.661,88;0;0,01762000
Muster SCHWEIZ Aktien;13.11.2022;0,0000078894;7,80;-0,0116537957;-11.654,08;0;0,01762000
Muster SCHWEIZ Aktien;14.11.2022;-0,0036463050;-3.603,90;-0,0152576074;-15.257,98;0;0,01791000
Muster SCHWEIZ Aktien;15.11.2022;0,0021209096;2.088,60;-0,0131690577;-13.169,38;0;0,01795000
Muster SCHWEIZ Aktien;16.11.2022;-0,0083619938;-8.252,08;-0,0214209320;-21.421,46;0;0,01803000
Muster SCHWEIZ Aktien;17.11.2022;-0,0021406860;-2.094,88;-0,0235157625;-23.516,34;0;0,01802000
Muster SCHWEIZ Aktien;18.11.2022;0,0061690774;6.024,16;-0,0174917557;-17.492,19;0;0,01821000
Muster SCHWEIZ Aktien;19.11.2022;0,0000079362;7,80;-0,0174839583;-17.484,39;0;0,01821000
Muster SCHWEIZ Aktien;20.11.2022;0,0000079361;7,80;-0,0174761609;-17.476,59;0;0,01821000
Muster SCHWEIZ Aktien;21.11.2022;0,0006817974;669,90;-0,0168062787;-16.806,69;0;0,01817000
Muster SCHWEIZ Aktien;22.11.2022;0,0011627532;1.143,24;-0,0156630671;-15.663,45;0;0,01863000
Muster SCHWEIZ Aktien;23.11.2022;0,0034116180;3.358,26;-0,0123048855;-12.305,19;0;0,01898000
Muster SCHWEIZ Aktien;24.11.2022;0,0045281602;4.472,55;-0,0078324438;-7.832,64;0;0,01908000
Muster SCHWEIZ Aktien;25.11.2022;-0,0006531310;-648,03;-0,0084804591;-8.480,67;0;0,01922000
