Portfolio Name;Datum;Performance [%] (Intervall);Performance (Intervall);Performance [%] (kumuliert);Performance (kumuliert);Benchmark Performance [%] (Intervall);Risiko freier Zins
Muster FFPB Pro Dividende;23.05.2025;-0,0088377554;-9.587,30;0,0752246781;75.224,68;-0,009439849;0,02040000
Muster FFPB Pro Dividende;24.05.2025;0,0000010293;1,11;0,0752257848;75.225,78;0;0,02040000
Muster FFPB Pro Dividende;25.05.2025;0,0000010293;1,11;0,0752268915;75.226,89;0;0,02040000
Muster FFPB Pro Dividende;26.05.2025;0,0059659674;6.414,77;0,0816416601;81.641,66;0,005563945;0,02039000
Muster FFPB Pro Dividende;27.05.2025;0,0048224907;5.216,21;0,0868578670;86.857,87;0,004590468;0,02021000
Muster FFPB Pro Dividende;28.05.2025;-0,0064961022;-7.060,34;0,0797975271;79.797,53;-0,002364411;0,02011000
Muster FFPB Pro Dividende;29.05.2025;-0,0035610091;-3.845,17;0,0759523583;75.952,36;-0,001066679;0,01996000
Muster FFPB Pro Dividende;30.05.2025;0,0041291324;4.442,75;0,0803951080;80.395,11;0,001527100;0,01995000
Muster FFPB Pro Dividende;31.05.2025;0,0000010243;1,11;0,0803962147;80.396,21;0;0,01995000
Muster FFPB Pro Dividende;01.06.2025;0,0000010243;1,11;0,0803973214;80.397,32;0;0,01995000
Muster FFPB Pro Dividende;02.06.2025;-0,0008506187;-919,01;0,0794783152;79.478,32;-0,002077521;0,01979000
Muster FFPB Pro Dividende;03.06.2025;0,0014276664;1.541,13;0,0810194502;81.019,45;0,003227286;0,01971000
Muster FFPB Pro Dividende;04.06.2025;-0,0004236012;-457,92;0,0805615291;80.561,53;-0,001849803;0,01960000
Muster FFPB Pro Dividende;05.06.2025;-0,0007208059;-778,88;0,0797826539;79.782,65;0,000964033;0,01954000
Muster FFPB Pro Dividende;06.06.2025;0,0074571012;8.052,05;0,0878347024;87.834,70;0,003745863;0,01959000
Muster FFPB Pro Dividende;07.06.2025;0,0000010173;1,11;0,0878358091;87.835,81;0;0,01959000
Muster FFPB Pro Dividende;08.06.2025;0,0000010173;1,11;0,0878369158;87.836,92;0;0,01959000
Muster FFPB Pro Dividende;09.06.2025;-0,0033649438;-3.660,51;0,0841764058;84.176,41;0,000414085;0,01955000
